chr,start,end,distanceToTSS,geneId,SYMBOL,category
chr9,66059969,66060494,0,19035,Ppib,Both
chr9,66124605,66124884,0,56440,Snx1,Both
chr9,66591932,66593674,0,235441,Usp3,Both
chr9,66834422,66835389,0,68318,Aph1c,Both
chr9,66919210,66919898,0,235442,Rab8b,Both
chr9,66945915,66946572,0,67941,Rps27l,Both
chr9,70678704,70679786,0,11487,Adam10,Both
chr9,72274676,72275402,0,235469,Zfp280d,Both
chr9,72531760,72531995,0,75115,4930509E16Rik,Both
chr9,72532342,72532648,0,319758,Rfx7,Both
chr9,74952675,74953335,0,235493,Atosa,Both
chr9,75409190,75410295,0,50772,Mapk6,Both
chr9,75441314,75441983,0,235497,Leo1,Both
chr9,78108045,78108781,0,71538,Fbxo9,Both
chr9,78175885,78176133,0,320295,C920006O11Rik,Both
chr9,78480858,78482170,0,13627,Eef1a1,Both
chr9,79759490,79759962,0,12866,Cox7a2,Both
chr9,80164935,80165358,0,17920,Myo6,Both
chr9,83440808,83441284,0,75782,Lca5,Both
chr9,83834509,83834934,0,22137,Ttk,Both
chr9,83925000,83925312,0,12040,Bckdhb,Both
chr9,85326428,85328095,0,212943,Tent5a,Both
chr9,85748903,85749379,0,108837,Ibtk,Both
chr9,86571567,86572410,0,109785,Pgm3,Both
chr9,88438514,88439419,0,244962,Snx14,Both
chr9,88481758,88483199,0,56403,Syncrip,Both
chr9,94537088,94539070,0,68861,Dipk2a,Both
chr9,95405215,95407761,0,54371,Chst2,Both
chr9,96363614,96364869,0,11933,Atp1b3,Both
chr9,98563278,98564103,0,50797,Copb2,Both
chr9,99139555,99140498,0,74769,Pik3cb,Both
chr9,99243197,99243704,0,68121,Cep70,Both
chr9,100545348,100546343,0,17973,Nck1,Both
chr9,100642887,100644491,0,20842,Stag1,Both
chr9,101034544,101034960,0,66904,Pccb,Both
chr9,101073465,101075041,0,77853,Msl2,Both
chr9,102625775,102626648,0,28135,Cep63,Both
chr9,103364567,103366089,0,321022,Cdv3,Both
chr9,104002424,104003233,0,74025,Nphp3,Both
chr9,104262283,104263188,0,235567,Dnajc13,Both
chr9,106477062,106477464,0,27966,Rrp9,Both
chr9,106891554,106892561,0,74840,Manf,Both
chr9,107533881,107534563,0,56395,Tmem115,Both
chr9,107554098,107555125,0,56289,Rassf1,Both
chr9,107563217,107563531,0,80385,Tusc2,Both
chr9,107568998,107569591,0,15587,Hyal2,Both
chr9,108002298,108003188,0,27399,Ip6k1,Both
chr9,108305855,108306930,0,102791,Tcta,Both
chr9,108516675,108517931,0,69232,Qrich1,Both
chr9,108578298,108578872,0,83669,Wdr6,Both
chr9,108854053,108854666,0,171429,Slc26a6,Both
chr9,109931457,109932587,0,17758,Map4,Both
chr9,110245005,110245839,0,29873,Cspg5,Both
chr9,110304950,110305498,0,72341,Elp6,Both
chr9,110476471,110476762,0,270201,Klhl18,Both
chr9,110531900,110533309,0,235626,Setd2,Both
chr9,110656521,110656867,0,72654,Ccdc12,Both
chr9,110879961,110880440,0,20776,Tmie,Both
chr9,111271111,111272378,0,17350,Mlh1,Both
chr9,114731112,114731542,0,67213,Cmtm6,Both
chr9,114933374,114934034,0,333433,Gpd1l,Both
chr9,115309501,115310991,0,68292,Stt3b,Both
chr9,118040102,118041216,0,27215,Azi2,Both
chr9,118925842,118927072,0,69274,Ctdspl,Both
chr9,119321884,119323111,0,108737,Oxsr1,Both
chr9,119341510,119341967,0,113868,Acaa1a,Both
chr9,119401916,119403600,0,11481,Acvr2b,Both
chr9,121857013,121857963,0,56295,Higd1a,Both
chr9,122293954,122294592,0,102566,Ano10,Both
chr9,122805526,122805858,0,382117,Tcaim,Both
chr9,123529580,123530197,0,83493,Sacm1l,Both
chr9,123851491,123852159,0,17281,Fyco1,Both
chrX,7841567,7842696,0,54644,Otud5,Both
chrX,7899237,7899651,0,21855,Timm17b,Both
chrX,8073890,8074841,0,20937,Suv39h1,Both
chrX,18161828,18163568,0,22289,Kdm6a,Both
chrX,20617032,20618390,0,104130,Ndufb11,Both
chrX,74270701,74270912,0,110954,Rpl10,Both
chrX,85776538,85777198,0,14933,Gk,Both
chrX,101222180,101222590,0,55988,Snx12,Both
chrX,101532486,101533085,0,270627,Taf1,Both
chrX,136741524,136742212,0,436230,BC065397,Both
chrX,164075915,164076602,0,20438,Siah1b,Both
chrX,164419524,164419983,0,18700,Piga,Both
chr7,143069768,143070049,1,56844,Tssc4,Both
chr18,34859826,34860053,3,13653,Egr1,Both
chr9,101251054,101251791,4,235542,Ppp2r3a,Both
chr9,31280554,31281378,5,382066,Prdm10,Both
chr13,8885656,8885937,-6,319554,Idi1,Both
chr2,180273502,180273772,-6,252966,Cables2,Both
chr3,19162701,19163059,6,74252,Armc1,Both
chr8,69749631,69749956,6,620419,Zfp963,Both
chr8,88521360,88521790,6,93960,Nkd1,Both
chr2,84678409,84678621,7,381379,Med19,Both
chr19,46328195,46329586,8,68431,Fbxl15,Both
chrX,98937954,98938199,-8,77929,Yipf6,Both
chr13,35906090,35906319,9,208366,Rpp40,Both
chr3,145758684,145759279,9,69219,Ddah1,Both
chr7,136894392,136894605,-9,17314,Mgmt,Both
chr10,86779015,86779531,10,103466,Nt5dc3,Both
chr13,21754133,21754461,10,319187,H2bc15,Both
chr2,33130203,33130597,11,99326,Garnl3,Both
chr10,127063628,127063839,12,12567,Cdk4,Both
chr7,35584485,35585570,12,243923,Rgs9bp,Both
chr9,21616276,21616655,12,20586,Smarca4,Both
chr3,96268667,96269107,13,319154,H3c13,Both
chr11,103116014,103116217,-14,192231,Hexim1,Both
chr15,10981770,10982073,14,17117,Amacr,Both
chr4,35225353,35225820,14,73205,C9orf72,Both
chr7,28742022,28742297,14,71984,Sars2,Both
chr7,28808822,28809218,14,15388,Hnrnpl,Both
chr12,84009505,84009950,15,26897,Acot1,Both
chr19,11965448,11965926,-15,76303,Osbp,Both
chr7,92741069,92741444,15,666737,4632427E13Rik,Both
chr11,87108724,87108930,-16,270906,Prr11,Both
chr11,101467815,101468159,-16,11858,Rnd2,Both
chr19,7039515,7039951,16,20867,Stip1,Both
chr2,103484762,103485109,16,12359,Cat,Both
chr1,177795934,177796483,18,11566,Adss2,Both
chr7,6730062,6730398,21,18616,Peg3,Both
chr7,128611382,128611840,22,101490,Inpp5f,Both
chr1,93511776,93512054,-25,227377,Farp2,Both
chr2,13574347,13575013,25,22352,Vim,Both
chr14,47568168,47568375,29,100504663,Atg14,Both
chr2,158768122,158768608,29,71878,Fam83d,Both
chr13,21753505,21753794,33,319169,H2ac15,Both
chr10,3973179,3973942,35,270685,Mthfd1l,Both
chr6,24955038,24956261,36,319832,Tmem229a,Both
chr2,85048092,85048627,37,228140,Tnks1bp1,Both
chr8,95080877,95081149,-37,74187,Katnb1,Both
chr9,54559948,54560181,37,56506,Cib2,Both
chr10,8517905,8518786,39,338362,Ust,Both
chr2,119546916,119547155,39,241624,Exd1,Both
chr19,45074901,45075200,-41,107250,Kazald1,Both
chr1,106713656,106714232,42,12043,Bcl2,Both
chr11,101442488,101442853,42,19942,Rpl27,Both
chr5,53591023,53591228,42,19664,Rbpj,Both
chr7,25221167,25221383,-42,210172,Zfp526,Both
chr6,50455486,50456118,43,71720,Osbpl3,Both
chr4,16163132,16163599,44,192656,Ripk2,Both
chr6,73248712,73249000,44,56451,Suclg1,Both
chr11,78183303,78183539,45,268449,Rpl23a,Both
chr14,93890724,93891054,-45,211712,Pcdh9,Both
chr15,78405626,78405862,45,22117,Tst,Both
chr6,136804031,136804370,45,320332,H4c16,Both
chr10,128695892,128696208,49,19344,Rab5b,Both
chr5,21425051,21425567,50,330050,Fam185a,Both
chr1,118388759,118389005,-53,76707,Clasp1,Both
chr13,23763720,23763936,54,80838,H1f1,Both
chr2,119972306,119972644,-55,26390,Mapkbp1,Both
chr2,132029695,132029943,58,215653,Rassf2,Both
chr1,36068460,36069216,60,50785,Hs6st1,Both
chr7,16874993,16875257,-60,629378,Dact3,Both
chr7,25316642,25317104,-60,269878,Megf8,Both
chr10,127290360,127290708,-66,13198,Ddit3,Both
chr5,140648667,140648930,67,78339,Ttyh3,Both
chr10,128525060,128525800,68,23943,Esyt1,Both
chr7,127745854,127746160,68,233902,Fbxl19,Both
chr3,96219948,96220811,69,319176,H2ac20,Both
chr13,12395483,12395805,71,217995,Heatr1,Both
chr13,41358794,41359175,72,18003,Nedd9,Both
chr3,97227607,97227810,-72,77578,Bcl9,Both
chr4,14864148,14864524,72,72519,Pip4p2,Both
chr6,29768095,29768366,-77,74340,Ahcyl2,Both
chr4,116626810,116627370,78,50927,Nasp,Both
chr12,91848814,91849048,81,20338,Sel1l,Both
chr19,28011247,28012039,-81,19726,Rfx3,Both
chr3,88553384,88553676,-82,94232,Ubqln4,Both
chr7,28436309,28436882,-82,233033,Samd4b,Both
chr6,29768611,29769235,83,74340,Ahcyl2,Both
chr11,23498117,23498359,-87,268390,Ahsa2,Both
chr4,102759312,102759554,90,73094,Sgip1,Both
chr1,37540315,37540920,96,269181,Mgat4a,Both
chr18,43392690,43393281,96,22240,Dpysl3,Both
chr3,89393042,89393245,97,22724,Zbtb7b,Both
chr19,46152679,46152897,99,107338,Gbf1,Both
chr2,180273069,180273347,99,252966,Cables2,Both
chr7,80861061,80861321,108,22691,Zscan2,Both
chr1,60180214,60180489,-110,269198,Nbeal1,Both
chr7,16875430,16875650,113,629378,Dact3,Both
chr19,5510653,5511028,-115,225861,Snx32,Both
chr4,74013561,74013962,117,242506,Frmd3,Both
chr13,96542873,96543417,118,68018,Cert1,Both
chr1,64121613,64122142,-122,93691,Klf7,Both
chr11,6389594,6389970,123,52915,Zmiz2,Both
chr15,32920846,32921136,123,15529,Sdc2,Both
chr11,6547034,6547252,124,216527,Ccm2,Both
chr11,96075794,96076044,-124,11951,Atp5mc1,Both
chr7,73537745,73538003,-124,244059,Chd2,Both
chr7,127027163,127027541,-126,17188,Maz,Both
chr1,164248619,164248915,-131,116914,Slc19a2,Both
chr14,51913746,51913964,133,29811,Ndrg2,Both
chrX,13071658,13073089,144,22284,Usp9x,Both
chr6,90604871,90605087,146,71699,Slc41a3,Both
chr13,23746881,23747149,147,319178,H2bc3,Both
chr9,57072188,57073344,148,20466,Sin3a,Both
chr3,115714651,115714922,150,13609,S1pr1,Both
chr6,145746907,145747473,159,71323,Rassf8,Both
chr1,156718337,156718908,164,215015,Fam20b,Both
chr4,40143246,40143838,165,11428,Aco1,Both
chr11,103116397,103116657,166,192231,Hexim1,Both
chr8,80879375,80880327,169,14388,Gab1,Both
chr8,95081355,95081577,169,74187,Katnb1,Both
chr15,78174277,78174501,-170,67042,Ift27,Both
chr7,45705454,45705704,170,13170,Dbp,Both
chr8,122611817,122612047,171,59005,Trappc2l,Both
chr7,30588280,30588541,176,75410,Kmt2b,Both
chrX,8096486,8096908,-179,627782,Gm6787,Both
chr8,36248079,36249336,180,244421,Lonrf1,Both
chr6,108659365,108660445,-184,20893,Bhlhe40,Both
chr11,87109443,87109935,192,66140,Ska2,Both
chr4,22487213,22488174,192,18992,Pou3f2,Both
chr3,96221316,96221570,197,319190,H2bc21,Both
chr7,28435791,28435993,198,233033,Samd4b,Both
chr19,11966142,11966407,201,76303,Osbp,Both
chr11,93996308,93996727,205,70834,Spag9,Both
chr5,20701875,20702802,206,50791,Magi2,Both
chr19,34878280,34879247,208,75735,Pank1,Both
chr11,68399534,68400614,209,18208,Ntn1,Both
chr2,144555758,144556019,-210,27054,Sec23b,Both
chr11,121421613,121421846,212,238024,Fn3krp,Both
chr3,90292740,90292961,-217,229542,Gatad2b,Both
chr7,19094814,19095521,220,20475,Six5,Both
chr10,85598645,85598868,234,74007,Abtb3,Both
chr1,91052628,91053202,-242,16978,Lrrfip1,Both
chr10,22645256,22645505,245,353169,Slc2a12,Both
chr6,85374879,85375126,-245,52055,Rab11fip5,Both
chr13,28951746,28953465,248,20677,Sox4,Both
chr11,117779900,117780140,-250,217353,Tmc6,Both
chr7,19094103,19094344,-250,20475,Six5,Both
chr4,130107808,130108064,252,67898,Pef1,Both
chr5,135962579,135963253,-252,109267,Ssc4d,Both
chr13,23746235,23746476,-258,319178,H2bc3,Both
chr15,13173108,13173414,261,12563,Cdh6,Both
chr14,55014822,55015191,-263,68966,Ngdn,Both
chr12,38778640,38779114,-266,14009,Etv1,Both
chr9,108579051,108579289,268,74443,P4htm,Both
chr8,94098143,94098649,279,67378,Bbs2,Both
chr12,108333754,108334091,-290,13116,Cyp46a1,Both
chr10,105574850,105575058,291,327812,Gm15663,Both
chr6,83121851,83122345,-292,22377,Wbp1,Both
chr2,105674671,105674893,-298,18508,Pax6,Both
chr7,80025139,80025543,305,209225,Zfp710,Both
chr8,91799685,91801599,316,16373,Irx3,Both
chr11,115707906,115708259,317,14784,Grb2,Both
chr7,28811257,28811607,317,15388,Hnrnpl,Both
chr7,6172892,6173097,320,72667,Zfp444,Both
chr7,92561469,92561881,320,66365,Ccdc90b,Both
chr7,3665238,3665517,323,69757,Leng1,Both
chr1,42694074,42694484,324,66297,Pantr1,Both
chr12,86079369,86079688,-328,21809,Tgfb3,Both
chr19,5845806,5846028,-328,66961,Neat1,Both
chr7,139388537,139388778,-331,212111,Inpp5a,Both
chr12,52503422,52503636,-336,11855,Arhgap5,Both
chr12,100187007,100187620,-348,100038378,Gm10433,Both
chr9,37146458,37146914,352,208076,Pknox2,Both
chr8,71465316,71465587,357,94065,Mrpl34,Both
chr6,34921371,34921757,361,20899,Stra8,Both
chr2,5950870,5951101,-368,326622,Upf2,Both
chr3,28262539,28262845,-369,665113,Tnik,Both
chr12,86947870,86948080,380,217732,Cipc,Both
chr11,85310616,85310817,-427,53892,Ppm1d,Both
chr13,100832665,100832908,432,69048,Slc30a5,Both
chr19,19110175,19110732,464,225998,Rorb,Both
chr19,7040435,7040678,-468,20867,Stip1,Both
chr9,31212288,31212525,-473,11804,Aplp2,Both
chr7,89403437,89403742,480,72759,Tmem135,Both
chr10,127621648,127621902,-500,16971,Lrp1,Both
chr5,140418509,140418824,-504,27979,Eif3b,Both
chrX,56455389,56455975,504,236790,Ints6l,Both
chr19,6922322,6922532,-509,26379,Esrra,Both
chr12,46819439,46819673,-510,664883,Nova1,Both
chr3,82073785,82074134,539,54195,Gucy1b1,Both
chr4,80911185,80911937,539,52829,Lurap1l,Both
chr10,81320246,81320558,-545,70312,Cactin,Both
chr13,31807182,31808773,549,17300,Foxc1,Both
chr18,46525164,46525406,565,240263,Fem1c,Both
chr13,89739366,89739817,580,13003,Vcan,Both
chr7,145206283,145206588,594,100040049,Smim38,Both
chr2,147188040,147188301,616,78068,6430503K07Rik,Both
chr8,122281252,122281509,-632,22761,Zfpm1,Both
chr7,6729450,6729785,634,18616,Peg3,Both
chr14,55091472,55091680,644,239102,Zfhx2,Both
chr12,119237786,119238102,668,320910,Itgb8,Both
chr7,127478243,127478524,-675,14123,Fbrs,Both
chr5,30887640,30888006,-688,231093,Agbl5,Both
chr11,19019691,19020072,-706,17268,Meis1,Both
chr8,11636466,11636671,-709,102334,Ankrd10,Both
chr9,61370646,61371649,-717,21887,Tle3,Both
chr13,34874196,34874564,-738,19134,Prpf4b,Both
chr11,31870662,31871460,-751,67579,Cpeb4,Both
chr12,110591276,110591938,764,319786,B930059L03Rik,Both
chr12,56696494,56697281,765,18511,Pax9,Both
chr3,34663378,34664473,-770,320478,Sox2ot,Both
chr10,44529428,44529809,-927,12142,Prdm1,Both
chr4,82506710,82506941,-931,18028,Nfib,Both
chr9,118925209,118925491,-962,69274,Ctdspl,Both
chr5,115436494,115436905,996,17690,Msi1,Both
chr19,6951848,6952181,1081,12015,Bad,Both
chr14,21984958,21988506,1095,218820,Zfp503,Both
chr11,4096554,4096905,-1109,67900,Mtfp1,Both
chr9,20878027,20878599,1128,70726,Angptl6,Both
chr8,84663998,84664384,-1144,15936,Ier2,Both
chr18,47366343,47367098,1170,20358,Sema6a,Both
chr19,53314298,53314541,1232,17859,Mxi1,Both
chr7,5060288,5060672,-1471,22185,U2af2,Both
chr11,19020492,19020766,-1507,17268,Meis1,Both
chr5,123508235,123508934,-1526,231727,B3gnt4,Both
chr11,77491710,77491914,-1648,216963,Git1,Both
chr4,48042872,48043491,-1662,18124,Nr4a3,Both
chr5,57715833,57716205,1715,319216,4932441J04Rik,Both
chr19,3325130,3325570,1782,12894,Cpt1a,Both
chr2,145860522,145860749,-1895,74030,Rin2,Both
chr7,44854495,44854973,1924,67605,Akt1s1,Both
chr7,44304487,44304941,1961,20256,Clec11a,Both
chr5,108677592,108677836,-2023,231583,Slc26a1,Both
chr13,63567807,63568358,-2072,19206,Ptch1,Both
chr12,111425927,111426266,-2079,74190,Exoc3l4,Both
chr11,70021527,70021792,-2128,13385,Dlg4,Both
chr11,3123323,3123768,-2136,236604,Pisd-ps1,Both
chr8,70865461,70865953,-2203,84036,Kcnn1,Both
chr8,22807865,22808378,-2243,64933,Ap3m2,Both
chr8,70611159,70611804,-2287,76900,Ssbp4,Both
chr2,34802234,34802846,-2322,227746,Rabepk,Both
chr9,66511509,66512053,2556,74165,Fbxl22,Both
chr5,24604592,24604970,-2580,66993,Smarcd3,Both
chr6,124805580,124805836,-2825,14794,Spsb2,Both
chr3,61364473,61365665,2835,74012,Rap2b,Both
chr10,13008301,13009120,2958,66125,Sf3b5,Both
chr2,155050579,155050864,2964,50518,a,Both
