"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007015","GO:0007015","actin filament organization","82/2508","471/28891",9.22215568285747e-10,1.107743641435e-07,7.4690895561471e-08,"218952/56212/16798/66196/24088/77569/12540/69524/109880/72754/109711/329165/234857/76820/76707/78885/230101/12488/319277/78757/19130/76499/17918/243725/16765/20741/320472/13800/12340/107351/50876/16419/338367/14026/102502/20742/11465/68767/15901/76566/237860/11845/20411/68166/76884/52822/245880/27385/22793/245857/22388/21393/18643/14457/19720/60595/224105/19684/11994/18761/20947/18479/50875/54004/73121/114774/21872/17295/26401/23789/66616/56378/223601/384619/65970/12632/50490/50768/228543/207495/13829/66991",82
"GO:0035148","GO:0035148","tube formation","43/2508","182/28891",1.03833727868469e-09,1.22324118638893e-07,8.24784510436991e-08,"20733/69718/22412/16911/16870/69601/13542/21815/14573/57265/30841/244058/20377/13800/59024/12387/16371/76779/270685/245866/74143/15110/235626/99377/21393/18643/22420/16974/18028/14725/13544/240641/106042/252973/20471/22160/56044/21418/22772/21677/18707/50768/68588",43
"GO:0006302","GO:0006302","double-strand break repair","59/2508","296/28891",1.24204983797578e-09,1.43562213347918e-07,9.67984819109629e-08,"19360/94232/104806/11545/109275/216049/56626/18968/22059/77044/97827/104884/216853/193838/234857/107932/117599/51869/50721/212377/635253/237911/320678/20422/72749/209334/17685/239985/110052/68166/235626/93759/66233/107260/224008/104721/70088/71175/105377/29861/74355/226026/319955/209200/27354/56249/232314/77782/70681/22160/214763/14235/11461/21853/69747/384619/232210/12190/66991",59
"GO:0001838","GO:0001838","embryonic epithelial tube formation","39/2508","157/28891",1.31827985740617e-09,1.48099684594232e-07,9.98579243513869e-08,"20733/69718/22412/16911/16870/13542/21815/14573/57265/30841/244058/20377/13800/59024/12387/16371/76779/270685/245866/74143/15110/235626/99377/18643/22420/16974/14725/13544/240641/106042/252973/20471/22160/56044/21418/22772/21677/50768/68588",39
"GO:0032535","GO:0032535","regulation of cellular component size","74/2508","411/28891",1.32965763184505e-09,1.48099684594232e-07,9.98579243513869e-08,"11426/20499/20357/16971/18208/53869/67605/11622/16798/24088/29869/69524/22422/12064/76820/20498/244058/230101/65079/78757/74772/108151/76499/13508/243725/20741/17872/105722/320027/65086/12340/107351/50876/14026/102502/20360/20742/68767/237860/11845/17762/76884/52822/80913/239667/56177/245857/13640/22388/18643/12725/57138/20348/19684/20349/20947/18479/50875/243743/14025/20187/26401/22415/66616/16531/22062/56378/223601/18096/65970/12632/104382/207495/13829",74
"GO:0060541","GO:0060541","respiratory system development","56/2508","276/28891",1.64438387176039e-09,1.79883849971503e-07,1.21288765277966e-07,"72007/14709/17158/12540/18741/22422/13395/74318/17263/20465/20602/20666/11421/18595/12166/72938/52076/18590/17701/50785/192119/320924/108655/723905/74123/12387/17126/67996/15901/18094/52335/21834/320790/16974/18028/239405/71966/14465/13047/20238/74355/252973/17156/20471/21385/15227/171211/21853/15245/15242/22062/14463/68790/16948/15285/21869",56
"GO:0019827","GO:0019827","stem cell population maintenance","47/2508","213/28891",1.97766662400077e-09,2.12547118221557e-07,1.43312351478837e-07,"26896/210529/14088/22412/68975/17979/109880/28077/26419/17173/80288/12166/243842/67302/51869/30841/50721/68036/52463/192119/19130/20377/210982/59024/15182/19646/378430/99377/18028/16973/233904/13209/12914/20472/71175/66213/94112/21416/226026/74203/12316/105083/268996/11461/21349/238247/140486",47
"GO:0001763","GO:0001763","morphogenesis of a branching structure","52/2508","249/28891",2.18620721246947e-09,2.30908713510138e-07,1.55692869359895e-07,"18654/20733/22412/11622/12234/17979/18741/94109/19014/14573/68703/18595/67122/50721/238386/12977/18590/192119/19130/20377/14472/12387/69903/18163/20583/54485/15478/235626/381157/22420/16974/16973/239405/20472/14234/20348/72780/20349/18479/252973/75605/20471/21385/14025/15227/17295/21853/15245/15242/29876/14254/15229",52
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","62/2508","323/28891",2.25414070073428e-09,2.34048575130478e-07,1.57809957353815e-07,"16971/14479/81907/20869/56217/16798/16840/69601/22059/20666/80288/225849/244058/52463/17701/320924/18129/14733/20377/320027/12387/17826/17126/15182/19646/237222/216805/14314/76884/11491/93759/230597/18550/12633/101540/50523/12914/14465/14725/23863/21416/30878/105083/14232/76905/22340/231014/67326/170441/19268/69121/72183/12579/15245/15242/14463/238247/319922/16948/101809/15229/21869",62
"GO:0007059","GO:0007059","chromosome segregation","74/2508","416/28891",2.30103609594005e-09,2.34935785395479e-07,1.5840816913103e-07,"66934/53869/20185/20815/16798/11799/18817/320394/12540/17222/22038/15183/77044/80912/66570/76707/108911/217449/217716/237911/18519/192119/67070/76850/76499/20877/218914/219114/102920/12235/212514/209334/67045/68767/19822/327799/239985/27050/69928/110147/234852/24086/80913/93759/193385/67166/225745/14211/224023/103768/12534/71175/67629/19645/106042/29861/51944/226026/12316/69957/70681/17451/215387/83560/270058/59002/17345/332110/11461/71846/12442/384619/12190/66991",74
"GO:0031400","GO:0031400","negative regulation of protein modification process","81/2508","473/28891",2.56969366385554e-09,2.58064645652116e-07,1.74003070525784e-07,"11640/67605/16798/18817/23980/52615/19087/69601/13542/12703/56812/56513/15587/52840/105352/268373/170719/209743/16337/69754/20404/12580/18519/66787/72185/13853/17872/20377/18762/320472/56310/14682/94245/18230/18752/12387/320365/15182/69903/230908/240518/327799/27050/105787/216805/227733/17762/11441/19164/70834/93759/69237/12593/18260/69216/18755/22088/16974/50523/19720/72828/22258/110532/19645/16150/20947/229007/209200/18115/14232/28084/238871/76857/17295/74019/11461/15242/73047/232431/103136/13829",81
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","60/2508","310/28891",2.93071714092566e-09,2.89573761375977e-07,1.95248456044011e-07,"16195/16971/67605/11799/11545/13867/12540/109880/12227/12064/15183/104069/26419/22192/22059/18008/14573/170719/69754/30841/17260/16500/11820/18752/12387/74011/26398/14815/17685/74185/12705/68212/78405/170770/19164/93759/12368/21752/20817/66454/11798/20349/11757/20910/245944/20471/22340/114774/12286/211064/71648/19268/72183/16531/21418/22062/18996/18227/14810/277432",60
"GO:0042063","GO:0042063","gliogenesis","71/2508","397/28891",3.82551521003134e-09,3.71985812327809e-07,2.50815734071227e-07,"210529/20539/16195/16971/18208/56217/24088/13867/52615/69601/216049/72584/22059/77630/235402/20666/17173/18027/75786/252864/12977/192119/18129/14176/13853/14733/13866/12571/11820/59024/12387/18992/192157/15182/13004/14815/252875/13131/14083/19164/245880/18755/22388/16974/18028/21752/14725/104015/20662/19645/20238/14843/21416/245944/19247/338521/54126/225908/17181/100313531/12579/22062/19317/18096/14254/14758/21349/14810/18088/11921/21869",71
"GO:0098727","GO:0098727","maintenance of cell number","47/2508","218/28891",4.36856065540511e-09,4.18153165234558e-07,2.81944605457395e-07,"26896/210529/14088/22412/68975/17979/109880/28077/26419/17173/80288/12166/243842/67302/51869/30841/50721/68036/52463/192119/19130/20377/210982/59024/15182/19646/378430/99377/18028/16973/233904/13209/12914/20472/71175/66213/94112/21416/226026/74203/12316/105083/268996/11461/21349/238247/140486",47
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","61/2508","321/28891",4.51246955852888e-09,4.25282900239199e-07,2.86751911703115e-07,"19360/11908/11545/12540/109275/18143/497652/26419/77044/216853/234857/51869/11991/50721/231440/20877/27214/18752/12461/12387/26398/17685/239985/27050/14051/53817/74493/68166/93759/72162/66233/18643/17165/235134/26430/224008/101540/70088/12534/105377/19718/29861/18761/74355/227195/12464/252973/319955/27354/56249/70681/17295/252870/14235/332110/11461/21853/12566/50490/232210/66991",61
"GO:0048863","GO:0048863","stem cell differentiation","56/2508","284/28891",4.86761953304848e-09,4.51803594840227e-07,3.04633796613752e-07,"20357/12540/17979/18741/22422/17300/22059/19014/80912/14573/18595/12166/107932/16412/50721/54601/17701/192119/17260/108151/213541/20377/14472/12571/12387/15182/20378/20360/19646/242620/20583/235626/72162/58202/16974/233904/14465/15436/14234/17311/20348/20349/106042/20471/21385/240756/11749/22160/22415/21418/22772/15242/21677/103136/21349/53314",56
"GO:0030534","GO:0030534","adult behavior","43/2508","191/28891",4.99662812973924e-09,4.56855879444516e-07,3.08040357911968e-07,"231044/11545/50518/14814/12064/80912/170719/11669/22295/13014/20370/11820/26557/11604/20511/14658/18203/20273/18516/110147/78405/13131/17762/11441/320790/12288/12914/12725/11548/20238/11994/231290/12286/17295/210274/14805/16531/109648/18227/12298/14810/15438/240590",43
"GO:0043087","GO:0043087","regulation of GTPase activity","64/2508","345/28891",5.11285864485638e-09,4.60608412623385e-07,3.10570546786632e-07,"57915/218952/56212/50779/20663/69601/109905/67299/72462/241308/18845/108911/229877/16412/211914/244058/65079/78757/13866/16765/71544/13196/216445/76088/22325/67839/69903/14683/19395/76795/193385/13640/72238/66691/218038/67046/13544/20662/19387/19684/12928/78255/109934/16403/19276/243743/14697/100040531/66790/110279/54126/17295/74694/209478/66616/212285/217944/75974/207592/50782/23828/67231/216831/78816",64
"GO:0001764","GO:0001764","neuron migration","45/2508","206/28891",6.01955028127723e-09,5.34431377146439e-07,3.60346534000486e-07,"18208/170729/18741/20669/69601/329165/26419/19649/11924/319974/17260/11878/212712/210801/12387/16177/73191/13131/17762/14083/11491/19164/59009/18183/12424/13865/545474/71175/12928/240641/20349/12316/22160/17181/17295/211064/27140/18996/18227/18096/215690/104382/11921/15285/21869",45
"GO:0042471","GO:0042471","ear morphogenesis","36/2508","146/28891",6.91735358030803e-09,5.88418818985324e-07,3.96748190748391e-07,"18208/109205/13395/13542/57265/107587/22295/17701/110253/14472/102502/12020/20378/67671/14051/73750/320398/193385/110796/21393/320790/20472/14581/13544/50769/71175/72747/109934/11994/20776/20471/21385/110279/21418/68588/11921",36
"GO:0031345","GO:0031345","negative regulation of cell projection organization","47/2508","221/28891",6.92290933848472e-09,5.88418818985324e-07,3.96748190748391e-07,"20357/16971/18208/29869/14964/237847/216049/67749/668253/209743/16412/244058/65079/108151/320027/94245/11820/107351/14026/15182/20360/235106/22629/15901/11845/13131/14083/11491/52822/239667/19164/14581/13865/67046/216363/20348/20349/228357/14025/20187/19268/74694/23789/63872/22415/21909/216831",47
"GO:0051650","GO:0051650","establishment of vesicle localization","43/2508","193/28891",6.9646395667819e-09,5.88418818985324e-07,3.96748190748391e-07,"20869/53869/66196/50518/16553/70612/26419/214459/12560/103583/76707/216131/380752/217449/245049/59045/74772/381269/15114/76499/17918/18762/94245/18457/12387/18571/338367/105504/232946/12794/19164/107371/22088/11891/16401/60595/20616/104015/66251/13426/70591/240756/332110",43
"GO:0051648","GO:0051648","vesicle localization","46/2508","214/28891",7.01184684719697e-09,5.88418818985324e-07,3.96748190748391e-07,"20869/53869/66196/50518/16553/70612/26419/214459/12560/103583/76707/12217/216131/380752/217449/245049/59045/50791/74772/381269/15114/76499/17918/18762/94245/18457/12387/18571/338367/105504/232946/12794/19164/107371/22088/11891/16401/60595/20616/104015/66251/21416/13426/70591/240756/332110",46
"GO:0110053","GO:0110053","regulation of actin filament organization","55/2508","280/28891",7.66014416851053e-09,6.34135718598588e-07,4.27573338794243e-07,"218952/16798/24088/77569/12540/69524/109880/72754/329165/76820/76707/230101/319277/78757/76499/243725/16765/20741/320472/12340/107351/50876/14026/20742/11465/68767/15901/237860/11845/76884/245880/27385/245857/22388/18643/19720/224105/19684/18761/20947/18479/50875/21872/17295/26401/23789/66616/56378/223601/65970/12632/50490/50768/207495/13829",55
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","48/2508","229/28891",7.87705606173134e-09,6.43397939122216e-07,4.33818498052404e-07,"18654/20733/22412/11622/12234/17979/18741/94109/19014/14573/18595/67122/50721/238386/12977/18590/192119/19130/20377/14472/12387/69903/20583/54485/15478/381157/22420/16974/16973/239405/20472/14234/20348/72780/20349/18479/252973/75605/20471/21385/15227/17295/21853/15245/15242/29876/14254/15229",48
"GO:0009895","GO:0009895","negative regulation of catabolic process","64/2508","349/28891",8.14497936506928e-09,6.56528205137031e-07,4.42671731697117e-07,"232533/20539/94232/20185/12306/69601/16154/22059/13121/77134/68077/212943/338352/14573/210376/11991/67031/50721/192119/68135/140488/78830/73158/70439/18752/79263/56353/69903/230908/68767/214627/105787/216805/225131/110147/14083/24086/19164/72162/18550/68837/98170/218693/19720/101943/66454/224023/22033/12398/225020/11548/78803/54170/18126/74203/52187/17309/252870/14463/104009/19317/11474/140486/13347",64
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","75/2508","437/28891",8.97225074517204e-09,7.13818286557453e-07,4.81300231360972e-07,"218952/69697/11622/16798/24088/16911/12540/69524/69601/20907/26419/22059/68077/18552/76820/225849/338364/75786/217449/66148/230101/78757/76499/243725/16765/20741/73242/18762/67705/75991/12340/107351/50876/14026/69903/20742/68767/19822/27050/237860/11845/170770/17762/76884/53624/245857/18643/224008/12424/14234/20616/19684/105377/18479/50875/20910/19247/22153/54126/83679/17295/26401/75739/66616/74019/100986/332110/56378/223601/12122/21349/207495/13829/22218/234779",75
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","48/2508","230/28891",9.1261389523565e-09,7.16752913104307e-07,4.83278937234101e-07,"16870/52615/50518/228536/214572/17263/22059/50912/51869/17692/50721/13435/52463/192119/104103/78878/14775/15182/14683/67768/14815/79221/93759/12593/228829/235682/16907/233904/19720/76073/381686/19645/237339/73139/74355/15201/17191/19821/14897/212391/381022/13436/252870/67246/223828/12566/238247/241764",48
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","52/2508","261/28891",1.18188821341017e-08,9.16486986753252e-07,6.17951945292671e-07,"16971/14479/20869/71805/56217/16798/11545/11479/22059/20666/80288/12166/244058/52463/17701/18129/50791/20377/320027/17826/17126/15182/19646/216805/14314/11491/93759/230597/18550/50523/12914/14465/14725/23863/21416/105083/14232/76905/231014/67326/170441/69121/72183/22772/12579/14463/238247/319922/16948/101809/15229/21869",52
"GO:0150115","GO:0150115","cell-substrate junction organization","29/2508","105/28891",1.30120787860194e-08,9.96399933039437e-07,6.7183417310974e-07,"11426/218952/16971/83409/69697/77569/109711/105352/76707/108911/76499/16410/16402/11465/11845/20411/14083/13518/13640/232227/226352/106042/19247/110279/16774/14758/50768/11474/13829",29
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","76/2508","449/28891",1.32239934214196e-08,1.00012572468662e-06,6.74346331197537e-07,"19360/53869/319195/14199/11799/18817/218793/72584/433938/71449/22059/77044/68077/193838/69754/108911/269424/12580/54601/238271/19192/67153/19130/20877/27214/19651/12571/11820/79263/12235/117229/209334/269582/241627/67045/26931/17685/15468/327799/239985/53817/225131/11491/21752/12914/224023/12534/67629/19684/19645/29861/18761/50875/235559/19247/319955/209200/27354/21385/69957/70681/69109/17451/74268/18764/83560/332110/11461/12579/21853/12122/12298/12566/12190/66991/234779",76
"GO:0042391","GO:0042391","regulation of membrane potential","81/2508","491/28891",1.46080367360187e-08,1.09132723225427e-06,7.35840001952983e-07,"68867/81907/14199/11545/68667/246317/14814/13483/13542/20907/12064/12297/242662/74776/12293/99738/20191/75786/15165/238271/14397/230103/17260/108655/243725/16500/105722/11983/18762/14682/20370/11820/74011/11684/70357/22629/11933/14658/13052/432442/54403/20273/227733/13400/17762/11441/12794/19164/16511/16527/14402/13048/319477/22388/70729/170762/12288/12424/57249/20238/11757/12176/18115/114774/15166/12286/17295/56543/14805/100986/16531/239556/66894/12122/15168/12298/14810/212989/23828/22218/13506",81
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","73/2508","426/28891",1.50487476963457e-08,1.09975416946996e-06,7.41521961784991e-07,"18654/238328/20869/11799/16840/12540/52615/69601/13395/12560/20666/19014/68992/12166/107587/67122/50721/353156/18803/14645/192119/18129/78757/17260/13039/11878/108655/19130/13866/14775/20377/11983/13046/12571/12387/245866/18176/67996/15370/15901/13052/18094/20583/54485/216805/68949/11491/93759/12633/16401/16974/101540/18028/226841/19645/21416/75605/30878/20471/380614/338521/76905/22340/22160/12579/12122/18707/14254/12190/11689/73608/69073/18089",73
