category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment_cpm,smarcb1_enrichment_rpkm
up,Lrch1,chr14,74946850,74947938,0.03888212514782692,0.194,16.924394090313044,16.924394113574333
up,Lrfn3,chr7,30355730,30356092,0.5980022460373775,0.086,0.0,0.0
up,Lrfn3,chr7,30360397,30360802,0.8468523394227799,0.096,0.0,0.0
up,Lrfn3,chr7,30362740,30363162,0.00968921374792515,0.104,0.0,0.0
up,Lrp4,chr2,91457478,91458062,0.007716836054215154,0.134,1.2846490111749127,1.284649069061326
up,Lrrc7,chr3,158561302,158562304,0.003191045393742188,0.146,10.40218494550001,10.402185500195994
up,Lrrk1,chr7,66387620,66388412,0.011788747361702101,0.168,0.0,0.0
up,Lrrn2,chr1,132880310,132880946,0.002094506729597907,0.154,17.11024810030742,17.110248176514414
up,Ltbp3,chr19,5741653,5742295,0.005110716388499619,0.142,2.8152881482998335,2.8152882381036357
up,Ltbp3,chr19,5756849,5757201,0.012505200185462001,0.112,0.0,0.0
up,Ltbp3,chr19,5757745,5758088,0.3725995554471773,0.092,0.0,0.0
up,Lypd1,chr1,125911448,125912249,0.009737131633054558,0.15,1.123401323404664,1.1234013711295556
up,Magee1,chrX,105120300,105121742,0.2308313895486589,0.136,7.821904946338121,7.821905403066163
up,Man2b1,chr8,85083242,85083513,0.0022191924866750276,0.068,16.402186692656695,16.402187664312187
up,Map1b,chr13,99514930,99516695,0.030171418028851094,0.104,18.95934005628446,18.95934025179985
up,Map3k20,chr2,72285614,72286304,0.0028653587875387054,0.144,1.5900090922436998,1.590009144029129
up,Mast2,chr4,116463661,116464390,0.020519268969373006,0.172,6.1368820474998085,6.136881935567348
up,Mcoln1,chr8,3500174,3500966,0.014234908488290137,0.158,59.30799192584651,59.30799436338249
up,Mdga2,chr12,67220630,67222891,0.017603725872534184,0.154,21.57359709317718,21.573597491074224
up,Me3,chr7,89632808,89633177,0.0011084057695797912,0.098,0.0,0.0
up,Meis3,chr7,16175321,16175588,0.005514458928139501,0.086,0.0,0.0
up,Metrn,chr17,25796281,25797210,0.007512598938508899,0.142,22.791816510955464,22.791817002630925
up,Mgat5b,chr11,116918621,116919457,0.03202768939623631,0.234,23.979491713931978,23.9794923139438
up,Mink1,chr11,70562702,70563196,0.03480086080529838,0.168,13.721546809101726,13.721547697321627
up,Mlkl,chr8,111337878,111338111,0.03804697208181061,0.08,20.79567876481343,20.795678556976785
up,Mob3c,chr4,115827936,115828455,0.0019723283658173133,0.126,0.0,0.0
up,Mov10,chr3,104817628,104818139,0.04290080792447505,0.146,0.0,0.0
up,Mta1,chr12,113098723,113099001,0.008485150379839055,0.07,36.56451570793611,36.56451766888213
up,Mtcl1,chr17,66448436,66449896,0.013659268476643206,0.238,44.331699319982356,44.33170037042291
up,Mtmr4,chr11,87591597,87592378,0.013689522890126676,0.13,10.174098017365754,10.17409804122677
up,Mtmr4,chr11,87595487,87595850,0.015898096990888243,0.112,0.0,0.0
up,Mtmr9,chr14,63543406,63544048,0.0497011350042083,0.136,9.229343097338967,9.22934370526022
up,Myo10,chr15,25622212,25623450,0.012283944820162538,0.186,7.285453700613981,7.285453677817465
up,Myo10,chr15,25713785,25714189,0.03482340168919932,0.08,0.0,0.0
up,Myo10,chr15,25781090,25781865,1.2129174981713848,0.138,0.0,0.0
up,Myo16,chr8,10153863,10154340,0.007495375369861012,0.128,12.137053432196563,12.137053708631662
up,Myo18a,chr11,77763052,77763636,0.005539158240985663,0.154,4.158151071341809,4.158151203077027
up,Myo18a,chr11,77766609,77766836,0.003996241493909981,0.066,0.0,0.0
up,Myo9b,chr8,71272287,71273128,0.012347151857222896,0.172,4.26030272576153,4.260302870125183
up,Naaa,chr5,92277697,92278062,0.02879794829698813,0.102,4.291093290267642,4.291093615256076
up,Naaladl2,chr3,25143676,25144419,0.007290346142976102,0.214,0.5559170659932807,0.5559170895866777
up,Nanos1,chr19,60755750,60757340,0.012616930716264413,0.216,2.5879749706404205,2.587975078835443
up,Nat8l,chr5,33995739,33997686,0.014852755108315846,0.188,5.744677360759944,5.744677619158204
up,Nat8l,chr5,34000807,34001139,0.10135839421059688,0.06,0.0,0.0
up,Natd1,chr11,60913451,60913949,0.002734218927132811,0.178,10.67247504088535,10.67247481853929
up,Nav3,chr10,110455608,110456050,0.0029584934191679937,0.126,0.0,0.0
up,Nbl1,chr4,139092483,139093242,0.008591573290231374,0.182,12.012031609004575,12.012031311163044
up,Nck2,chr1,43445846,43446568,0.005004953098050264,0.144,0.0,0.0
up,Nek6,chr2,38511698,38512118,0.036712096398525476,0.142,11.934584575992476,11.934585296037564
up,Nfkbie,chr17,45555602,45556285,0.024570631970447444,0.114,4.8455227151191025,4.845522939657737
up,Nhs,chrX,162158816,162160029,0.21234346713965627,0.158,23.218188705662993,23.218188657604454
up,Nid2,chr14,19751168,19751591,0.005276418565389522,0.12,4.99621919018196,4.996219341379692
up,Nkain2,chr10,32889855,32890355,0.011350438440690764,0.146,0.0,0.0
up,Nkain3,chr4,20778001,20778605,0.022315052234772852,0.134,11.001983427891288,11.00198330562618
up,Nlrc5,chr8,94434255,94434461,0.0047714462035458195,0.072,8.555829686133416,8.555830165619264
up,Nmnat2,chr1,152954930,152956251,0.009772294050767157,0.116,5.947419596653651,5.947419905803562
up,Notch1,chr2,26502389,26503993,0.013227058612956555,0.14,87.40301723287847,87.40302087663788
up,Notch3,chr17,32143438,32143722,0.06162525722357636,0.078,0.0,0.0
up,Notch3,chr17,32162206,32162803,0.02146766409927346,0.13,39.80605171369584,39.80605380200887
up,Notch3,chr17,32165748,32166261,0.005906391711904444,0.1,0.0,0.0
up,Nptxr,chr15,79803781,79804965,0.06839913312124991,0.248,5.124249538506783,5.124249861314188
up,Nrp1,chr8,128356984,128357547,0.01337590080975035,0.106,11.158924908612331,11.158924798575867
up,Nrp1,chr8,128358447,128358687,0.004725515227247095,0.094,1.9183287488266096,1.9183288210664295
up,Nrp1,chr8,128359376,128359802,0.018579127451120444,0.12,8.520779223363796,8.520779591120812
up,Nrxn1,chr17,90454975,90455799,0.07377448037105058,0.128,9.981296363215206,9.981296665862311
up,Ntm,chr9,29411750,29412756,0.028941871302361165,0.174,3.335693349817055,3.335693490397109
up,Ntng2,chr2,29194638,29195063,0.04737182192061218,0.124,30.732978075366386,30.732978278069275
up,Ntng2,chr2,29227631,29227910,0.2585547888314258,0.072,0.0,0.0
up,Ntng2,chr2,29251508,29253279,0.012297442106395233,0.152,9.360186962538762,9.360187112713248
up,Nuak2,chr1,132315898,132316555,0.02332077916408008,0.146,8.28828286676992,8.288282819855116
up,Nup214,chr2,31974180,31974744,0.025088235153393756,0.15,0.0,0.0
up,Ogdhl,chr14,32321923,32322148,0.00715181260484275,0.094,25.320948334589648,25.320949385691424
up,Olfm1,chr2,28192939,28193410,0.0,0.132,0.0,0.0
up,Olfm1,chr2,28205444,28206309,0.009338168366828267,0.148,4.20891049729139,4.208910689621978
up,Opn3,chr1,175692085,175693081,0.025228162671771855,0.202,5.550647335306192,5.550647365417775
up,Orai2,chr5,136170510,136170738,0.0037796695011520134,0.084,6.804303599262251,6.804303995776824
up,Osbpl2,chr2,180119181,180119906,0.011019674741816676,0.218,5.384184069166327,5.384184057557405
up,Otud1,chr2,19657539,19659118,0.03875219497431147,0.212,7.565620957343067,7.5656214803048
up,Pacs1,chr19,5272605,5273458,0.015130765236501703,0.222,0.0,0.0
up,Parm1,chr5,91517613,91517984,0.005987456752129994,0.104,5.0227992726666875,5.022799196549342
up,Parp14,chr16,35871024,35871388,0.029568397945631774,0.092,7.928971083508155,7.928970996808803
up,Pcdh17,chr14,84443319,84443642,0.014256899460472778,0.112,13.128040978636172,13.128041401998738
up,Pcdh17,chr14,84445819,84448029,0.0038114931067818464,0.142,0.0,0.0
up,Pcdh19,chrX,133686621,133687857,0.3768217729049837,0.182,0.0,0.0
up,Pcdh19,chrX,133688630,133689081,0.2683261432975085,0.078,16.33032566002568,16.33032593835345
up,Pcdhgc3,chr18,37805998,37807484,0.007766459882068399,0.158,0.0,0.0
up,Pclo,chr5,14514954,14515552,0.030720953250391984,0.136,2.3979733253673396,2.3979734464765294
up,Pde1c,chr6,56652156,56652438,0.005087165782972484,0.086,17.68018287290716,17.680183969550615
up,Pde5a,chr3,122728915,122730767,0.014372723609811257,0.154,0.0,0.0
up,Pdxk,chr10,78464507,78465077,0.006347686493236186,0.136,3.9853391285519315,3.985339278570793
up,Pdxk,chr10,78481998,78482372,0.003101437911286875,0.1,0.0,0.0
up,Pdzd2,chr15,12739312,12740114,0.026689364909660663,0.128,5.785137722716104,5.785137801783871
up,Pex5l,chr3,33142876,33143241,0.014628041824936122,0.16,0.0,0.0
up,Pfkp,chr13,6648513,6648846,0.013189001086979431,0.098,17.912586460803368,17.912586956340135
up,Phactr2,chr10,13323869,13324113,0.00986986725542269,0.074,2.2864403302458873,2.2864404313539892
up,Phactr2,chr10,13473745,13474522,0.015158183546571564,0.168,0.0,0.0
up,Phyhipl,chr10,70598617,70600156,0.014664108954716227,0.25,5.008741474815571,5.008741771344448
up,Piezo1,chr8,122550733,122551714,0.008881131529955162,0.22,37.18874437958144,37.188745758908375
up,Pik3r4,chr9,105642886,105643330,0.0066928481399949795,0.076,13.342103076959612,13.342103217787754
up,Pik3r4,chr9,105644568,105644931,0.9278190898579071,0.092,0.0,0.0
up,Pitpnm2,chr5,124123524,124123735,0.5197744305542017,0.082,1.9632350374816727,1.9632351475009922
up,Pitpnm2,chr5,124249215,124250237,0.0013758889902898389,0.228,3.8311595205439417,3.8311596543586437
up,Pknox2,chr9,37145199,37145441,0.008499900202611054,0.088,12.722185711892317,12.722185468438278
up,Pknox2,chr9,37145602,37145827,0.007169400051779744,0.12,20.806363639674323,20.806363131504664
up,Pknox2,chr9,37146458,37146914,0.029285652504331336,0.134,25.176081854409915,25.17608182112123
up,Plagl1,chr10,13090532,13091299,0.5101496802893146,0.158,6.513040321997366,6.513040460028716
up,Plcl1,chr1,55405582,55406648,0.004856893744818062,0.208,7.48875117316114,7.488751249964123
up,Plekha6,chr1,133163776,133164521,0.024747996503906487,0.18,19.098013804036043,19.098014440734215
up,Plekha6,chr1,133274094,133274355,0.11628210951237418,0.066,0.0,0.0
up,Plekha7,chr7,116237285,116237897,0.030643109119942995,0.148,10.284505206833305,10.28450518718788
up,Plekha7,chr7,116307331,116308407,0.0075997764931957125,0.224,30.893393705607142,30.893393664729036
up,Plekhg1,chr10,3740269,3741007,0.010733613827879487,0.138,2.6375867687896855,2.637586918100717
up,Plxna1,chr6,89356691,89356901,0.19874693058026374,0.08,0.0,0.0
up,Plxna1,chr6,89361672,89363166,0.0030230287621059626,0.194,17.178346913026346,17.178347520451073
up,Plxnb2,chr15,89160438,89161110,1.0163948563702807,0.118,0.0,0.0
up,Plxnb2,chr15,89167457,89167709,0.785347605683516,0.108,0.0,0.0
up,Plxnb2,chr15,89173048,89173700,0.06450095466531687,0.132,9.565978446240933,9.565978484160002
up,Plxnb2,chr15,89180327,89181243,0.009415254306919018,0.172,2.3322302308135487,2.332230255860747
up,Podxl,chr6,31563377,31564076,0.022686005142004105,0.176,2.8048500258778613,2.804850128773274
up,Ppfia3,chr7,45339482,45339796,0.0008397990512936168,0.098,15.520631085038547,15.520631688433872
up,Ppfia3,chr7,45361497,45361830,0.026255231770253663,0.112,9.577701234998946,9.577701338029154
up,Ppfia3,chr7,45366577,45367777,0.030902143961156408,0.154,15.041101856976015,15.041102147743063
up,Ppip5k1,chr2,121355040,121355434,0.014907092725748949,0.128,1.303816766009877,1.30381674682031
up,Ppp1r13b,chr12,111908096,111908669,0.003450008504555414,0.12,0.0,0.0
up,Ppp1r1a,chr15,103537682,103538175,0.03826262138996099,0.118,0.0,0.0
up,Ppp4r4,chr12,103532173,103532834,0.0056003057287308195,0.15,7.089276800298386,7.089277202766326
up,Prag1,chr8,36094594,36095242,0.0020921138963108914,0.17,5.576270508702499,5.576270552622019
up,Prdm2,chr4,143211874,143212914,0.07768060441630728,0.214,7.087148578784556,7.087148544107225
up,Prdm8,chr5,98167187,98167777,0.008893591088954787,0.108,4.041301287356673,4.041301410995377
up,Prkg1,chr19,31663915,31664750,0.0059711189091346244,0.14,4.113063407880587,4.113063644792723
up,Prkg1,chr19,31764058,31764689,0.024989391378473776,0.122,0.0,0.0
up,Prkx,chrX,77795221,77796090,0.6378344967743814,0.164,2.4895921715921054,2.4895922503521954
up,Prob1,chr18,35652355,35655329,0.01378142749386867,0.136,46.362079307537165,46.36207968117119
up,Ptchd4,chr17,42316099,42316855,0.008837390595467185,0.146,0.0,0.0
up,Ptprg,chr14,11553365,11554460,0.01778056887668953,0.166,30.358360134946835,30.358360814915013
up,Ptprk,chr10,28074518,28075101,0.005019982942527519,0.152,0.0,0.0
up,Ptprn2,chr12,116485731,116486504,0.0,0.158,3.095393757619833,3.0953939142662787
up,Ptprs,chr17,56425027,56425905,0.3178653282366433,0.226,0.0,0.0
up,Ptprs,chr17,56461764,56462513,0.01636758169404843,0.15,7.464815688011589,7.464815915384579
up,Ptprs,chr17,56473926,56474601,0.004535919431204477,0.12,53.41972012350676,53.41972092172627
up,Ptprs,chr17,56475692,56476627,0.0058413990909451305,0.184,27.946951737673768,27.94695228480656
up,Pvt1,chr15,62037917,62038184,0.0012006867019053863,0.09,17.767837624884336,17.767838120010534
up,Pygb,chr2,150786624,150787229,0.028212985129195258,0.13,5.033282369129569,5.033282712130862
up,Rab32,chr10,10557825,10558187,0.013237365180225055,0.106,0.0,0.0
up,Rai1,chr11,60104878,60106468,0.014526621279401786,0.172,5.84838054339811,5.848380874824909
up,Rai1,chr11,60115124,60115553,0.005402288617002599,0.106,0.0,0.0
up,Rai1,chr11,60139740,60140546,0.027762990526099963,0.174,10.25300005820236,10.25300033848865
up,Rai1,chr11,60140708,60140913,0.041832733373814684,0.104,0.0,0.0
up,Rai1,chr11,60175701,60177316,0.0027338323116606078,0.186,14.417888007830607,14.417889001997356
up,Rassf4,chr6,116673568,116673770,0.000830521908228904,0.094,0.0,0.0
up,Rassf4,chr6,116674001,116674241,0.001181174273245366,0.084,0.0,0.0
up,Rb1,chr14,73325169,73326460,0.0037307686415342404,0.218,9.225715661443187,9.2257156803437
up,Rbm38,chr2,173021656,173022437,0.0293070481333657,0.208,11.904659175804154,11.904659804581222
up,Reln,chr5,22344053,22345377,0.011850900709041389,0.252,245.59651746638835,245.5965308369496
up,Reps2,chrX,162643300,162643817,0.09132329981202109,0.112,0.0,0.0
up,Rere,chr4,150281120,150281719,0.10936279951180869,0.136,1.719507034222374,1.7195071256891779
up,Rere,chr4,150371775,150372256,0.031508655788895105,0.108,3.6937312734016055,3.69373138818371
up,Rere,chr4,150569249,150570024,0.007507526682713285,0.124,0.0,0.0
up,Rerg,chr6,137169292,137169803,0.013424632409082315,0.116,8.179915921852578,8.179915873689138
up,Rflnb,chr11,76027028,76028044,0.027555647145018534,0.238,5.400204945770196,5.400204957822121
up,Rgs17,chr10,5921701,5922556,0.05033018617799582,0.156,19.82203610950414,19.822036515310696
up,Rhpn1,chr15,75703981,75704540,0.01225821006650244,0.112,4.7231658785125745,4.723165877756027
up,Rhpn1,chr15,75713267,75713500,0.15011188876523698,0.068,0.0,0.0
up,Rnf32,chr5,29195493,29196293,0.0,0.164,0.0,0.0
up,S100a10,chr3,93555092,93555367,0.0033708185407086318,0.082,16.502121879729597,16.502121959793577
up,Samd5,chr10,9674617,9675547,0.012108087194594688,0.19,10.72482902694285,10.724829405413395
up,Satb2,chr1,56971509,56973501,0.0036672886087866234,0.214,11.580955560959444,11.58095544628371
up,Satb2,chr1,56977104,56977392,0.001541056559550557,0.11,10.896184438691895,10.896185186653046
up,Scg3,chr9,75683863,75684200,0.0038209693717015138,0.086,6.8472442168408705,6.847244206524601
up,Scmh1,chr4,120404992,120405976,0.03775208191322581,0.208,7.339677572362523,7.339677696150129
up,Scn3b,chr9,40269285,40269653,0.005299805412276524,0.094,10.75684164451272,10.756842231619235
up,Scube3,chr17,28141588,28142823,0.007131623591453875,0.148,62.15897504334534,62.15897537640794
up,Sdc3,chr4,130861695,130861922,0.021182439060328028,0.07,19.887974148045295,19.88797462041384
up,Sdk2,chr11,114064913,114065327,0.007482986359045771,0.1,42.13782414942538,42.137825135331
up,Sdk2,chr11,114065969,114067286,0.01818627191348746,0.218,44.17434012651329,44.17434173118061
up,Sec22c,chr9,121704737,121705299,0.012551406894821773,0.126,13.633159082138986,13.633159478464755
up,Sema5a,chr15,32244785,32246205,0.002063401841585664,0.116,11.891092404023354,11.891092424823974
up,Sema6d,chr2,124089901,124090365,0.006341038573538117,0.114,35.89469208017057,35.894692787939846
up,Sema6d,chr2,124090511,124090722,0.0017798518098848758,0.12,57.3271365752828,57.32713842288117
up,Sema6d,chr2,124609840,124610930,0.0,0.19,10.09040637055164,10.090406431890987
up,Sertm1,chr3,54899481,54899688,0.24013292416772553,0.068,0.0,0.0
up,Sertm1,chr3,54915756,54916067,0.0008860415290151021,0.108,8.4232466530216,8.42324702235194
up,Setd1b,chr5,123138697,123139321,0.0034800835419136577,0.138,0.0,0.0
up,Setd1b,chr5,123141136,123141393,0.02438187669916429,0.078,0.0,0.0
up,Setd1b,chr5,123141680,123143197,0.06043453476843671,0.148,0.0,0.0
up,Shb,chr4,45529581,45531015,0.009767298813163476,0.224,14.549931435197525,14.549932367896679
up,Shisa6,chr11,66525225,66526886,0.010901314577283727,0.22,0.0,0.0
up,Shpk,chr11,73199334,73199761,0.011685917143570772,0.11,0.629971323098999,0.6299713417152306
up,Sik2,chr9,51008343,51009443,0.019072708609024484,0.226,0.6367300173854398,0.6367300338496529
up,Six3os1,chr17,85614989,85615345,0.0047195628229394476,0.104,9.34185873754904,9.34185924379567
up,Six3os1,chr17,85617968,85618636,0.013080239320763713,0.108,3.0774174647238617,3.077417606740627
up,Slc12a5,chr2,164960781,164960997,0.0061110265958730335,0.09,0.0,0.0
up,Slc12a5,chr2,164967876,164968857,0.010867101334725005,0.166,6.052870639865264,6.052870946117172
up,Slc12a5,chr2,164997528,164998294,0.006814542678995749,0.148,19.013204920246164,19.013205459208937
up,Slc12a9,chr5,137333468,137334090,0.012784082919594996,0.104,2.644954348603281,2.644954331768908
up,Slc22a15,chr3,101924084,101924625,0.007655260166770589,0.124,19.67161969416455,19.67162011082865
up,Slc24a3,chr2,145167399,145168328,0.023679389644624436,0.18,0.0,0.0
up,Slc27a3,chr3,90389127,90390045,0.04822283759267646,0.188,16.20713613920057,16.207136623493533
up,Slc29a3,chr10,60752587,60752945,0.003131828773725385,0.078,19.680323584581412,19.680324253200954
up,Slc2a1,chr4,119108685,119109270,0.006322256054266175,0.182,0.0,0.0
up,Slc2a13,chr15,91572409,91573287,0.006936367989876197,0.25,17.506781473611913,17.506781069729467
up,Slc31a2,chr4,62286291,62286719,0.012489165439825171,0.118,22.07449480419025,22.074494999914226
up,Slc35f1,chr10,52690524,52691622,0.014502971254197281,0.152,9.869827926741362,9.869828440572554
up,Slc44a2,chr9,21320948,21321238,0.008996097041252912,0.112,0.8682702665631291,0.8682703125520874
up,Slc46a1,chr11,78465658,78466108,0.013289394640041585,0.1,5.383605697455713,5.38360596127997
up,Slco3a1,chr7,74554189,74555056,0.011648614772831613,0.182,9.642656916042126,9.642656932490924
up,Slitrk5,chr14,111675225,111676142,0.022146426060868134,0.192,27.685437269788217,27.685438282232553
up,Smad3,chr9,63757114,63758550,0.01342215254468503,0.188,11.435623201100222,11.435623749544604
up,Smap2,chr4,121016809,121017403,0.01294650526615341,0.128,7.881493345033815,7.8814935914252855
up,Smpd4,chr16,17619309,17619682,0.004516289793055062,0.098,30.41661630493347,30.41661759202928
up,Snap91,chr9,86879502,86880861,0.007337526171389869,0.198,10.85951879468099,10.859518874982186
up,Snapc4,chr2,26380324,26380720,0.00608152953813563,0.094,0.0,0.0
up,Sned1,chr1,93235701,93236507,0.015594087895582044,0.2,5.024986306302639,5.02498640055705
up,Snta1,chr2,154407700,154408359,0.0331314184742389,0.182,6.7835844342159035,6.783584675419481
up,Socs2,chr10,95414386,95417095,0.0020286811062152476,0.144,0.0,0.0
up,Soga1,chr2,157020678,157021147,0.26736400226398904,0.102,0.0,0.0
up,Soga1,chr2,157078239,157079868,0.014567718098803983,0.226,7.770134386976365,7.7701346130333
up,Sorcs2,chr5,36397418,36398231,0.057505066157127624,0.188,0.0,0.0
