"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042176","GO:0042176","regulation of protein catabolic process","184/6846","369/28891",4.75316985517551e-28,1.46442899823741e-25,6.28037881616172e-26,"14811/18195/14813/22410/72330/382035/84092/66498/22393/102122/14673/72194/69601/13194/13666/57320/20588/105835/55988/16835/18763/107831/80750/229317/24086/14198/19349/216157/50754/67903/224997/23805/76867/18023/22418/52033/269695/217379/223870/170823/110616/18550/106042/228775/15519/21858/26903/12234/94190/107995/15357/20660/269473/80708/12328/22187/211323/11865/14238/75234/19052/18747/66193/332110/19697/12520/213539/13010/20682/103573/56637/56371/269523/71878/71890/230904/11816/52551/13649/18245/14629/14580/208650/219158/242669/23988/27059/56486/242960/56468/76892/56424/21762/54198/17127/20333/237353/22350/12005/50873/83814/414872/27681/214254/231600/19359/14084/329795/77128/22123/18247/21929/56150/19165/15516/53312/225896/26420/59036/211770/59025/224727/235406/244058/17754/14360/114128/30940/75744/100494/74374/280408/15937/71732/11502/21859/382073/74841/18673/68795/108705/67025/104318/76294/217410/56085/11789/59029/216439/20671/20720/15511/56440/14694/72345/69807/53325/54418/208092/193670/192176/11551/76843/76375/16971/93960/23806/77006/17248/230598/12795/67588/13650/16396/112406/235542/19186/11305/238896/26374/19025/17846/227693/232334",184
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","212/6846","449/28891",5.52839752015596e-28,1.62585145251859e-25,6.97265830771824e-26,"21380/12144/219103/13383/13871/83766/19054/216021/18148/22410/26427/116871/20133/18854/327762/102423/29861/229543/12649/381293/12236/17349/20479/245000/77011/13194/100683/66131/20588/234736/12578/12575/56289/20184/18763/108000/12034/66209/12237/11909/235661/30949/67052/330216/20586/20587/12450/218294/28010/105837/66442/15512/21803/75826/107047/12021/18014/11920/15574/116748/12193/107995/268697/71375/12055/57261/109019/225160/26992/54624/11792/381921/19052/76454/68612/83797/332110/108989/15902/104418/12444/52004/12753/12567/68193/56371/382985/71878/17283/107829/229776/69681/13555/108058/53317/227331/69274/12366/20460/231724/13649/68094/219158/27103/28114/20473/20135/20466/233805/208583/14841/66671/75430/12581/66993/17193/11785/19891/66214/14451/208768/18392/66977/231600/83383/19355/54394/22591/20104/268465/19361/12952/56150/20674/14056/52206/70127/59036/72993/14155/114714/12530/52696/56190/16600/17257/12696/26951/24100/12443/52040/327799/12043/19708/65964/234854/12905/12580/16319/15937/93760/67628/67155/56453/216166/20913/67849/27223/218793/18767/27375/239985/76464/59126/11789/16906/214444/52468/67177/26931/22680/52563/211651/17120/12189/67991/11787/76843/227292/69917/12577/52679/246735/21385/12579/208266/116733/235041/55982/72400/106052/12795/270669/13205/12572/59008/226591/19186/235323/28000/225372/107976",212
"GO:0006913","GO:0006913","nucleocytoplasmic transport","180/6846","359/28891",7.7596134534577e-28,2.09186246016131e-25,8.97120222075197e-26,"103468/18128/74412/14180/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/106042/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989/19335/234515/269113/18760/70790/103573/69736/110862/56637/215280/73192/14296/21681/107829/15526/16211/20823/279706/18708/12568/13557/232341/28114/18769/20473/75788/16648/71844/18141/208104/27412/230738/13654/19653/20848/12005/15568/19384/240354/231042/320727/56274/433693/15516/100042165/22687/72993/319757/26356/15587/66679/66306/19330/192170/19428/13663/100764/26413/29867/15937/67669/19047/16418/67628/223527/70769/108705/30959/268420/24015/18767/68278/17149/64930/20963/54196/16646/217827/238276/22166/18753/59015/69482/12189/22771/83946/218210/19058/192176/97112/13684/19386/73826/16589/234396/66810/230673/22196/77938/18015/12631/269800/73473/21428/17931/57258/14634/74204/240614",180
"GO:0051169","GO:0051169","nuclear transport","180/6846","359/28891",7.7596134534577e-28,2.09186246016131e-25,8.97120222075197e-26,"103468/18128/74412/14180/109095/18148/20472/213990/18854/14456/13211/320938/54194/57320/76582/12578/12575/21937/18763/107939/13488/234865/72787/12034/71810/16905/229709/11909/231386/66118/16480/12014/11737/66244/54563/18012/72170/19387/13726/72565/106042/227720/21803/56417/73666/15519/12021/12317/19055/29810/223690/75547/72322/21849/234733/13605/65246/66511/71983/72149/20383/56488/225160/11865/53415/68051/16543/226747/66011/18747/108989/19335/234515/269113/18760/70790/103573/69736/110862/56637/215280/73192/14296/21681/107829/15526/16211/20823/279706/18708/12568/13557/232341/28114/18769/20473/75788/16648/71844/18141/208104/27412/230738/13654/19653/20848/12005/15568/19384/240354/231042/320727/56274/433693/15516/100042165/22687/72993/319757/26356/15587/66679/66306/19330/192170/19428/13663/100764/26413/29867/15937/67669/19047/16418/67628/223527/70769/108705/30959/268420/24015/18767/68278/17149/64930/20963/54196/16646/217827/238276/22166/18753/59015/69482/12189/22771/83946/218210/19058/192176/97112/13684/19386/73826/16589/234396/66810/230673/22196/77938/18015/12631/269800/73473/21428/17931/57258/14634/74204/240614",180
"GO:0006397","GO:0006397","mRNA processing","227/6846","496/28891",1.73312304204903e-27,4.48532243282288e-25,1.92358414266999e-25,"19654/74255/56522/237221/67836/20227/224903/16854/66373/272009/109095/20658/18148/56361/20638/50783/22722/15572/70052/67996/70312/53609/13211/74320/52897/54194/98758/20643/68955/268859/56335/209003/70650/17927/67367/234728/66053/20630/66642/320632/78372/22608/18789/229709/231386/20901/19826/27374/75956/75062/67040/108014/228410/330216/70567/19317/224902/66660/74737/68183/66618/68272/67772/276905/56417/73666/67736/56541/56844/20637/116748/212880/268697/53975/21379/20383/225160/54624/216578/74200/72935/18747/666794/19205/70233/93686/53890/94230/234723/83410/19656/225027/83701/78688/23879/225283/21681/107829/68879/19134/53317/66492/66125/68011/108062/101739/67039/74111/51796/78697/53610/219158/76479/170791/269623/71514/70616/22184/229279/100715/15387/238831/217207/76522/218543/16969/19712/72692/107686/19653/230753/210510/27886/208768/81898/66978/76183/59013/15381/223642/16549/108160/69408/72886/74157/57905/67959/67797/192159/22687/11834/11877/20492/69562/100041953/56190/234373/73713/70470/67337/12696/19647/67440/14007/170771/98985/100336/192170/227707/17975/66078/27366/20826/382073/107817/209416/69192/72193/268420/74044/54188/24018/22668/68278/76793/319322/17149/75137/76265/54196/15388/217827/233208/664883/72289/12877/74213/269254/231413/66603/210106/13548/66801/67148/68035/28035/237859/56070/67332/56215/66899/66810/20462/101471/51786/15481/76167/107701/73473/108121/70044/27981/229700/66935/28000/65105/20222",227
"GO:0048638","GO:0048638","regulation of developmental growth","195/6846","405/28891",3.56591567736105e-27,8.87364401251e-25,3.80556830992864e-25,"21380/19094/54338/12064/18128/74116/57246/20474/14180/13383/18159/16196/110196/14381/20357/18846/21388/19415/15364/13841/104382/20850/214968/12575/13489/17927/22632/232339/16526/56717/18706/19141/20239/19219/98558/244667/14025/20352/18049/116838/22418/211652/382018/56808/83431/226844/320790/11546/225348/14184/23999/269878/13163/12561/22339/12912/19015/268697/17300/14179/211323/14255/16885/18712/22129/14563/14683/12444/19206/69737/56637/102774/17283/14183/12168/76574/19377/71955/11538/11816/59030/20937/14173/12568/72508/20670/50523/21812/23988/75788/16468/116837/21814/20466/15387/56320/14284/18121/65086/20848/20980/12288/13388/22350/16337/74117/213084/50873/83814/18213/17967/23886/13430/22241/18997/20856/14297/20563/18992/20350/56274/67603/64010/211232/17684/20359/14465/11858/69597/19280/20562/12767/22601/19735/19664/80297/15567/319757/244058/171207/17257/63953/102247/68350/74132/26456/106628/20315/12043/14182/22778/26413/16001/71653/382253/22762/236266/23945/13169/319740/11789/20655/67655/11555/18091/18472/20353/67378/11556/56449/28185/18186/217715/13690/19035/21385/68585/16971/93960/216233/20358/229285/17756/18786/12631/110058/20360/20354/24087/13869/17755/20751/14463/11554/232334",195
"GO:0031346","GO:0031346","positive regulation of cell projection organization","215/6846","463/28891",3.83599078988414e-27,9.19217052242606e-25,3.94217221135851e-25,"18053/17427/69871/12064/219103/242274/21844/228880/107035/18039/19649/13728/18846/17242/13047/68750/68050/98733/15572/70237/19699/69601/18442/12808/73710/18189/27260/103967/12361/72722/56717/12323/19230/53404/192212/104445/14828/13385/244667/229715/13631/14025/382056/23969/18049/192167/59041/76709/330863/16975/22418/19317/20698/320840/68743/83431/140570/66713/23999/208727/11516/269878/20312/15519/18212/12561/22339/13844/230872/20869/18844/76089/211323/208647/16885/24001/76454/77480/67287/13857/19205/21770/13837/106298/17760/52513/18760/11423/56637/545156/102774/56226/12168/72844/71955/75769/11538/11816/56699/76965/19713/18708/108100/18606/69981/74006/21812/23854/75788/11682/74053/15387/56320/67095/18222/65086/54198/26563/18080/11785/74117/620393/14362/213084/16878/18213/14810/13430/11771/18997/330938/20320/14297/329795/74187/13803/104215/223593/24136/14056/232906/98845/11858/103742/19735/665113/244058/235611/380713/71951/14360/18024/17344/19266/14226/20315/14182/16001/71653/17096/71461/101513/382253/216166/68732/14063/80987/12801/13169/319740/11789/101565/73178/11977/12396/20720/70300/67784/238276/12877/269254/18472/319974/17973/192176/100294583/23965/13838/19268/17118/18186/217715/66515/15461/13690/18003/16971/11932/15566/13660/230598/14086/53860/18015/245886/12631/70083/20354/26395/26564/12305/17755/20222/18010/234695",215
"GO:0006417","GO:0006417","regulation of translation","199/6846","418/28891",6.45763570629997e-27,1.4921751078486e-24,6.39937132398749e-25,"227715/140486/100342/234384/18148/230784/207952/382035/18854/140488/231279/17690/63913/319278/214580/15572/104382/22393/13211/80890/217980/13666/69674/269037/229096/56335/74108/98956/228019/56717/208922/194952/52874/229317/57749/67493/22608/78893/232164/56334/16201/224742/66118/13631/13688/73830/243574/224045/19317/22171/15983/140570/276770/228866/69125/56541/12317/66971/16210/319817/12193/233033/211006/108954/20677/230861/16475/217869/213236/20181/17347/317755/13685/666794/19205/66912/108989/636931/69956/12567/232791/13629/22057/23879/55944/225363/78428/227331/68036/17350/107508/20823/67557/27998/18626/68966/239528/223453/72508/13144/83485/78697/27103/19045/72201/100715/22121/217351/230738/66362/19653/19401/20918/218506/15568/67579/22352/27979/13078/66892/16549/234594/70354/13803/57746/100037258/21357/233833/234734/72181/56040/19735/11991/13665/65967/12696/50911/214424/16011/192170/226982/14433/65964/17975/26413/225929/55992/13418/16418/17855/52846/70769/30959/70640/24015/319765/17149/66399/208691/64930/11652/52856/15469/332397/67267/12877/241846/14694/22695/17973/14786/27058/72068/210106/105782/217331/13684/12785/13690/213988/19878/75422/78796/73826/16589/108037/15473/214150/56422/212114/18813/19704/13205/106338/236511/18627/100503670/75593/110954",199
"GO:0007059","GO:0007059","chromosome segregation","198/6846","416/28891",9.02394852832242e-27,2.01327403373262e-24,8.63416635958545e-25,"21969/71988/219103/13871/83766/16580/108907/105988/17687/29861/381293/12236/71876/26934/20479/231123/54194/13194/11740/20588/233406/100502766/108000/72787/78267/72415/12237/24086/103733/98558/66336/70012/78610/68549/235661/30949/66578/67052/228012/20586/75178/20587/76789/213582/21976/55993/83431/230936/381306/100088/105513/66442/234094/66713/106042/21973/229906/18005/54392/671564/107047/13990/11920/66617/107995/268697/259279/12055/13605/57261/12447/232933/212307/26992/22210/68612/239122/83797/332110/108989/75033/13006/69736/69737/71819/223499/71878/100732/69654/26886/16211/17350/20460/68094/70218/50878/51792/68942/104271/75608/228421/223970/20892/14841/225898/75430/66993/21335/668880/68724/67064/74117/268491/19384/13589/20842/18221/81601/66977/66296/231600/68953/56150/67300/223593/74201/100041286/12617/52206/101706/70127/213389/24061/22385/224727/52696/72119/76915/73420/26951/21975/74393/327799/66140/19708/227707/16319/70891/21749/93760/382073/19822/67155/270058/16569/328580/104318/67849/78798/76123/13494/51885/239985/76464/59126/11789/214444/58186/93762/109359/15511/16551/67177/22680/52563/77053/12877/211651/59014/68523/17120/12189/21974/67037/54418/208092/28135/192176/67733/26371/218914/116733/72400/22196/22154/13205/59008/56208",198
"GO:0008380","GO:0008380","RNA splicing","209/6846","449/28891",1.3691058095647e-26,2.95270486262787e-24,1.26630277684651e-24,"19654/74255/237221/67836/20227/16854/66373/272009/109095/20658/18148/56361/20638/50783/22722/15572/70052/67996/70312/66587/53609/13211/52897/98758/100683/20643/68955/268859/56335/209003/70650/17927/67367/66053/20630/66642/320632/78372/22608/231386/20901/19826/27374/75956/18139/75062/67040/108014/70567/19317/68183/66618/68272/100039795/276905/68045/73666/67736/56541/72397/56844/20637/116748/212880/53975/27878/20383/225160/74200/72935/666794/19205/109115/70233/93686/53890/234723/19656/225027/76781/78688/23879/110213/21681/107829/66395/68879/19134/53317/66492/12750/66125/216825/68011/101739/18708/231151/67039/74111/51796/78697/53610/219158/76479/170791/269623/71514/70616/22184/229279/15387/238831/217207/76522/218543/16969/19712/72692/107686/19653/230753/210510/101206/27886/67760/208768/81898/66978/76183/59013/15381/16549/75565/108160/69408/72886/57905/67959/67797/192159/22687/11834/11877/69562/100041953/56190/234373/73713/12696/14007/170771/98985/100336/192170/227707/17975/66078/27366/20826/382073/107817/223527/19153/209416/69192/72193/74044/22668/68278/76793/319322/17149/11652/76265/15388/217827/233208/15469/664883/72289/269254/233908/231413/66603/13548/66801/56036/68035/28035/237859/56070/67332/56215/56258/66810/117198/20462/15481/76167/107701/73473/108121/27981/229700/66935/28000/65105/20222/68052",209
"GO:0032984","GO:0032984","protein-containing complex disassembly","135/6846","248/28891",1.35467894340328e-25,2.82734605284491e-23,1.2125411527372e-23,"68572/18195/286942/99512/101612/17318/20408/227753/319278/57028/20479/20588/19230/194952/18706/15550/14853/244962/109242/56431/13631/78610/12313/78246/23805/76709/20586/67443/20587/320827/280411/105513/23999/17997/276770/100504663/26903/20405/107771/16593/211323/108853/83797/74747/29877/67846/16800/56637/14296/269523/225363/380969/110380/78428/56273/14489/17869/68094/70218/320878/76055/68942/232341/217207/75608/228421/27412/225326/66734/108124/11938/66993/70381/67064/16337/16801/319162/100502841/100502698/68953/74187/15185/69408/14248/74392/13829/22003/72119/17754/73420/63873/74374/16001/93760/270058/68732/27360/14063/78926/70997/78798/194401/24015/56085/208158/11789/21968/65973/208691/65970/11555/238276/269254/208092/17957/116733/68041/72685/17756/209815/225115/12631/65019/19704/77573/15481/12611/227634/20615/17755/18627/94178/80986/56208/234695",135
"GO:0021915","GO:0021915","neural tube development","115/6846","198/28891",3.08398398754358e-25,6.23543012481467e-23,2.67413874709371e-23,"18128/27428/238057/66743/252973/18504/22034/108156/14365/12808/16568/50768/12042/234865/13800/13836/56334/225164/20732/12370/20319/19411/99377/22418/73739/13798/244585/170823/140570/106042/78783/269593/21414/22289/12614/21803/70495/15376/14179/20115/19378/18747/636931/12367/19335/234366/19206/13543/102774/73916/18508/24069/20971/68146/14836/20460/225876/233651/18141/58198/18121/19401/54612/14362/14451/230824/81601/15375/18749/65100/11783/26409/56274/19165/17684/24136/74392/17769/232906/59036/68176/15207/66910/319757/15208/244058/105278/21808/99683/93760/71461/26433/15251/14312/22772/64930/20671/70300/22158/236539/20353/105782/18119/107586/17118/12151/19878/21815/18015/12631/14633/72475/380718/14634/15205",115
"GO:0050769","GO:0050769","positive regulation of neurogenesis","164/6846","329/28891",3.95927680727103e-25,7.7625821039526e-23,3.32907612885692e-23,"12064/18128/330790/21844/18039/18846/17242/13047/98733/58234/70237/19699/14843/14365/13489/12032/12361/56717/12323/14375/13385/50913/244667/56381/27374/229715/13631/14025/57434/12017/20732/18049/59041/18205/16975/22418/19317/83431/140570/66713/23999/21803/269878/20312/18212/12561/22339/13844/20869/18844/211323/15904/16885/24001/76454/23873/78748/67287/19697/15902/17760/108138/11423/83701/56637/545156/22341/18508/19744/12168/13555/71955/11538/53605/11816/76965/17869/13649/14173/16542/13003/108100/18606/14580/74006/75788/20681/74053/56320/67095/18121/18222/13654/65086/66993/18080/74117/213084/16878/18213/22352/18997/330938/20320/14297/13389/387216/20674/24136/11858/12767/665113/12724/319757/17257/235611/17344/19266/21907/104156/20315/17380/19047/30948/73940/71653/19016/17096/319583/382253/14254/15251/13169/319740/18420/20720/67784/238276/242620/14912/18472/69807/17863/20665/13838/19268/17118/18186/217715/66515/13690/68585/16971/114606/56711/230598/245886/70083/20354/26395/17755/28000/14634/15205",164
