category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment
no_deg,Itga7,chr10,128933615,128934211,0.014788034125308958,0.092,17.620796664755588
no_deg,Itgb1,chr8,128685320,128686390,0.0502123033848,0.228,8.962212701761283
no_deg,Itgb5,chr16,33829579,33830376,0.013593176049161644,0.188,19.354166406554807
no_deg,Itpkc,chr7,27228169,27228785,0.0005223253675988245,0.138,2.9628162774035904
no_deg,Itpripl2,chr7,118489793,118492038,0.0029780554987313833,0.162,0.0
no_deg,Jade1,chr3,41563389,41563958,0.054034425565620804,0.124,6.156065592984607
no_deg,Jade1,chr3,41564711,41566311,0.0,0.2,18.526163064816416
no_deg,Jph4,chr14,55113414,55115427,0.05035772428967126,0.106,11.873131521501685
no_deg,Kank2,chr9,21795115,21795543,0.3486077815155586,0.11,15.333548432160681
no_deg,Kank2,chr9,21798440,21798914,0.009942696857158102,0.12,3.1884277149680877
no_deg,Kat2b,chr17,53566976,53568220,0.013728136566799273,0.184,11.188032484850448
no_deg,Katnbl1,chr2,112379093,112379539,0.006595586076398452,0.126,10.21898989084036
no_deg,Kbtbd4,chr2,90904370,90905111,0.004336338867389532,0.12,7.287525788246722
no_deg,Kcnk5,chr14,20181555,20182044,0.024271048438013636,0.108,15.186362928038935
no_deg,Kcnq1ot1,chr7,143295404,143295824,0.9292018212562504,0.138,0.0
no_deg,Kcnq1ot1,chr7,143296313,143296559,0.279412783806661,0.08,1.9804214786871424
no_deg,Kctd13,chr7,126928644,126929320,0.010523157394511344,0.162,9.359728177373134
no_deg,Kctd2,chr11,115419719,115420294,0.004832296886651084,0.13,5.3905298655916765
no_deg,Kctd3,chr1,189007232,189007958,0.02327757035923422,0.148,0.0
no_deg,Kif13a,chr13,46771211,46771472,0.19243915550219595,0.046,0.0
no_deg,Kif13a,chr13,46929348,46930615,0.005713177731925905,0.17,7.843960062490955
no_deg,Kif16b,chr2,142901137,142901691,0.011146744924367078,0.126,11.276493430107747
no_deg,Kif18b,chr11,102924799,102925274,0.006095539449489106,0.132,22.41393189277174
no_deg,Kif3a,chr11,53567249,53567852,0.018704948923608498,0.146,4.969445936196382
no_deg,Kif3c,chr12,3365111,3365428,0.023753536755513772,0.11,5.677875102846021
no_deg,Kit,chr5,75574820,75576005,0.011233173544955129,0.182,11.532585731563723
no_deg,Klc1,chr12,111758626,111759348,0.009103123777146066,0.172,2.948349415023932
no_deg,Klhl2,chr8,64849319,64850354,0.04477400756955147,0.164,0.0
no_deg,Klhl8,chr5,103910761,103911364,0.02041333461780052,0.142,3.168850084138755
no_deg,Kti12,chr4,108847822,108848661,0.004262654825865259,0.178,7.5576644647922535
no_deg,Lamb1,chr12,31264945,31266363,0.0016473940286804557,0.116,1.5373794332080675
no_deg,Laptm4b,chr15,34238040,34238769,0.0008249863028261747,0.17,0.0
no_deg,Lars2,chr9,123366754,123367131,0.004542362411953569,0.082,6.109527098084319
no_deg,Lats1,chr10,7680908,7681860,0.03547261831020287,0.228,37.14663021946009
no_deg,Lca5,chr9,83440808,83441284,0.01872564863353918,0.112,6.435681395037856
no_deg,Ldah,chr12,8208073,8208367,0.013857156773267614,0.08,6.96928180242037
no_deg,Ldlrad3,chr2,102185995,102186433,0.04329056332833708,0.156,8.971294172439649
no_deg,Ldlrap1,chr4,134767495,134768123,0.008507235060212726,0.148,0.0
no_deg,Lef1,chr3,131106087,131106791,0.002114842054801338,0.128,0.0
no_deg,Lef1,chr3,131110256,131112543,0.007993013261538956,0.156,0.19402428994987064
no_deg,Letm1,chr5,33782232,33782883,0.0,0.15,14.94540527140647
no_deg,Limk1,chr5,134688222,134689139,0.006669972107383102,0.16,14.317604468568724
no_deg,Lin54,chr5,100498315,100498862,0.002214330660597804,0.114,0.0
no_deg,Lin54,chr5,100499878,100500902,0.01875088777919159,0.156,15.59895934699675
no_deg,Lmo1,chr7,109169528,109170130,0.016959135691812795,0.144,0.0
no_deg,Lmo1,chr7,109174700,109175336,0.022306446220084136,0.118,3.3210252971139345
no_deg,Lnpk,chr2,74578529,74579138,0.008472947279268934,0.158,0.0
no_deg,Lonp2,chr8,86624084,86624579,0.01546137401827403,0.118,16.799047568612103
no_deg,Lonrf3,chrX,36328331,36329513,0.27946662894866675,0.176,0.0
no_deg,Lpgat1,chr1,191717734,191719135,0.0024421647412078184,0.166,29.936718578331803
no_deg,Lpl,chr8,68880647,68880854,0.004111069531074589,0.09,4.700897347648124
no_deg,Lpl,chr8,68881033,68881477,0.009662850679347707,0.104,0.0
no_deg,Lrch3,chr16,32913971,32914673,0.008882133110361484,0.172,6.401323481197005
no_deg,Lrif1,chr3,106721605,106722498,0.010432403111006266,0.12,10.594070358084872
no_deg,Lrig2,chr3,104511415,104512158,0.008927505382045215,0.16,10.373846608567076
no_deg,Lrrc1,chr9,77544402,77545329,0.016065783138780553,0.176,10.850571645848236
no_deg,Lrrc49,chr9,60687984,60688225,0.011467914333746833,0.074,10.603771798116835
no_deg,Lrrc59,chr11,94629603,94630167,0.0010951191993049149,0.118,27.35420685990171
no_deg,Lrrc75a,chr11,62648021,62648943,0.031998811202391786,0.214,19.299323504375966
no_deg,Lrrcc1,chr3,14533765,14534090,0.00791560831977331,0.098,0.9440490375800669
no_deg,Lrrfip1,chr1,90998517,90999142,0.012107590241945531,0.176,8.033324662848552
no_deg,Lrrfip1,chr1,91052628,91053202,0.013259139086064626,0.114,11.128138484628606
no_deg,Lrrfip2,chr9,111117912,111118651,0.007246897698449668,0.214,0.0
no_deg,Lrwd1,chr5,136135638,136136273,0.009996629717862247,0.126,9.059085646276287
no_deg,Lsamp,chr16,39984466,39984898,0.026817826073776776,0.096,8.354909858532835
no_deg,Lsamp,chr16,41533256,41533520,0.007461839623055853,0.076,10.205165609585507
no_deg,Lsamp,chr16,42190217,42190447,0.015698116382215393,0.096,10.090150703483092
no_deg,Luc7l3,chr11,94321399,94322144,0.01823574567785833,0.174,6.200881848768615
no_deg,Luzp1,chr4,136462358,136462763,0.03237881018480836,0.136,0.0
no_deg,Luzp1,chr4,136469699,136470753,0.013981497553780833,0.204,3.0085711366711028
no_deg,Lyn,chr4,3678102,3678705,0.028525180518305125,0.154,1.8303111058350312
no_deg,Lyrm4,chr13,36117325,36118001,0.05274581366780134,0.156,9.94375407452926
no_deg,Lysmd2,chr9,75625456,75626335,0.005857173418640694,0.212,6.894175333816291
no_deg,Lztr1,chr16,17508816,17509223,0.016916013009984923,0.116,4.687113406468848
no_deg,Lzts3,chr2,130642401,130642980,0.037062026430779695,0.106,3.3144764420377544
no_deg,Maea,chr5,33335099,33336258,0.0051178246992416585,0.196,6.585737201009897
no_deg,Mafk,chr5,139791366,139792185,0.005379251146880757,0.172,6.790012527662431
no_deg,Maged1,chrX,94541067,94542086,0.26491657486380016,0.148,4.912186220737512
no_deg,Magi1,chr6,93678356,93679022,1.6370534774645664,0.11,0.0
no_deg,Magi1,chr6,94282825,94284758,0.018298847347142988,0.184,6.223673328997105
no_deg,Maip1,chr1,57406137,57407067,0.0041721527348061345,0.152,4.120924315169739
no_deg,Mak16,chr8,31168504,31169102,0.005521790134313184,0.148,18.137009857587845
no_deg,Man1a2,chr3,100685026,100686314,0.0160452433647404,0.28,6.92179774039177
no_deg,Manea,chr4,26346409,26346989,0.003953051954813191,0.128,9.836824634199134
no_deg,Map1lc3b,chr8,121585276,121585701,0.043314017263874606,0.092,0.0
no_deg,Map1lc3b,chr8,121590237,121590909,0.05728355859073654,0.184,3.6252491187029428
no_deg,Map2,chr1,66175311,66175645,0.01466341885787338,0.09,7.7830340894075185
no_deg,Map2k5,chr9,63377634,63377960,0.030874838967160794,0.12,1.9907227545691901
no_deg,Map6,chr7,99267494,99269248,0.0029555927170948526,0.176,5.060272269080104
no_deg,Map6d1,chr16,20240838,20241397,0.061541603455936435,0.164,0.0
no_deg,Mapk1,chr16,16983228,16984067,0.011015647042261748,0.168,1.6537760136013981
no_deg,Marf1,chr16,14158908,14159311,0.016521557638228518,0.096,5.362587319377414
no_deg,Marf1,chr16,14163055,14163687,0.005617350309460875,0.142,8.979384611226148
no_deg,Mast4,chr13,103333880,103334916,0.0279764103931237,0.234,5.809706446472716
no_deg,Matk,chr10,81257266,81257857,0.006989692659404452,0.124,0.0
no_deg,Matn2,chr15,34306631,34307128,0.008629342486947836,0.124,15.239750996379952
no_deg,Mbd2,chr18,70568069,70568580,0.0028410014619471152,0.128,11.981540979356835
no_deg,Mcat,chr15,83555241,83555754,0.013042656765763097,0.156,16.121599363263876
no_deg,Mccc2,chr13,100015330,100015811,0.0013349571477066185,0.094,3.080912925582351
no_deg,Mcm6,chr1,128359337,128359856,0.029897048305014023,0.122,3.9176348686639586
no_deg,Mcm9,chr10,53629430,53630281,0.02588212872588125,0.208,17.33126423660091
no_deg,Med12l,chr3,59005377,59007530,0.003916277381735703,0.206,5.759695508688677
no_deg,Med27,chr2,29346776,29347180,0.033946300461611456,0.098,0.0
no_deg,Med7,chr11,46436915,46437654,0.005615893466581043,0.154,6.879645396640316
no_deg,Memo1,chr17,74294397,74295790,0.0,0.168,6.663367320849247
no_deg,Mettl21a,chr1,64616945,64617792,0.007999390057030086,0.172,6.096078954388018
no_deg,Mex3d,chr10,80381560,80382565,0.6680945211135612,0.152,0.0
no_deg,Mex3d,chr10,80386626,80387907,0.010054483988138772,0.206,25.02465840020889
no_deg,Mfhas1,chr8,35587583,35588773,0.018374580859414773,0.226,0.0
no_deg,Mfsd13a,chr19,46356804,46357126,0.004923690950677156,0.072,0.0
no_deg,Mfsd14b,chr13,65112511,65113001,0.003988036128151903,0.132,4.213792523398361
no_deg,Mfsd5,chr15,102279294,102279790,0.015902785243425418,0.136,0.7588088836490018
no_deg,Mfsd6,chr1,52726791,52727529,0.011249902832389384,0.164,10.95364820064514
no_deg,Mgat4b,chr11,50210277,50210941,0.017478029013568364,0.134,5.645033159007699
no_deg,Mgat4b,chr11,50225175,50225450,0.0026179455802528566,0.132,0.0
no_deg,Mgat4b,chr11,50225692,50225946,0.00047070207925438537,0.096,1.8860691324761225
no_deg,Mgat4b,chr11,50230966,50231322,0.07887951002084566,0.108,0.0
no_deg,Mgat5,chr1,127204918,127205651,0.02034052562871537,0.136,14.756965326889347
no_deg,Mgst3,chr1,167394071,167394421,0.010456065521027218,0.086,28.107913571577342
no_deg,Mid1ip1,chrX,10717162,10718695,0.18826789856488588,0.126,4.047472625795832
no_deg,Mier3,chr13,111685810,111687761,0.0035067666765864727,0.184,3.765596770395562
no_deg,Mier3,chr13,111724877,111725939,0.009402633207588397,0.144,8.569333212692179
no_deg,Mki67,chr7,135715839,135716715,0.012973064488984191,0.17,8.003395572106651
no_deg,Mkrn2,chr6,115601820,115602215,0.010209950262912073,0.114,17.866444235013315
no_deg,Mob2,chr7,142060470,142061147,0.009245543858736731,0.196,1.6676671593735257
no_deg,Mok,chr12,110840474,110841076,0.005442040407602381,0.134,5.4620060442651095
no_deg,Mrc2,chr11,105292203,105292937,0.03165592395585123,0.132,24.130413691806535
no_deg,Mrfap1,chr5,36796080,36796903,0.011495636371882363,0.196,0.0
no_deg,Mrpl1,chr5,96209932,96210313,0.00347793021291319,0.096,14.951401942052092
no_deg,Mrpl10,chr11,97041351,97041751,0.02309916403947393,0.094,2.4042082549966377
no_deg,Mrpl44,chr1,79775983,79776386,0.0027609298784433585,0.088,12.584935128608128
no_deg,Mrpl55,chr11,59202288,59202800,0.004294125423543272,0.13,6.279716859094309
no_deg,Mrps25,chr6,92183653,92184109,0.005341524237819057,0.11,5.6737155794393646
no_deg,Mrs2,chr13,25019947,25020439,0.0237241992167206,0.166,2.4500225797966153
no_deg,Msh4,chr3,153905619,153906071,0.14377150340071373,0.104,3.4901643881653985
no_deg,Msl2,chr9,101073465,101075041,0.005905623966235974,0.196,3.401236242353511
no_deg,Msn,chrX,96095958,96096269,0.026827828869935625,0.09,5.844909454048509
no_deg,Msra,chr14,64440539,64441017,0.01604140767974226,0.12,8.413839745775492
no_deg,Msrb2,chr2,19371666,19371913,0.006524084536214886,0.082,2.0904974409948243
no_deg,Mtbp,chr15,55557210,55557849,0.007879127725212789,0.124,0.0
no_deg,Mtf2,chr5,108065501,108065908,0.009225060676430238,0.114,1.7292549866862275
no_deg,Mtif3,chr5,146963517,146963807,0.017537122795184032,0.088,0.0
no_deg,Mtmr1,chrX,71364633,71365169,0.02749350728139444,0.136,0.0
no_deg,Mtmr10,chr7,64287405,64288062,0.018753607327137628,0.166,0.0
no_deg,Mtmr14,chr6,113237615,113238113,0.023893443825657664,0.124,1.3780628652421154
no_deg,Mto1,chr9,78448086,78448821,0.0,0.188,29.789913653851112
no_deg,Mtpn,chr6,35539177,35539991,0.013830336423989205,0.148,4.790656981535658
no_deg,Mtx3,chr13,92844706,92845098,0.04765541286018949,0.094,5.735315664058856
no_deg,Mvb12b,chr2,33886987,33887689,0.0051479692404007215,0.154,10.060916894058316
no_deg,Mvb12b,chr2,33966460,33966734,0.019026408043744145,0.082,0.0
no_deg,Myb,chr10,21158976,21161316,0.020410002621158507,0.116,10.464115228985897
no_deg,Mycbp2,chr14,103346112,103347012,0.030047542436973846,0.174,0.0
no_deg,Mylip,chr13,45389464,45390447,0.02596660051971872,0.184,2.9420583777122324
no_deg,Myo5a,chr9,75070927,75071923,0.0140567573996515,0.21,16.18867137324539
no_deg,Mzf1,chr7,13054161,13054813,0.009122609438474124,0.108,2.781154703234134
no_deg,Naa20,chr2,145903118,145903581,0.021715241859971562,0.134,0.0
no_deg,Nagpa,chr16,5203359,5204020,0.019160421010505902,0.168,6.858765015309774
no_deg,Nbea,chr3,55787504,55787800,0.00998513057794139,0.108,23.1896794192552
no_deg,Nbea,chr3,56182802,56184121,0.00992175172408623,0.218,0.0
no_deg,Ncbp3,chr11,73047667,73048396,0.012318120631801571,0.178,7.317458985133127
no_deg,Nceh1,chr3,27182877,27183286,0.00681917074664652,0.11,2.516990486499239
no_deg,Nckap1,chr2,80580569,80581665,0.027365005374018588,0.208,3.5552633411406354
no_deg,Ndel1,chr11,68852493,68853283,0.004521419234615671,0.17,11.796763496602013
no_deg,Ndn,chr7,62348253,62348744,0.058863173805913084,0.098,6.069783265609963
no_deg,Ndrg3,chr2,156991692,156992148,0.005051184082318138,0.128,16.31863476396069
no_deg,Ndufab1,chr7,122101598,122101956,0.04951085537839432,0.108,1.5532105208889113
no_deg,Ndufaf4,chr4,24897928,24898446,0.020116644072139575,0.128,12.734196781623622
no_deg,Nectin3,chr16,46496299,46497934,0.04202709221605582,0.11,9.534032981220081
no_deg,Nek2,chr1,191821249,191821971,0.006619502599205647,0.16,16.318302453712725
no_deg,Neo1,chr9,59035708,59037181,0.00611695818872394,0.228,7.209730423980717
no_deg,Neto1,chr18,86395212,86395673,0.010270696307437913,0.122,1.6659307732639879
no_deg,Nfkb1,chr3,135690883,135691635,0.0,0.188,14.479961100007163
no_deg,Nfx1,chr4,40970626,40971509,0.00807057276897445,0.178,2.608428043443103
no_deg,Nfyb,chr10,82763362,82764321,0.0060582875169770825,0.174,12.308765774870071
no_deg,Nfyc,chr4,120825099,120825889,0.01052314052302951,0.202,27.870680112095847
no_deg,Nhlrc2,chr19,56548399,56548993,0.008886811245231498,0.148,4.771537931699241
no_deg,Nin,chr12,70111228,70112213,0.01369056557131379,0.25,38.97079193526626
no_deg,Ninl,chr2,151008873,151009479,0.02543424778074042,0.128,11.136557158966076
no_deg,Nipbl,chr15,8443622,8445583,0.0356952550526317,0.148,3.7540393483690013
no_deg,Nkiras2,chr11,100622804,100623050,0.002100478719515672,0.074,3.371183063165908
no_deg,Nlgn1,chr3,26331359,26331926,0.009882375214881889,0.13,3.13535465940654
no_deg,Noc4l,chr5,110652809,110654098,0.027225013437159735,0.228,19.231515186802877
no_deg,Nol4l,chr2,153443593,153444512,0.006498441148793785,0.162,2.7317628078629044
no_deg,Nol4l,chr2,153445507,153445831,0.008883998177673972,0.114,23.35154919307724
no_deg,Nol4l,chr2,153492290,153492775,0.0038155155744649494,0.14,7.3316710076809155
no_deg,Nol4l,chr2,153527857,153530609,0.034558367731100596,0.14,15.80359308274383
no_deg,Nploc4,chr11,120437167,120437794,0.02452713233712012,0.172,0.0
no_deg,Nprl3,chr11,32267338,32267732,0.012957481636977113,0.104,15.378082169794663
no_deg,Nr2c2,chr6,92091214,92092551,0.010606413141616682,0.152,10.936720504103105
no_deg,Nr2f2,chr7,70350841,70351187,0.02121296585066902,0.114,8.3173795299795
no_deg,Nr2f2,chr7,70369308,70370330,0.04182262740597833,0.13,0.0
no_deg,Nr4a2,chr2,57114259,57115087,0.024666772244481328,0.18,19.482497225338346
no_deg,Nr4a2,chr2,57116354,57116857,0.053272837886075085,0.11,0.0
no_deg,Nr4a2,chr2,57123388,57124335,0.007924522199470535,0.17,5.586248268321084
no_deg,Nrf1,chr6,30047621,30048887,0.009614447782771223,0.216,0.0
no_deg,Nsfl1c,chr2,151494132,151494799,0.041096469264158296,0.158,13.471011863841857
no_deg,Nsmaf,chr4,6453533,6454363,0.008159088098211253,0.152,0.0
no_deg,Nsrp1,chr11,77078209,77078687,0.020084380122564017,0.122,0.0
no_deg,Nt5dc2,chr14,31130796,31131640,0.005506924869656735,0.174,11.4582908487272
no_deg,Nt5dc2,chr14,31138756,31138962,0.19665479648294845,0.066,26.68461551698993
no_deg,Nthl1,chr17,24632353,24632960,0.005054942193402041,0.136,8.380996315821589
no_deg,Ntpcr,chr8,125734127,125734513,0.009488622396175898,0.104,0.0
no_deg,Nubp1,chr16,10411849,10412188,0.005426346571290539,0.108,24.22220334209745
no_deg,Nucb2,chr7,116504192,116504830,0.007389660141594108,0.106,1.673699115696775
no_deg,Nudc,chr4,133545659,133546166,0.024226941855246032,0.152,13.937522539985167
no_deg,Nudcd3,chr11,6199825,6200401,0.011034566393801492,0.14,7.546916432568744
no_deg,Nudt11,chrX,6047291,6048447,0.1326043647118227,0.194,0.0
no_deg,Nudt18,chr14,70577466,70578210,0.007496577179246521,0.15,15.423479182968464
no_deg,Nup155,chr15,8109224,8109568,0.006506924221352059,0.112,0.8529224328410234
no_deg,Nup205,chr6,35177410,35178159,0.03146748008676017,0.172,10.638975345000134
no_deg,Nup50,chr15,84922961,84924068,0.02129235185603778,0.222,4.483687382119257
no_deg,Nup93,chr8,94214505,94215014,0.013314764736292692,0.124,7.3589031116156844
no_deg,Nxph1,chr6,8948489,8949356,0.021407999361743275,0.134,11.65469579992924
no_deg,Nxph1,chr6,8951048,8951510,0.0009115308400676355,0.106,2.2628209073830323
no_deg,Nxt1,chr2,148672581,148672875,0.012608635920317666,0.122,6.59814811292224
no_deg,Obsl1,chr1,75486710,75486948,0.00470578533763913,0.074,0.0
no_deg,Obsl1,chr1,75487636,75488078,0.032528097469751605,0.138,0.0
no_deg,Obsl1,chr1,75503722,75503961,0.2829067398683545,0.08,0.0
no_deg,Obsl1,chr1,75505201,75506384,0.011837192917076739,0.23,5.91824597841684
no_deg,Odf2,chr2,29889281,29890726,0.014672277633234731,0.194,4.242257927820709
no_deg,Ogfod1,chr8,94037247,94037528,0.020413315729201284,0.112,12.242646467472477
no_deg,Opcml,chr9,28403242,28403710,0.004141057869269801,0.136,1.9578060664061194
no_deg,Optn,chr2,5063758,5064198,0.009716801806096005,0.122,8.519915150439791
no_deg,Osbpl3,chr6,50455486,50456118,0.007244293541867013,0.132,9.039730985546928
no_deg,Osbpl6,chr2,76406109,76407537,0.008411898231310604,0.212,7.148958217883769
no_deg,Oscp1,chr4,126058281,126058808,0.0035789441039374235,0.128,0.0
no_deg,Oxsm,chr14,16243145,16243428,0.010083828198087287,0.082,20.80516569856461
no_deg,P2ry1,chr3,61002583,61003400,0.019066352168600465,0.186,17.112785826970278
no_deg,Pag1,chr3,9833090,9833701,0.0,0.162,11.011840392601918
no_deg,Pak2,chr16,32078760,32079326,0.02751814693133832,0.154,11.417059664733799
no_deg,Palb2,chr7,122132584,122133273,0.018325241556258365,0.122,0.0
no_deg,Pald1,chr10,61383143,61383688,0.003642476115630362,0.136,17.110056526871467
no_deg,Pank1,chr19,34878280,34879247,0.02722152681232932,0.226,14.660920011786295
no_deg,Panx1,chr9,15044998,15045542,0.015687678071759498,0.17,6.913190922260613
no_deg,Pard6g,chr18,80046780,80048073,0.009253263736244395,0.136,6.703244978610729
no_deg,Parg,chr14,32201399,32202470,0.04994232590501505,0.204,0.0
no_deg,Pars2,chr4,106650930,106651301,0.006899068496247553,0.09,1.3128001459496184
no_deg,Pawr,chr10,108332143,108333308,0.018950077723793996,0.264,12.639624209409252
no_deg,Pax3,chr1,78196631,78197287,0.009262466806426797,0.118,7.191719251565598
no_deg,Pax3,chr1,78215957,78216242,0.01251473378017545,0.088,4.732535349141074
no_deg,Pccb,chr9,101034544,101034960,0.07875305260846366,0.14,22.013901085132147
no_deg,Pcdh10,chr3,45378166,45378399,0.016302490977466208,0.096,0.0
no_deg,Pcdh10,chr3,45379653,45381683,0.009261201343701456,0.158,0.0
no_deg,Pcdhga12,chr18,37766284,37766983,0.08929698113465583,0.136,0.0
no_deg,Pcgf3,chr5,108460966,108461619,0.03068268031907697,0.11,2.301057884865745
no_deg,Pcmt1,chr10,7662740,7663629,0.031626524548574245,0.194,5.823782492276107
no_deg,Pcmtd2,chr2,181837868,181838110,0.005348383950975863,0.072,1.5096613811699449
no_deg,Pde10a,chr17,8524785,8525144,0.011599602282116693,0.102,15.850217415455324
no_deg,Pde10a,chr17,8800757,8802426,0.0544092412492368,0.16,12.877961660108163
no_deg,Pde4dip,chr3,97767843,97768145,0.0028843763860930136,0.104,8.110045253826701
no_deg,Pde4dip,chr3,97867932,97868364,0.005918915912667815,0.118,21.27373320453363
no_deg,Pde7a,chr3,19310693,19311848,0.007600114191647478,0.246,23.621453060071886
no_deg,Pde8a,chr7,81213083,81214331,0.0,0.294,0.0
no_deg,Pdia3,chr2,121413518,121414456,0.008827875422130623,0.202,12.431201671573575
no_deg,Pdlim5,chr3,142395069,142395774,0.0471341026561566,0.176,5.948849972010548
no_deg,Pdrg1,chr2,153015134,153015481,0.022742071575373928,0.114,2.73768014884432
no_deg,Peg12,chr7,62463584,62464534,0.017888428486066928,0.2,0.0
no_deg,Pepd,chr7,34912334,34912634,0.013989193195230324,0.084,27.91705800449421
no_deg,Pex11a,chr7,79742694,79743167,0.007234099490724513,0.108,13.99279903583893
no_deg,Pex3,chr10,13552948,13553450,0.02036000070815665,0.108,4.6258875592086275
no_deg,Pfn2,chr3,57846855,57848105,0.009015073780790792,0.188,1.9057947906387271
no_deg,Pgam5,chr5,110269434,110269985,0.008509942601576963,0.126,0.0
no_deg,Pggt1b,chr18,46280466,46280868,0.022322999375571657,0.118,6.459962075405883
no_deg,Pgls,chr8,71591659,71592806,0.02012452544092538,0.214,5.213036432878959
no_deg,Pgrmc2,chr3,41082420,41083669,0.0022385685621576514,0.2,5.975501547069675
no_deg,Phc2,chr4,128654527,128655199,0.010211184739850507,0.136,13.473882151595747
no_deg,Phc2,chr4,128727376,128728270,0.020550617377593297,0.168,10.032817642571885
no_deg,Phf1,chr17,26932925,26933471,0.012943353940973979,0.118,0.292637098500098
no_deg,Phf14,chr6,11907682,11907955,0.01177974153949007,0.106,7.9216592957297465
no_deg,Phf14,chr6,11925808,11926508,0.0034049914218958386,0.122,4.01932634854944
no_deg,Phf19,chr2,34913253,34913496,0.0006745082712061131,0.082,0.0
no_deg,Phf19,chr2,34913763,34914039,0.005038913898647251,0.126,0.4134818738723297
no_deg,Phf6,chrX,52912081,52912673,0.2641418790032346,0.152,11.139743471087519
no_deg,Phka1,chrX,102643877,102644382,0.1874047723420532,0.128,0.0
no_deg,Pigb,chr9,73039433,73039967,0.00393068031194871,0.1,11.689938084926931
no_deg,Pitrm1,chr13,6547941,6548275,0.014008462191456645,0.074,11.072530746590225
no_deg,Pkd2,chr5,104459460,104460421,0.010567797238620046,0.232,13.515674585553699
no_deg,Pkia,chr3,7366450,7366795,0.002865014536340852,0.096,5.5537316155591565
no_deg,Pkp2,chr16,16213151,16213818,0.004948024650953529,0.126,24.13067751222821
no_deg,Plcd3,chr11,103080195,103080630,0.00874414788159938,0.098,17.301431200712276
no_deg,Plce1,chr19,38480873,38481570,0.00452965835113714,0.134,2.7443731155945694
no_deg,Plch1,chr3,63898684,63899161,0.006770861606623764,0.082,15.327821565671925
no_deg,Plcl2,chr17,50508687,50510009,0.035692497070980975,0.216,0.9287680940097855
no_deg,Plekha1,chr7,130865633,130866624,0.017626522288150214,0.21,4.282643073491594
no_deg,Plekhh1,chr12,79029008,79029561,0.019387784408694354,0.146,12.59863575388546
no_deg,Plekhm2,chr4,141663589,141664374,0.002169413297260797,0.144,13.376000877105767
no_deg,Plk1,chr7,122159328,122159792,0.0,0.122,19.484058072830717
no_deg,Plpbp,chr8,27042455,27043091,0.027101770024253,0.136,6.049757520278587
no_deg,Pm20d2,chr4,33188856,33189680,0.02096544878426333,0.232,15.350221799623041
no_deg,Pmm2,chr16,8637253,8638035,0.013431538662508886,0.118,5.377016647726626
no_deg,Pms2,chr5,143909446,143910295,0.0015550829355893228,0.146,6.021864756661474
no_deg,Pnp,chr14,50930361,50931313,0.005943893777982982,0.188,9.775638477608096
no_deg,Pofut2,chr10,77265782,77266000,0.1432852107848845,0.06,11.113368305575667
no_deg,Pole,chr5,110285938,110286525,0.014533762371939343,0.15,7.017990608426322
no_deg,Pot1b,chr17,55712392,55712695,0.014896406106420993,0.08,0.0
no_deg,Pou3f1,chr4,124656782,124659760,0.027603456910109975,0.168,0.0
no_deg,Ppara,chr15,85734824,85736079,0.005692153104350597,0.192,20.29561891990964
no_deg,Ppm1e,chr11,87358131,87359274,0.0021693217017704153,0.148,11.426917758721313
no_deg,Ppp1r18,chr17,35865724,35866068,0.007718431882762686,0.094,6.576911050575454
no_deg,Ppp1r18,chr17,35866398,35866869,0.013480593481084296,0.1,2.709976627050122
no_deg,Ppp1r37,chr7,19561728,19562689,0.0055612609629166095,0.198,4.424530243809349
no_deg,Ppp1r3d,chr2,178413393,178414702,0.12766906716888565,0.202,0.0
no_deg,Ppp1r3e,chr14,54876403,54877606,0.012238950840030426,0.254,6.365667049992499
no_deg,Ppp1r8,chr4,132843061,132843386,0.03952056563335799,0.106,13.987503615571928
no_deg,Ppp2cb,chr8,33599493,33600228,0.008119307362117127,0.152,41.144052701230066
no_deg,Ppp2r1b,chr9,50856807,50857475,0.001254186507000466,0.164,9.81561549627741
no_deg,Ppp3r1,chr11,17159070,17159983,0.02388991581289392,0.214,7.50807288802695
no_deg,Ppp4r3b,chr11,29172125,29173524,0.0,0.166,19.50811194704587
no_deg,Prep,chr10,45066902,45067564,0.009124103823583887,0.176,19.767388097710715
no_deg,Prkaa1,chr15,5143492,5144220,0.009074216692336974,0.2,1.530939140462792
no_deg,Prkaa2,chr4,105109426,105109826,0.016898079706707682,0.12,4.890667232386493
no_deg,Prkaa2,chr4,105109954,105110155,0.012982163877673815,0.112,1.5509123182369908
no_deg,Prkar2b,chr12,32060616,32061258,0.010674266942432299,0.188,27.798536650107025
no_deg,Prkcb,chr7,122288861,122289880,0.04691624097792972,0.17,30.807997503081847
no_deg,Prkd2,chr7,16842619,16843085,0.022188065993462167,0.098,0.0
no_deg,Prmt2,chr10,76237755,76238153,0.012772713053872337,0.1,4.025776758450562
no_deg,Prmt3,chr7,49778242,49778846,0.0,0.17,0.0
no_deg,Prmt9,chr8,77549333,77549559,0.015512439229173284,0.082,6.082935544645093
no_deg,Prpf19,chr19,10895156,10895627,0.04476467274006789,0.116,0.0
no_deg,Prps1l3,chr12,57230278,57230924,0.020120606733083937,0.15,7.821424893259432
no_deg,Prune2,chr19,16955885,16956227,0.010700799049480722,0.092,3.5050702994817042
