chr,start,end,exo_signal,endo_signal,enrichment,genomic_region
chr18,3507134,3508532,1.2393049244125254,0.8957288897226812,1.2393049244125254,Bambi (protein_coding)
chr13,60601761,60602653,1.238324938762487,0.3695874049874922,1.238324938762487,Dapk1 (protein_coding)
chr2,155236468,155236906,1.2365532901712328,0.4108251888773072,1.2365532901712328,Dynlrb1 (protein_coding)
chr18,34005895,34007537,1.2357664753161484,0.741214520925274,1.2357664753161484,Epb41l4a (protein_coding)
chr6,34317156,34317652,1.2330230847435801,0.7906718265632524,1.2330230847435801,Gm14546 (antisense)
chr11,22000852,22002260,1.2321145414960721,0.8251527418263818,1.2321145414960721,Otx1 (protein_coding)
chr7,34388766,34389984,1.2310196676469785,0.40189550933947343,1.2310196676469785,Lsm14a (protein_coding)
chr13,48878572,48878907,1.230718049401045,0.9158390319081173,1.230718049401045,"Near Fam120a (protein_coding), 312bp"
chr15,4026394,4027616,1.2288129850326062,0.6294791335453553,1.2288129850326062,BC037032 (processed_transcript)
chr17,84185601,84188714,1.2276059778466932,0.2745632069018602,1.2276059778466932,Zfp36l2 (protein_coding)
chr4,107367757,107368295,1.2275355690374965,0.7233257103764144,1.2275355690374965,Ndc1 (protein_coding)
chr11,95336959,95337612,1.651699508241629,1.3486483363471415,1.2247073338000858,Gm11521 (antisense)
chr9,108831849,108832944,1.222984117202158,0.44232613159555734,1.222984117202158,Celsr3 (protein_coding)
chr7,75781908,75782111,1.222065008665332,0.799714325892346,1.222065008665332,AU020206 (lincRNA)
chr3,19162701,19163059,1.590443251084675,1.3024409236504544,1.2211250600349794,Armc1 (protein_coding)
chr4,83485658,83486817,1.2195657322874827,0.6317904028942777,1.2195657322874827,Psip1 (protein_coding)
chr9,114688467,114689377,1.2195100118390707,0.6236582847636486,1.2195100118390707,Dync1li1 (protein_coding)
chr11,121387753,121388238,1.2181042056520415,0.1939580064184115,1.2181042056520415,Rab40b (protein_coding)
chr9,88481758,88483199,1.2157917740199418,0.9964831205608653,1.2157917740199418,Syncrip (protein_coding)
chr7,44997468,44997991,1.330221714475067,1.0945096244589838,1.215358627049621,Bcl2l12 (protein_coding)
chr7,111028665,111029405,1.212950478866217,0.5986913154841066,1.212950478866217,Ctr9 (protein_coding)
chr14,67071836,67072553,1.2121255546370542,0.5019603772306103,1.2121255546370542,Ppp2r2a (protein_coding)
chr15,81729285,81730210,2.0608348676471056,1.700596495839242,1.211830597492844,Rangap1 (protein_coding)
chr5,135186688,135188188,1.211626656399475,0.6959666486428022,1.211626656399475,Baz1b (protein_coding)
chr1,135313596,135313916,1.209485910127421,0.6155289843883847,1.209485910127421,Timm17a (protein_coding)
chr17,15499793,15500326,1.231834854521737,1.0186978919469283,1.2092248980386746,Tbp (protein_coding)
chr19,4756353,4756833,1.2091466022987556,0.6928004007137472,1.2091466022987556,Gm21992 (protein_coding)
chr2,118549448,118549699,1.2048289865374753,0.7965182704877242,1.2048289865374753,Bmf (protein_coding)
chr4,116807460,116807882,1.2028541084415927,0.2207277260442565,1.2028541084415927,Toe1 (protein_coding)
chr19,24173876,24174518,1.2022846572363162,0.6975996119882857,1.2022846572363162,Tjp2 (protein_coding)
chr5,65492420,65493314,1.2012432374362116,0.6282504528128732,1.2012432374362116,Gm43552 (protein_coding)
chr2,158409629,158410484,1.511903796450072,1.2600937200808104,1.1998344030736958,Ralgapb (protein_coding)
chr7,45714976,45715370,1.3159705475909391,1.0970235141832438,1.1995828080045357,Sphk2 (protein_coding)
chr1,42851139,42851682,1.1995775097336265,0.8957139560203713,1.1995775097336265,Mrps9 (protein_coding)
chr4,134703019,134704721,1.773782286184984,1.4796575294146768,1.198778941020668,Man1c1 (protein_coding)
chr3,68493636,68495346,1.1985242040738018,0.4394477061517855,1.1985242040738018,Gm21949 (protein_coding)
chr6,85332553,85333522,1.1959739130542544,0.8111168393265549,1.1959739130542544,Sfxn5 (protein_coding)
chr1,97769532,97770690,1.1958410913083541,0.6699939440104066,1.1958410913083541,Ppip5k2 (protein_coding)
chr19,6418583,6418934,1.1956640975678001,0.5539573588812687,1.1956640975678001,Gm14965 (processed_transcript)
chr17,30612355,30612692,1.1948507436086788,0.7677217094882478,1.1948507436086788,Glo1 (protein_coding)
chr4,62408671,62408990,1.1931764118218555,0.9070686579825529,1.1931764118218555,Prpf4 (protein_coding)
chr6,119388188,119389079,1.1923281730542203,0.8080586858146537,1.1923281730542203,Adipor2 (protein_coding)
chr1,136140304,136140607,1.1873087109336025,0.8665152540723181,1.1873087109336025,Kif21b (protein_coding)
chr11,114065969,114067286,1.18519327084015,0.3021628675200144,1.18519327084015,Sdk2 (protein_coding)
chr5,30949878,30950098,1.1841692443794436,0.9662313241786291,1.1841692443794436,Abhd1 (processed_transcript)
chr8,109692751,109693740,1.183786796811943,0.8198419662607435,1.183786796811943,Ist1 (protein_coding)
chr15,52712361,52712754,1.1830558226757129,0.3724447425587941,1.1830558226757129,Med30 (protein_coding)
chr4,35225353,35225820,1.1826914396808912,0.2980124682322158,1.1826914396808912,3110043O21Rik (protein_coding)
chr18,38250094,38250571,1.1820573742897518,0.7711105891561705,1.1820573742897518,1700086O06Rik (lincRNA)
chr9,100642887,100644491,1.4343184982917176,1.213695692761656,1.181777695056373,Stag1 (protein_coding)
chr12,4768898,4769443,1.181279053025559,0.5215407717563847,1.181279053025559,Fam228b (protein_coding)
chr17,51178634,51179581,1.1812754188050736,0.6120979348413181,1.1812754188050736,Tbc1d5 (protein_coding)
chr7,6729450,6729785,1.1810919502022135,0.6973812338899056,1.1810919502022135,Peg3 (protein_coding)
chr1,13372746,13374794,1.1809329862452151,0.4570304341764391,1.1809329862452151,Ncoa2 (protein_coding)
chr10,76237755,76238153,1.1790110796468714,0.6543423582584107,1.1790110796468714,Prmt2 (protein_coding)
chr7,126487151,126487668,1.1789813754424978,0.9483582317832231,1.1789813754424978,Tufm (protein_coding)
chr10,69352785,69353086,1.1788229281980636,0.7930657100990999,1.1788229281980636,Cdk1 (protein_coding)
chr19,44284132,44284488,1.1771395782426828,0.7216575813907473,1.1771395782426828,"Near Scd2 (protein_coding), 9188bp"
chr11,72795423,72796848,1.1769035288570762,0.5843028396931238,1.1769035288570762,Cyb5d2 (protein_coding)
chr15,102279294,102279790,1.1767739415483287,0.3311903078061217,1.1767739415483287,Mfsd5 (protein_coding)
chr15,76639777,76640027,1.2613630137534428,1.0733146366557247,1.175203403247762,Tonsl (protein_coding)
chr9,123717377,123717806,1.3646690007310347,1.161900237455586,1.1745147790996984,Ccr9 (protein_coding)
chr4,138304654,138305288,1.2370913545440336,1.0534232466868672,1.1743535738695943,Ddost (protein_coding)
chr19,41829931,41830950,1.291387984289237,1.1001372169949182,1.1738426482986644,Frat1 (protein_coding)
chr5,103424667,103425789,1.4528553637068904,1.2378065669845637,1.1737337662105072,Ptpn13 (protein_coding)
chr9,118925209,118925491,1.1723895800260207,0.6131961012447673,1.1723895800260207,Gm2415 (antisense)
chr1,82290195,82291822,1.1713282684668829,0.7807820054372281,1.1713282684668829,Irs1 (protein_coding)
chr2,129101040,129101282,1.1696936995527754,0.9376932699644809,1.1696936995527754,Polr1b (protein_coding)
chr12,83987870,83988465,1.168529744053966,0.426137984899141,1.168529744053966,Acot2 (protein_coding)
chr12,69724479,69725206,1.1681812291592555,0.7203739113155113,1.1681812291592555,L2hgdh (protein_coding)
chr19,40513425,40514035,2.0395365509750305,1.7462933498537883,1.1679232192837443,Intergenic
chr3,145758684,145759279,1.2766508401892458,1.094056656921982,1.1668964601714267,Ddah1 (protein_coding)
chr11,106036775,106037324,2.9894331672590653,2.5619051328380955,1.1668789483814146,Dcaf7 (protein_coding)
chr3,141464867,141465750,1.1667361944093377,0.5509509434876789,1.1667361944093377,Gm15688 (antisense)
chr1,55405582,55406648,1.1656888168916124,0.5874772855304714,1.1656888168916124,Plcl1 (protein_coding)
chr18,66002319,66002746,1.1654725085202284,0.7041132672216218,1.1654725085202284,Lman1 (protein_coding)
chr7,84409544,84410337,1.1646985318603198,0.566142913673382,1.1646985318603198,Arnt2 (protein_coding)
chr9,63757114,63758550,1.1637082798794722,0.466795604390815,1.1637082798794722,Smad3 (protein_coding)
chr3,99140955,99141669,1.1612529149188646,0.5679763670038044,1.1612529149188646,Wars2 (protein_coding)
chr3,90079538,90080448,1.6069248768008393,1.3839537759273233,1.1611116677102264,Tpm3 (protein_coding)
chr3,106721605,106722498,1.1738487493510688,1.0109843234116478,1.1610949073768244,Lrif1 (protein_coding)
chr17,74338516,74339433,1.160798093348968,0.5361133651584993,1.160798093348968,Spast (protein_coding)
chr16,39984466,39984898,1.160707793886385,0.2121252508390219,1.160707793886385,Lsamp (protein_coding)
chr12,4817253,4817906,1.1600871744779053,0.9822337089677156,1.1600871744779053,Sf3b6 (protein_coding)
chr1,165236383,165237118,1.4030163494339059,1.2097686744552536,1.1597393609697075,Tiprl (protein_coding)
chr13,59769313,59770409,1.1996564183107719,1.0346646802074608,1.1594639705592622,Isca1 (protein_coding)
chr14,24779205,24779551,1.1587489404952045,0.8014292559309701,1.1587489404952045,Intergenic
chr16,94313259,94313779,1.1582363626879553,0.4222129450499096,1.1582363626879553,Hlcs (protein_coding)
chr19,46689848,46690150,1.1578040679450634,0.4344845815206556,1.1578040679450634,Borcs7 (protein_coding)
chr17,32787855,32788134,1.1574269465912108,0.107022817361176,1.1574269465912108,Zfp871 (protein_coding)
chr18,20745429,20746466,1.1573269642778055,0.5149793192076599,1.1573269642778055,B4galt6 (protein_coding)
chr6,121245707,121245917,1.1566524161806606,0.3568585417848393,1.1566524161806606,Usp18 (protein_coding)
chr8,111933341,111933810,1.1557970145920466,0.7078600939184431,1.1557970145920466,Tmem231 (protein_coding)
chr7,25659100,25659481,2.076495100481561,1.8007556329900847,1.1531243120609438,Exosc5 (protein_coding)
chr5,57717239,57720500,1.1526281169935875,0.9750780590817032,1.1526281169935875,4932441J04Rik (processed_transcript)
chr15,99074603,99075102,1.7657922704125193,1.5328703442914562,1.1519514856481403,Troap (protein_coding)
chr5,31494597,31494983,1.151105912007775,0.253329796486275,1.151105912007775,4930566F21Rik (antisense)
chr7,92874008,92874727,1.1509934560697006,0.7454954835679173,1.1509934560697006,Ddias (protein_coding)
chr10,111472968,111473826,1.1504493980335817,0.6125519541005656,1.1504493980335817,Nap1l1 (protein_coding)
chr4,118436948,118437578,1.1487481408009161,0.6378125073750669,1.1487481408009161,Cdc20 (protein_coding)
chr11,80383121,80383356,1.147928440268668,0.5848333806203581,1.147928440268668,Zfp207 (protein_coding)
chr10,80602805,80603198,1.1469163045430324,0.5874354749550534,1.1469163045430324,Adat3 (protein_coding)
chr4,97772046,97772411,1.1463972508283014,0.7054716001107807,1.1463972508283014,E130114P18Rik (protein_coding)
chr9,14784415,14785010,1.145899097681208,0.6589980580730417,1.145899097681208,Mre11a (protein_coding)
chr16,18066321,18066909,1.1448456289531017,0.4001923143707059,1.1448456289531017,Dgcr6 (protein_coding)
chr5,129583825,129585325,1.1435982489938958,0.40491186920910816,1.1435982489938958,Mmp17 (protein_coding)
chr13,35740685,35742379,1.1416084879078103,0.7894869392629443,1.1416084879078103,Cdyl (protein_coding)
chr17,46704686,46705240,1.3123324460547117,1.1500228641273411,1.141135960849382,Gm26904 (lincRNA)
chr2,130274053,130274815,1.1409399236110827,0.6204331001487751,1.1409399236110827,Nop56 (protein_coding)
chr11,17953288,17953984,1.1408853487683994,0.4207238080146873,1.1408853487683994,Etaa1 (protein_coding)
chr4,117120599,117121347,1.1402959017681686,0.6287265239010296,1.1402959017681686,Btbd19 (protein_coding)
chr7,122101598,122101956,1.140174509866876,0.3661248696898774,1.140174509866876,Ndufab1 (protein_coding)
chr11,19924379,19925902,1.139844889862729,0.5478897750894833,1.139844889862729,Spred2 (protein_coding)
chr4,138216399,138217685,1.1895684136397466,1.0441089064074518,1.1393144971177278,Hp1bp3 (protein_coding)
chr3,97767843,97768145,1.132040663806059,0.5857155855208458,1.132040663806059,Pde4dip (protein_coding)
chr2,121413518,121414456,1.1477226824551519,1.0168383689463971,1.1287169303459421,Catsper2 (protein_coding)
chr14,11161667,11161890,1.1277712134027855,0.6417513380349258,1.1277712134027855,Fhit (protein_coding)
chr10,42274731,42278553,1.4313974083120042,1.2695443323547557,1.1274891091491408,Foxo3 (protein_coding)
chr12,87387720,87388413,3.3486319289975675,2.9702040280883892,1.1274080491880327,Sptlc2 (protein_coding)
chr15,82345859,82346310,1.4823424653591095,1.3151802551974385,1.127102128777455,Smdt1 (protein_coding)
chr2,26091508,26092032,1.1254232961383697,0.5548969851720811,1.1254232961383697,Nacc2 (protein_coding)
chr2,23155789,23156110,1.191066156882504,1.0587829947841714,1.1249388805354756,Mastl (protein_coding)
chr6,6955842,6956234,1.1237267466712666,0.5071265465365475,1.1237267466712666,Gm26774 (lincRNA)
chr2,154569321,154570198,1.1236045178727747,0.8936099928890265,1.1236045178727747,E2f1 (protein_coding)
chr6,119107316,119109048,1.122535103355939,0.45517742851110904,1.122535103355939,Cacna1c (protein_coding)
chr5,90223595,90224097,1.1214098578490597,0.5922553084556852,1.1214098578490597,Cox18 (protein_coding)
chr9,15357496,15357878,1.1212069609809914,0.4340178705011101,1.1212069609809914,Cep295 (protein_coding)
chr8,47713145,47714552,1.1209936054787613,0.9240686625379035,1.1209936054787613,Cdkn2aip (protein_coding)
chr7,126474747,126475568,1.1178938552367699,0.5375319579730088,1.1178938552367699,Sh2b1 (protein_coding)
chr17,3114402,3115694,1.1177050646268496,0.7672313223448859,1.1177050646268496,Scaf8 (protein_coding)
chr1,88700953,88702514,1.117407460550956,0.5384037728689741,1.117407460550956,Arl4c (protein_coding)
chr18,65934810,65935393,1.117360915007366,0.3510909286954401,1.117360915007366,Rax (protein_coding)
chr13,99514930,99516695,1.117329217155552,0.3318689729024405,1.117329217155552,Map1b (protein_coding)
chr6,136827679,136828198,1.9186154598778615,1.7176640155529668,1.1169911242858532,Wbp11 (protein_coding)
chr16,90726931,90727527,1.1167370105011365,0.6717058761787231,1.1167370105011365,Mis18a (protein_coding)
chr8,3279068,3279608,1.1157228868888422,0.5185550850917592,1.1157228868888422,Insr (protein_coding)
chr9,22475489,22475751,1.8850247181386326,1.6898562663435257,1.1154941137197474,Bbs9 (protein_coding)
chr1,65178904,65179373,1.382558032968313,1.2397397990363233,1.1152001686507165,Idh1 (protein_coding)
chr6,134034939,134036272,1.1147882254559862,0.832667217020199,1.1147882254559862,Etv6 (protein_coding)
chr12,36156333,36156914,1.1124309295550734,0.5723550308474252,1.1124309295550734,Bzw2 (protein_coding)
chr1,92906972,92907592,1.1115128269572159,0.2468855485592084,1.1115128269572159,Dusp28 (protein_coding)
chr11,29247060,29247529,1.41202228201683,1.2704451151399314,1.11143902651891,Cfap36 (protein_coding)
chr8,111731736,111732325,1.1112684818664282,0.2220277582403246,1.1112684818664282,Bcar1 (protein_coding)
chr2,76406109,76407537,1.110694532958755,0.2543552166603259,1.110694532958755,Osbpl6 (protein_coding)
chr11,69409903,69411877,1.5436997238452785,1.392716350927154,1.1084092771780933,Kdm6b (protein_coding)
chr2,59611853,59612747,1.1080200978545445,0.2415497736196202,1.1080200978545445,Tanc1 (protein_coding)
chr15,58822703,58824097,1.1076893231151526,0.610274594553972,1.1076893231151526,Tmem65 (protein_coding)
chr16,94370269,94371633,1.1075443694309848,0.6973443637260135,1.1075443694309848,Pigp (protein_coding)
chr15,85576298,85578144,1.1073910965275808,0.3510454703136716,1.1073910965275808,Wnt7b (protein_coding)
chr5,53588995,53590544,1.1068555594292988,0.7903869931780355,1.1068555594292988,Rbpj (protein_coding)
chr5,129895581,129896007,1.1063875617579013,0.4377522944295745,1.1063875617579013,Phkg1 (protein_coding)
chr2,118976105,118976804,1.1063132321438984,0.6318043861753873,1.1063132321438984,Intergenic
chr17,33358432,33358707,1.1057061408838162,0.3254301403161576,1.1057061408838162,Zfp81 (protein_coding)
chr17,23924582,23924881,1.1055407630090368,0.6621716617500141,1.1055407630090368,"Near Dcpp3 (protein_coding), 5141bp"
chr11,104231063,104232946,1.105279554169944,0.6924452128074876,1.105279554169944,Mapt (protein_coding)
chr3,37639746,37641149,1.1052003928751901,0.44977762882567673,1.1052003928751901,Gm42922 (TEC)
chr5,104459460,104460421,1.1032375436270652,0.3559657076477437,1.1032375436270652,Pkd2 (protein_coding)
chr19,37375917,37376608,1.1024201961928257,0.691553279339165,1.1024201961928257,Kif11 (protein_coding)
chr7,35586064,35586613,1.1017615169632307,0.77663784500472,1.1017615169632307,Ankrd27 (protein_coding)
chr2,163644701,163645273,1.1007545789659368,0.8959823009228862,1.1007545789659368,Serinc3 (protein_coding)
chr9,66795188,66795964,1.1007224365124535,0.37887974801345087,1.1007224365124535,Aph1b (protein_coding)
chr18,61707401,61707673,2.25833828753387,2.052399422670545,1.100340539267625,Pcyox1l (protein_coding)
chr8,69774611,69774955,1.4271968689038887,1.2977178845153174,1.099774370017972,Gm20422 (protein_coding)
