"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr15",99765491,99766491,1001,"+","Gm17058",0,0,30.7224992710749,0.023521877,0.967388621,FALSE,"Exon (ENSMUST00000168951.1/ENSMUST00000168951.1, exon 1 of 2)",15,99745942,99772092,26151,2,"71949","ENSMUST00000176627.2",5601,"ENSMUSG00000023021","Cers5","ceramide synthase 5"
"chr6",49080562,49081562,1001,"-","Gm7890",0,0,11.313298063914,-0.022683807,0.967087443,FALSE,"Promoter (2-3kb)",6,49082585,49084678,2094,1,"75593","ENSMUST00000139726.1",-2023,"ENSMUSG00000029815","Malsu1","mitochondrial assembly of ribosomal large subunit 1"
"chr7",34364831,34365831,1001,"-","Gm44567",0,0,12.3901261440913,0.01242343,0.966460921,FALSE,"3' UTR",7,34345938,34371140,25203,2,"67070","ENSMUST00000205519.1",6309,"ENSMUSG00000066568","Lsm14a","LSM14A mRNA processing body assembly factor"
"chr3",64948696,64949696,1001,"+","Kcnab1",0,0,7.73945237604777,0.012958355,0.966354671,FALSE,"Promoter (<=1kb)",3,64949196,65376880,427685,1,"16497","ENSMUST00000238901.1",0,"ENSMUSG00000027827","Kcnab1","potassium voltage-gated channel, shaker-related subfamily, beta member 1"
"chr1",180147651,180148651,1001,"-","Gm38331",0,0,16.230543144544,0.01941023,0.965721714,FALSE,"Exon (ENSMUST00000195719.1/ENSMUST00000195719.1, exon 1 of 1)",1,180161007,180162294,1288,1,"226751","ENSMUST00000129754.1",-13356,"ENSMUSG00000026490","Cdc42bpa","CDC42 binding protein kinase alpha"
"chr2",121170154,121171154,1001,"+","Tubgcp4",0,0,33.660831237793,-0.008128433,0.965527298,FALSE,"Promoter (<=1kb)",2,121170654,121184430,13777,1,"51885","ENSMUST00000144123.7",0,"ENSMUSG00000027263","Tubgcp4","tubulin, gamma complex associated protein 4"
"chr8",72722785,72723785,1001,"+","Sin3b",0,0,25.3064447132746,-0.005434715,0.965134446,FALSE,"Promoter (<=1kb)",8,72723285,72739906,16622,1,"20467","ENSMUST00000109950.4",0,"ENSMUSG00000031622","Sin3b","transcriptional regulator, SIN3B (yeast)"
"chr12",4842803,4843803,1001,"+","Wdcp",0,0,49.3410583432515,-0.008482332,0.965048411,FALSE,"Promoter (<=1kb)",12,4843303,4856967,13665,1,"238037","ENSMUST00000220215.1",0,"ENSMUSG00000051721","Wdcp","WD repeat and coiled coil containing"
"chr6",46530294,46531294,1001,"-","Rbpj-ps3",0,0,7.23550661722819,0.013580556,0.965048411,FALSE,"Exon (ENSMUST00000182751.1/ENSMUST00000182751.1, exon 1 of 1)",6,46170215,46435576,265362,1,"66797","ENSMUST00000196561.1",361079,"ENSMUSG00000039419","Cntnap2","contactin associated protein-like 2"
"chr1",36371791,36372791,1001,"+","Fer1l5",0,0,25.4415272830327,-0.019549074,0.963653861,FALSE,"Promoter (<=1kb)",1,36372291,36422107,49817,1,"100534273","ENSMUST00000179162.6",0,"ENSMUSG00000037432","Fer1l5","fer-1 like family member 5"
"chr18",12739822,12740822,1001,"+","Cabyr",0,0,32.2155043614705,0.024460726,0.963623623,FALSE,"Promoter (<=1kb)",18,12740322,12755260,14939,1,"71132","ENSMUST00000234735.1",0,"ENSMUSG00000024430","Cabyr","calcium binding tyrosine phosphorylation regulated"
"chr2",22913332,22914332,1001,"-","Gm14441",0,0,8.46821624247233,0.023880962,0.96352772,FALSE,"Exon (ENSMUST00000121960.1/ENSMUST00000121960.1, exon 1 of 1)",2,22896048,22906824,10777,1,"56075","ENSMUST00000141215.1",18284,"ENSMUSG00000026784","Pdss1","prenyl (solanesyl) diphosphate synthase, subunit 1"
"chr6",58965155,58966155,1001,"+","BB365896",0,0,9.54745593388875,-0.020520493,0.963512772,FALSE,"Exon (ENSMUST00000173978.1/ENSMUST00000173978.1, exon 1 of 4)",6,58907262,58916823,9562,1,"73998","ENSMUST00000131132.1",57893,"ENSMUSG00000029804","Herc3","hect domain and RLD 3"
"chr4",129696338,129697338,1001,"-","Tmem39b",0,0,48.2454913730621,0.012777522,0.962787098,FALSE,"Promoter (<=1kb)",4,129676355,129696796,20442,2,"230770","ENSMUST00000125445.7",0,"ENSMUSG00000053730","Tmem39b","transmembrane protein 39b"
"chr11",9010691,9011691,1001,"-","Hus1",0,0,41.1323542003632,0.006262121,0.962479053,FALSE,"Promoter (<=1kb)",11,8993137,9011160,18024,2,"15574","ENSMUST00000129115.1",0,"ENSMUSG00000020413","Hus1","HUS1 checkpoint clamp component"
"chr7",81213096,81214096,1001,"+","Pde8a",0,0,21.3519766318003,0.017114641,0.962404479,FALSE,"Promoter (<=1kb)",7,81213596,81334533,120938,1,"18584","ENSMUST00000026672.7",0,"ENSMUSG00000025584","Pde8a","phosphodiesterase 8A"
"chr14",121878120,121879120,1001,"+","Ubac2",0,0,54.2537782859802,-0.007382009,0.961433144,FALSE,"Promoter (<=1kb)",14,121878620,122021034,142415,1,"68889","ENSMUST00000039803.6",0,"ENSMUSG00000041765","Ubac2","ubiquitin associated domain containing 2"
"chr1",150465665,150466665,1001,"-","Prg4",0,0,0.971504640579224,-0.021810152,0.960656193,FALSE,"Promoter (<=1kb)",1,150449816,150466165,16350,2,"96875","ENSMUST00000162367.7",0,"ENSMUSG00000006014","Prg4","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"chr1",189836120,189837120,1001,"-","Gm26574",0,0,15.6245726966858,0.023227745,0.959882554,FALSE,"Exon (ENSMUST00000097442.8/19250, exon 8 of 19)",1,189845043,189852463,7421,1,"19250","ENSMUST00000195038.1",-8923,"ENSMUSG00000026604","Ptpn14","protein tyrosine phosphatase, non-receptor type 14"
"chr14",113314108,113315108,1001,"+","Tpm3-rs7",0,0,2.88072953224182,0.023097131,0.959882554,FALSE,"5' UTR",14,114831965,114861327,29363,1,"75822","ENSMUST00000226121.1",-1516857,"ENSMUSG00000115320","4930524C18Rik","RIKEN cDNA 4930524C18 gene"
"chr5",67836328,67837328,1001,"-","D630030B08Rik",0,0,17.8046457990011,0.025030065,0.959882554,FALSE,"Exon (ENSMUST00000202983.1/ENSMUST00000202983.1, exon 1 of 1)",5,67620577,67847295,226719,2,"11980","ENSMUST00000200955.3",10967,"ENSMUSG00000037685","Atp8a1","ATPase phospholipid transporting 8A1"
"chr1",82586349,82587349,1001,"-","Col4a4",0,0,11.0357228628794,-0.022950991,0.959785876,FALSE,"Promoter (<=1kb)",1,82586921,82642853,55933,1,"12828","ENSMUST00000141994.1",0,"ENSMUSG00000079465","Col4a3","collagen, type IV, alpha 3"
"chr3",103070674,103071674,1001,"+","Gm43062",0,0,17.9248173020681,0.01978878,0.959298983,FALSE,"Promoter (2-3kb)",3,103074014,103099720,25707,1,"229665","ENSMUST00000090715.12",-2340,"ENSMUSG00000070385","Ampd1","adenosine monophosphate deaminase 1"
"chr4",145824737,145825737,1001,"+","Znf41-ps",0,0,0.190898094177246,0.014408142,0.958967507,FALSE,"Promoter (<=1kb)",4,145825237,145829942,4706,1,"70005","ENSMUST00000122051.1",0,NA,"Znf41-ps","ZNF41, pseudogene"
"chr7",134900170,134901170,1001,"+","Gm45532",0,0,21.6584314886729,0.011141559,0.958656931,FALSE,"Exon (ENSMUST00000210342.1/ENSMUST00000210342.1, exon 1 of 1)",7,134881926,134938305,56380,2,"627214","ENSMUST00000210055.1",37135,"ENSMUSG00000073805","Insyn2a","inhibitory synaptic factor 2A"
"chr2",26902379,26903379,1001,"-","Surf6",0,0,36.6999250456492,-0.011039011,0.958564067,FALSE,"Promoter (<=1kb)",2,26890435,26902879,12445,2,"20935","ENSMUST00000047632.13",0,"ENSMUSG00000036160","Surf6","surfeit gene 6"
"chr2",158359428,158360428,1001,"-","Gm23925",0,0,28.1945641479492,-0.028108847,0.958271764,FALSE,"Promoter (1-2kb)",2,158356022,158358464,2443,2,"68108","ENSMUST00000154242.1",-1964,"ENSMUSG00000085385","Snhg17","small nucleolar RNA host gene 17"
"chr2",158359429,158360429,1001,"-","Gm23925",0,0,28.2165643148422,-0.028108847,0.958271764,FALSE,"Promoter (1-2kb)",2,158356022,158358464,2443,2,"68108","ENSMUST00000154242.1",-1965,"ENSMUSG00000085385","Snhg17","small nucleolar RNA host gene 17"
"chr4",99272171,99273171,1001,"+","Gm10305",0,0,5.71940045547485,-0.027966446,0.957903512,FALSE,"Exon (ENSMUST00000195331.1/ENSMUST00000195331.1, exon 1 of 1)",4,99218091,99221695,3605,1,"242557","ENSMUST00000152121.1",54080,"ENSMUSG00000028550","Atg4c","autophagy related 4C, cysteine peptidase"
"chr2",121140153,121141153,1001,"-","Lcmt2",0,0,26.0974336887995,0.014400483,0.957545321,FALSE,"Promoter (<=1kb)",2,121137598,121140653,3056,2,"329504","ENSMUST00000110674.3",0,"ENSMUSG00000074890","Lcmt2","leucine carboxyl methyltransferase 2"
"chr16",43419696,43420696,1001,"-","Gm15713",0,0,3.38946929486593,-0.026719676,0.957545321,FALSE,"Promoter (<=1kb)",16,43410518,43420196,9679,2,"626693","ENSMUST00000155900.1",0,"ENSMUSG00000085499","Gm15713","predicted gene 15713"
"chr17",17594276,17595276,1001,"-","Gm49784",0,0,13.5161972370148,0.030798737,0.957545321,FALSE,"Exon (ENSMUST00000232626.1/ENSMUST00000232626.1, exon 1 of 1)",17,17527065,17578694,51630,2,"240028","ENSMUST00000231515.1",-16582,"ENSMUSG00000023845","Lnpep","leucyl/cystinyl aminopeptidase"
"chr5",110118349,110119349,1001,"-","Gm15484",0,0,10.6470442053477,0.02699474,0.957537979,FALSE,"Exon (ENSMUST00000144089.1/675812, exon 3 of 6)",5,110112052,110129102,17051,1,"675812","ENSMUST00000086686.6",7297,"ENSMUSG00000023284","Zfp605","zinc finger protein 605"
"chr8",88271903,88272903,1001,"+","Adcy7",0,0,9.55949872779846,-0.019059063,0.957309245,FALSE,"Promoter (<=1kb)",8,88272403,88329039,56637,1,"11513","ENSMUST00000169037.8",0,"ENSMUSG00000031659","Adcy7","adenylate cyclase 7"
"chr11",3150455,3151455,1001,"-","Gm11400",0,0,13.7908874320984,-0.026554301,0.957290652,FALSE,"Exon (ENSMUST00000120853.1/ENSMUST00000120853.1, exon 1 of 1)",11,3144881,3146722,1842,2,"78887","ENSMUST00000146888.1",-4733,"ENSMUSG00000023764","Sfi1","Sfi1 homolog, spindle assembly associated (yeast)"
"chrX",21089027,21090027,1001,"-","Zfp300",0,0,5.37637827618917,-0.019980647,0.957135479,FALSE,"Promoter (<=1kb)",20,21079174,21089229,10056,2,"245368","ENSMUST00000040667.12",0,"ENSMUSG00000031079","Zfp300","zinc finger protein 300"
"chr9",108052659,108053659,1001,"+","Amigo3",0,0,63.7036283607483,0.025425225,0.956779407,FALSE,"Promoter (<=1kb)",9,108053159,108055701,2543,1,"320844","ENSMUST00000085060.2",0,"ENSMUSG00000032593","Amigo3","adhesion molecule with Ig like domain 3"
"chr1",68712905,68713905,1001,"-","Gm37769",0,0,4.99945541063944,-0.019838286,0.955936288,FALSE,"Exon (ENSMUST00000193753.1/ENSMUST00000193753.1, exon 1 of 1)",1,68298150,68330216,32067,2,"13869","ENSMUST00000126682.1",-383689,"ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4"
"chr7",13276783,13277783,1001,"+","Lig1",0,0,23.3960618505478,0.008440465,0.955090664,FALSE,"Promoter (<=1kb)",7,13277283,13311425,34143,1,"16881","ENSMUST00000148471.8",0,"ENSMUSG00000056394","Lig1","ligase I, DNA, ATP-dependent"
"chr3",69122224,69123224,1001,"-","Gm37558",0,0,4.65949423662821,0.013356887,0.954851435,FALSE,"Exon (ENSMUST00000193684.1/ENSMUST00000193684.1, exon 1 of 1)",3,69094715,69126630,31916,2,"16649","ENSMUST00000127497.1",4406,"ENSMUSG00000027782","Kpna4","karyopherin subunit alpha 4"
"chr17",47834191,47835191,1001,"-","Mdfi",0,0,12.0561764129003,0.033307938,0.954851435,FALSE,"Promoter (<=1kb)",17,47815328,47834691,19364,2,"17240","ENSMUST00000066368.12",0,"ENSMUSG00000032717","Mdfi","MyoD family inhibitor"
"chr1",131914029,131915029,1001,"+","Gm38067",0,0,20.3880686524709,-0.014326897,0.954629595,FALSE,"Exon (ENSMUST00000192346.1/ENSMUST00000192346.1, exon 1 of 1)",1,131910556,131936321,25766,1,"98415","ENSMUST00000062264.7",3473,"ENSMUSG00000026434","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"chr10",39133414,39134414,1001,"-","Fam229b",0,0,42.8027013874054,0.02721212,0.954085314,FALSE,"Promoter (<=1kb)",10,39118804,39133906,15103,2,"66337","ENSMUST00000063204.8",0,"ENSMUSG00000051736","Fam229b","family with sequence similarity 229, member B"
"chr5",115901930,115902930,1001,"+","Gm42471",0,0,25.6585617605845,0.032059284,0.953895074,FALSE,"Exon (ENSMUST00000201457.1/ENSMUST00000201457.1, exon 1 of 1)",5,115907470,115925600,18131,1,"12704","ENSMUST00000128702.1",-4540,"ENSMUSG00000029516","Cit","citron"
"chr9",99568399,99569399,1001,"-","Armc8",0,0,62.7347629146576,0.007354361,0.953824289,FALSE,"Promoter (<=1kb)",9,99478372,99568899,90528,2,"74125","ENSMUST00000035043.11",0,"ENSMUSG00000032468","Armc8","armadillo repeat containing 8"
"chr11",29514533,29515533,1001,"-","Prorsd1",0,0,21.6561335776647,-0.014900469,0.953770917,FALSE,"Promoter (<=1kb)",11,29511757,29515031,3275,2,"67939","ENSMUST00000133103.1",0,"ENSMUSG00000032673","Prorsd1","prolyl-tRNA synthetase domain containing 1"
"chr6",72097092,72098092,1001,"+","St3gal5",0.524359878884707,26.6756811523437,50.8728494046529,0.021523012,0.952213488,FALSE,"Promoter (<=1kb)",6,72097592,72154571,56980,1,"20454","ENSMUST00000069994.10",0,"ENSMUSG00000056091","St3gal5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"chr10",95314353,95315353,1001,"-","Gm48880",0,0,33.9166819807688,-0.035667759,0.949589906,FALSE,"Exon (ENSMUST00000219461.1/ENSMUST00000219461.1, exon 1 of 1)",10,95174746,95322965,148220,2,"12905","ENSMUST00000220279.1",8612,"ENSMUSG00000045867","Cradd","CASP2 and RIPK1 domain containing adaptor with death domain"
"chr11",106782771,106783771,1001,"-","Gm25994",0,0,31.982228272438,0.015756709,0.949183544,FALSE,"Promoter (<=1kb)",11,106782114,106783651,1538,2,"13207","ENSMUST00000130172.1",0,"ENSMUSG00000020719","Ddx5","DEAD box helicase 5"
"chr12",26346217,26347217,1001,"+","4930549C15Rik",0,0,23.4210315373739,-0.037135071,0.948793725,FALSE,"Promoter (<=1kb)",12,26346717,26371748,25032,1,"75243","ENSMUST00000221235.1",0,"ENSMUSG00000114048","4930549C15Rik","RIKEN cDNA 4930549C15 gene"
"chr4",132261102,132262102,1001,"-","Gmeb1",1.80392429481709,29.3432492675781,16.2663418591817,0.011109386,0.948485927,FALSE,"Promoter (<=1kb)",4,132222946,132261521,38576,2,"56809","ENSMUST00000105965.7",0,"ENSMUSG00000028901","Gmeb1","glucocorticoid modulatory element binding protein 1"
"chr14",31493899,31494899,1001,"+","Eaf1",0,0,29.0198306258519,-0.009789115,0.94834689,FALSE,"Promoter (<=1kb)",14,31494399,31509858,15460,1,"74427","ENSMUST00000022446.6",0,"ENSMUSG00000021890","Eaf1","ELL associated factor 1"
"chr17",29007495,29008495,1001,"-","Stk38",0,0,46.7238264004389,0.008929378,0.947261503,FALSE,"Promoter (<=1kb)",17,28970880,29007995,37116,2,"106504","ENSMUST00000009138.12",0,"ENSMUSG00000024006","Stk38","serine/threonine kinase 38"
"chr1",160326578,160327578,1001,"-","Gm37529",0,0,15.3505302403768,-0.021364132,0.947167335,FALSE,"Exon (ENSMUST00000195618.1/ENSMUST00000195618.1, exon 1 of 2)",1,160256572,160309171,52600,2,"29809","ENSMUST00000191941.1",-18407,"ENSMUSG00000026721","Rabgap1l","RAB GTPase activating protein 1-like"
"chrX",166440204,166441204,1001,"-","Ofd1",0,0,26.943457010905,-0.011167757,0.947097477,FALSE,"Promoter (<=1kb)",20,166390033,166440704,50672,2,"237222","ENSMUST00000049501.8",0,"ENSMUSG00000040586","Ofd1","OFD1, centriole and centriolar satellite protein"
"chr3",104182541,104183541,1001,"-","Gm43260",0,0,6.94139365704854,0.020740771,0.946444633,FALSE,"Exon (ENSMUST00000197378.1/ENSMUST00000197378.1, exon 1 of 1)",3,104013625,104220103,206479,2,"99470","ENSMUST00000121198.7",37562,"ENSMUSG00000052539","Magi3","membrane associated guanylate kinase, WW and PDZ domain containing 3"
"chr1",165379019,165380019,1001,"+","Gm38368",0,0,24.6511573270162,0.037436955,0.946444633,FALSE,"Exon (ENSMUST00000193181.1/ENSMUST00000193181.1, exon 1 of 1)",1,165351058,165388746,37689,2,"74106","ENSMUST00000194869.5",8727,"ENSMUSG00000026571","Dcaf6","DDB1 and CUL4 associated factor 6"
"chr2",30048381,30049381,1001,"-","Wdr34",0,0,21.7535128307343,0.017237378,0.946105744,FALSE,"Promoter (<=1kb)",2,30031546,30048881,17336,2,"71820","ENSMUST00000113711.2",0,"ENSMUSG00000039715","Dync2i2","dynein 2 intermediate chain 2"
"chr4",126532972,126533972,1001,"-","Ago4",0,0,30.189014131546,-0.016742932,0.946083659,FALSE,"Promoter (<=1kb)",4,126489541,126533472,43932,2,"76850","ENSMUST00000084289.4",0,"ENSMUSG00000042500","Ago4","argonaute RISC catalytic subunit 4"
"chr9",18477768,18478768,1001,"-","Zfp558",0,0,12.0117308998108,-0.02503037,0.945923074,FALSE,"Promoter (<=1kb)",9,18455575,18478263,22689,2,"72230","ENSMUST00000159596.7",0,"ENSMUSG00000074500","Zfp558","zinc finger protein 558"
"chr17",73191185,73192185,1001,"-","Gm9311",0,0,10.1597374455134,-0.038143885,0.945915759,FALSE,"Exon (ENSMUST00000118042.1/ENSMUST00000118042.1, exon 1 of 2)",17,73204150,73240371,36222,1,"225010","ENSMUST00000134149.1",-12965,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"chr3",106725099,106726099,1001,"+","Gm38253",0,0,5.97104293664296,-0.019209148,0.945833019,FALSE,"Exon (ENSMUST00000131330.2/ENSMUST00000131330.2, exon 1 of 1)",3,106721967,106732063,10097,1,"321000","ENSMUST00000150513.1",3132,"ENSMUSG00000056260","Lrif1","ligand dependent nuclear receptor interacting factor 1"
"chr1",68640329,68641329,1001,"-","Gm37735",0,0,1.50788769404093,0.044005821,0.945427384,FALSE,"Exon (ENSMUST00000193995.1/ENSMUST00000193995.1, exon 1 of 1)",1,68298150,68330216,32067,2,"13869","ENSMUST00000126682.1",-311113,"ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4"
"chr8",4206382,4207382,1001,"-","4932443L11Rik",0,0,25.1608436406453,0.032430783,0.945002221,FALSE,"Promoter (1-2kb)",8,4206249,4211257,5009,1,"213027","ENSMUST00000176645.1",1133,"ENSMUSG00000011832","Evi5l","ecotropic viral integration site 5 like"
"chr1",187376969,187377969,1001,"-","Gm38155",0,0,13.8507300643921,-0.025527288,0.944824902,FALSE,"Exon (ENSMUST00000192285.1/ENSMUST00000192285.1, exon 1 of 2)",1,187226180,187351427,125248,1,"67769","ENSMUST00000160570.1",151789,"ENSMUSG00000039210","Gpatch2","G patch domain containing 2"
"chr19",18749483,18750483,1001,"+","Trpm6",0,0,17.6941116046906,-0.034239275,0.944153816,FALSE,"Promoter (<=1kb)",19,18749983,18892511,142529,1,"225997","ENSMUST00000040489.8",0,"ENSMUSG00000024727","Trpm6","transient receptor potential cation channel, subfamily M, member 6"
"chr14",32267248,32268248,1001,"-","Gm7707",0,0,9.54150717608134,0.036965459,0.943864416,FALSE,"Exon (ENSMUST00000165950.1/ENSMUST00000165950.1, exon 1 of 1)",14,32275707,32296344,20638,1,"26430","ENSMUST00000171871.1",-8459,"ENSMUSG00000021911","Parg","poly (ADP-ribose) glycohydrolase"
"chr14",46821742,46822742,1001,"-","Gmfb",0,0,36.6622050800324,0.007571536,0.943673523,FALSE,"Promoter (<=1kb)",14,46808149,46822242,14094,2,"63985","ENSMUST00000079314.11",0,"ENSMUSG00000062014","Gmfb","glia maturation factor, beta"
"chr3",152384717,152385717,1001,"-","Gm43859",0,0,7.76859783172607,-0.039539532,0.943661417,FALSE,"Exon (ENSMUST00000200075.1/ENSMUST00000200075.1, exon 1 of 1)",3,152382536,152384254,1719,1,"170822","ENSMUST00000198596.1",3181,"ENSMUSG00000025437","Usp33","ubiquitin specific peptidase 33"
"chr13",98732486,98733486,1001,"+","Gm47550",0,0,35.7923112665812,-0.036780475,0.943404487,FALSE,"Promoter (2-3kb)",13,98724821,98735780,10960,2,"218503","ENSMUST00000225318.1",2294,"ENSMUSG00000041685","Fcho2","FCH domain only 2"
"chr5",32650565,32651565,1001,"-","Gm15614",0,0,7.39335181554159,-0.043454142,0.943404487,FALSE,"Exon (ENSMUST00000155976.1/ENSMUST00000155976.1, exon 1 of 4)",5,32639531,32653183,13653,1,"22612","ENSMUST00000200999.1",12034,"ENSMUSG00000014932","Yes1","YES proto-oncogene 1, Src family tyrosine kinase"
"chr7",27677344,27678344,1001,"-","Gm44684",0,0,22.5848116531372,0.031742548,0.94312297,FALSE,"Exon (ENSMUST00000205388.1/ENSMUST00000205388.1, exon 1 of 2)",7,27656664,27674598,17935,2,"269881","ENSMUST00000108341.1",-3746,"ENSMUSG00000040390","Map3k10","mitogen-activated protein kinase kinase kinase 10"
"chr5",31460522,31461522,1001,"+","Gm43059",0,0,19.8335434328715,0.033809616,0.942949992,FALSE,"Exon (ENSMUST00000202437.1/ENSMUST00000202437.1, exon 1 of 1)",5,31465603,31472843,7241,1,"269639","ENSMUST00000200782.1",-4081,"ENSMUSG00000062761","Zfp512","zinc finger protein 512"
"chr9",44361170,44362170,1001,"-","Vps11",0,0,9.27827119509379,-0.010809998,0.941649937,FALSE,"Promoter (<=1kb)",9,44347749,44361670,13922,2,"71732","ENSMUST00000034644.9",0,"ENSMUSG00000032127","Vps11","VPS11, CORVET/HOPS core subunit"
"chr3",135654066,135655066,1001,"-","Gm43430",0,0,10.2626376202901,0.027836047,0.94106172,FALSE,"Exon (ENSMUST00000196513.1/ENSMUST00000196513.1, exon 1 of 1)",3,135585278,135667799,82522,2,"18033","ENSMUST00000164430.6",13733,"ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"chr5",53997999,53998999,1001,"+","Stim2",0.662716855964398,36.6790615844727,55.3465047016144,-0.008363251,0.939965111,FALSE,"Promoter (<=1kb)",5,53998499,54121057,122559,1,"116873","ENSMUST00000117661.8",0,"ENSMUSG00000039156","Stim2","stromal interaction molecule 2"
"chr5",124424197,124425197,1001,"+","Gm37415",0,0,14.0257335456212,-0.033016813,0.939910009,FALSE,"Promoter (<=1kb)",5,124410109,124425568,15460,2,"243272","ENSMUST00000198420.4",371,"ENSMUSG00000038095","Sbno1","strawberry notch 1"
"chr2",130523495,130524495,1001,"+","9530056E24Rik",0,0,11.6828068955739,0.024478435,0.939240414,FALSE,"Exon (ENSMUST00000229108.1/ENSMUST00000229108.1, exon 1 of 1)",2,130531970,130533383,1414,1,"19262","ENSMUST00000230516.1",-7475,"ENSMUSG00000027303","Ptpra","protein tyrosine phosphatase receptor type A"
