gene,enrichment_score,log2FoldChange,padj,exo_peaks,endo_peaks,num_exo_peaks,num_endo_peaks
Cyp46a1,1.9846318505393152,0.94810275,0.012820389,chr12:108333178-108333573;chr12:108333951-108334353;chr12:108336149-108336472;chr12:108332072-108332382;chr12:108332931-108334353;chr12:108332931-108334353;chr12:108332931-108334353;chr12:108334745-108335114;chr12:108332962-108333297;chr12:108333778-108334320,chr12:108333129-108333357;chr12:108333985-108334482;chr12:108335394-108335572;chr12:108332638-108332946;chr12:108333183-108333484;chr12:108333770-108334358;chr12:108333188-108333729;chr12:108333188-108333729;chr12:108334070-108334309;chr12:108335395-108335774,10,10
Vsig10l,2.5247346481796855,0.781952442,0.012771253,chr7:43464183-43464566;chr7:43461688-43461984;chr7:43464314-43465651;chr7:43462991-43463369;chr7:43464687-43464910,chr7:43463180-43463414;chr7:43464097-43464419;chr7:43461358-43461616;chr7:43464041-43464317;chr7:43464645-43465858,5,5
Pitpnm2os2,0.2737992176944066,0.702476842,0.012715381,chr5:124194920-124195107;chr5:124196322-124196541;chr5:124193484-124193728,chr5:124193398-124193709;chr5:124194184-124194840;chr5:124194523-124194846;chr5:124195136-124195409;chr5:124192600-124192995;chr5:124193871-124194185;chr5:124194878-124195167,3,7
E230020D15Rik,0.5316572625452289,0.568094132,0.01254809,chr8:8633416-8633770,chr8:8634001-8634208;chr8:8632844-8633113;chr8:8633729-8634099;chr8:8633409-8633740,1,4
Trpm3,1.8903401372144077,0.519495435,0.012402174,chr19:22139058-22139410;chr19:22138633-22139631;chr19:22140443-22140696;chr19:22138845-22139389,chr19:22137990-22138174;chr19:22139010-22139622;chr19:22139010-22139622;chr19:22139094-22139434;chr19:22139010-22139341,4,5
Gm45133,0.9642208153628871,0.528247388,0.012185949,chr7:5060809-5061771;chr7:5060809-5061771;chr7:5060809-5061771;chr7:5062511-5062965;chr7:5061035-5061952;chr7:5061035-5061952;chr7:5061035-5061952;chr7:5059414-5060220;chr7:5060850-5061740;chr7:5060850-5061740;chr7:5062259-5062562,chr7:5061070-5062140;chr7:5061070-5062140;chr7:5061070-5062140;chr7:5061070-5062140;chr7:5064037-5064203;chr7:5059894-5060208;chr7:5060486-5062093;chr7:5060486-5062093;chr7:5060486-5062093;chr7:5063305-5063534;chr7:5059875-5060132;chr7:5061102-5062103,11,12
Csmd2,0.6587734020236754,0.507543786,0.012149304,chr4:127985749-127986524;chr4:127989377-127989640;chr4:127989847-127990220;chr4:127985684-127986469;chr4:127985684-127986469;chr4:127988769-127989061;chr4:127989516-127989898;chr4:127985806-127986409;chr4:127986794-127987625;chr4:127988975-127989224;chr4:127989574-127990099,chr4:127985853-127986366;chr4:127989234-127989412;chr4:127985094-127987840;chr4:127985094-127987840;chr4:127985094-127987840;chr4:127986065-127986902;chr4:127986065-127986902;chr4:127987243-127987934;chr4:127989428-127989984,11,9
Fchsd1,0.8195287617320884,0.796959721,0.01213619,chr18:37969564-37969822;chr18:37969537-37970269;chr18:37970055-37970406,chr18:37967978-37968131;chr18:37969526-37969909;chr18:37968695-37968910;chr18:37969216-37969812;chr18:37967685-37967891;chr18:37969590-37970064,3,6
Gm44168,0.0,0.575740071,0.011996238,None,chr6:87985062-87985408;chr6:87987692-87987913;chr6:87987326-87987670,0,3
Gm37845,5.923642853245011,0.792680541,0.011910228,chr1:34752374-34752549;chr1:34753553-34754072;chr1:34753340-34753739;chr1:34751458-34751660;chr1:34754447-34754804,chr1:34754501-34754712,5,1
Ccdc28a,5.057901357419666,0.72231156,0.011749446,chr10:18234589-18235551;chr10:18234589-18235551;chr10:18236506-18236746;chr10:18234395-18235752;chr10:18234395-18235752;chr10:18236710-18237060;chr10:18234576-18236062;chr10:18234576-18236062;chr10:18234576-18236062;chr10:18236737-18237340,chr10:18233854-18234125;chr10:18234912-18235554;chr10:18234957-18235679;chr10:18234957-18235679;chr10:18234709-18235594,10,5
Gm44436,7.377729449431785,0.654442533,0.011661845,chr6:103616104-103616479;chr6:103614126-103614516;chr6:103615962-103616234,chr6:103614517-103614729;chr6:103614947-103615216,3,2
Fam161b,1.1348823752437902,0.561188004,0.011432454,chr12:84361529-84362598;chr12:84359641-84360019;chr12:84361534-84362434;chr12:84361400-84362366,chr12:84360044-84360208;chr12:84361599-84362086;chr12:84361599-84362086;chr12:84361356-84362689;chr12:84361587-84362592;chr12:84361587-84362592,4,6
Gm37161,2.6333401611296097,0.771731176,0.011059771,chr1:125921090-125921382;chr1:125922245-125922534;chr1:125923866-125924229,chr1:125921743-125921911;chr1:125922985-125923155;chr1:125922498-125922822,3,3
Tchp,1.0830416420009588,0.510220402,0.010874129,chr5:114706317-114706547;chr5:114709552-114709817;chr5:114707684-114707996;chr5:114706916-114707390;chr5:114707667-114707912;chr5:114708651-114708959;chr5:114709148-114709470,chr5:114706817-114706997;chr5:114707746-114708182;chr5:114709387-114709716;chr5:114706141-114706475;chr5:114707684-114708051;chr5:114708879-114709581,7,6
A430110C17Rik,4.0398235198426935,0.530981144,0.010856785,chr5:136348914-136349293,chr5:136348927-136349104,1,1
Gm21057,2.644244237652329,1.018318963,0.010581605,chr7:80074300-80074522;chr7:80077017-80077258;chr7:80074153-80074732;chr7:80075003-80075295;chr7:80076997-80077462;chr7:80073625-80074523;chr7:80074854-80075484;chr7:80076510-80076702,chr7:80073788-80073945;chr7:80075291-80075450;chr7:80076028-80076190;chr7:80076377-80076932;chr7:80077216-80077435;chr7:80073438-80073904,8,6
Gm37205,0.4649798236683704,0.617941287,0.010550898,chr1:61653993-61654210,chr1:61654341-61654561;chr1:61653506-61653976,1,2
C730045M19Rik,5.787072833443713,0.729711377,0.010469167,chr5:115039508-115039831;chr5:115039051-115039248;chr5:115040258-115040651;chr5:115038633-115039308,chr5:115041125-115041476;chr5:115041711-115042096,4,2
Gm42498,3.547198007514881,0.505158122,0.010463983,chr5:128596829-128597421;chr5:128599206-128599799;chr5:128596842-128597123;chr5:128598634-128599298;chr5:128595730-128595992;chr5:128597614-128597896;chr5:128598523-128599020;chr5:128599281-128599481,chr5:128596819-128597051;chr5:128598691-128598884;chr5:128596914-128597290;chr5:128599702-128599929;chr5:128596987-128597265;chr5:128598885-128599133,8,6
2810029C07Rik,12.28143121678448,0.702698893,0.010298741,chr12:111572673-111573311;chr12:111573986-111575123;chr12:111575448-111575677;chr12:111572580-111573107;chr12:111574096-111575357;chr12:111573687-111574412;chr12:111575051-111575652,chr12:111572725-111573025;chr12:111574103-111574525;chr12:111572676-111573018;chr12:111574139-111574410,7,4
Kcng3,5.193673505179927,0.645697517,0.010253976,chr17:83633306-83633618;chr17:83632569-83633669;chr17:83632480-83633315,chr17:83630121-83630535;chr17:83632699-83633141;chr17:83633057-83633493,3,3
Gm44663,2.7935704245456123,0.745059169,0.009750142,chr7:122403058-122403688;chr7:122403058-122403688;chr7:122404356-122404941;chr7:122403258-122403678;chr7:122404252-122405373;chr7:122404252-122405373;chr7:122404252-122405373;chr7:122403120-122403721;chr7:122404440-122405373;chr7:122404440-122405373;chr7:122404440-122405373,chr7:122401000-122401233;chr7:122404273-122404991;chr7:122404273-122404991;chr7:122401077-122401351;chr7:122401638-122402384;chr7:122403085-122404020;chr7:122403056-122403812;chr7:122404356-122405433;chr7:122404356-122405433,11,9
Mlkl,3.369730629106464,0.906208359,0.009533557,chr8:111337560-111338564;chr8:111337934-111338564;chr8:111338823-111339014;chr8:111335845-111336212,chr8:111338104-111338249;chr8:111338037-111338247;chr8:111339274-111339697,4,3
Gm27028,1.347374830470171,0.724825254,0.009370804,chr1:23291361-23291694,chr1:23292707-23293019,1,1
Oplah,1.6355153958070923,0.789959851,0.009163755,chr15:76326444-76326674;chr15:76327449-76327762,chr15:76328999-76329209;chr15:76326205-76326786,2,2
Gm17586,1.2126996713938434,0.728084306,0.009146327,chr11:120632138-120632497;chr11:120633589-120634201;chr11:120632644-120632931;chr11:120634420-120634677;chr11:120634960-120635457;chr11:120633380-120633792,chr11:120632607-120632824;chr11:120633356-120633771;chr11:120633356-120633771;chr11:120632860-120633124;chr11:120633345-120634246;chr11:120632327-120632555;chr11:120633573-120633948,6,7
Ccdc122,1.7537455612188442,0.753955894,0.009101211,chr14:77037164-77037347;chr14:77036317-77036656;chr14:77036923-77037172;chr14:77037374-77037624;chr14:77036348-77037173;chr14:77037802-77038127,chr14:77034271-77034790;chr14:77036744-77036979;chr14:77036646-77036911;chr14:77036441-77036647,6,4
Crispld2,4.275796427723775,0.60868984,0.009043729,chr8:119992139-119992667;chr8:119993372-119993829;chr8:119991437-119992962;chr8:119991437-119992962;chr8:119994038-119994251;chr8:119990782-119991291;chr8:119992277-119992667;chr8:119993370-119993778,chr8:119992156-119992608;chr8:119993631-119993859;chr8:119994011-119994231;chr8:119990537-119990845;chr8:119992095-119992993;chr8:119994183-119994423;chr8:119990747-119990990;chr8:119992086-119992481;chr8:119992745-119993003,8,9
Rnf135,1.2791067769347502,0.590837537,0.0089024,chr11:80183387-80184132;chr11:80185546-80185798;chr11:80183379-80183900;chr11:80183466-80184101;chr11:80183466-80184101,chr11:80183532-80183956;chr11:80181562-80181931;chr11:80183073-80183855,5,3
9330111N05Rik,0.9888017656456732,0.937256095,0.008887432,chr13:80961267-80961616;chr13:80962930-80963141;chr13:80964347-80964650;chr13:80961894-80962226;chr13:80963043-80963356,chr13:80962710-80963141;chr13:80962876-80963376;chr13:80962876-80963376;chr13:80962852-80963456,5,4
Adcy8,1.550020776209666,0.784146483,0.008813636,chr15:64920800-64921637;chr15:64921879-64922185;chr15:64922782-64923091;chr15:64923848-64924179;chr15:64920543-64920736;chr15:64920973-64921760;chr15:64922415-64922691;chr15:64920788-64921313;chr15:64921930-64922184,chr15:64920736-64921136;chr15:64921878-64922029;chr15:64922331-64922517;chr15:64921710-64922738;chr15:64924056-64924442;chr15:64919919-64921446;chr15:64923427-64923652,9,7
Gmip,4.025015382275482,0.858784505,0.008573984,chr8:69808975-69809189;chr8:69809727-69810790;chr8:69806699-69807045;chr8:69808042-69808258;chr8:69808825-69809003,chr8:69808158-69808346;chr8:69808634-69808782;chr8:69809232-69809549;chr8:69806477-69806714,5,4
Gm42559,0.15963174871512145,0.503622722,0.008478294,chr5:34467643-34467920,chr5:34468781-34469113;chr5:34469768-34470038;chr5:34470992-34471152;chr5:34471238-34471457,1,4
Gm10603,2.9800043533371126,0.51136576,0.008465694,chr7:100474146-100474427;chr7:100476825-100477024;chr7:100472995-100473273;chr7:100475978-100476354;chr7:100474231-100474965;chr7:100475628-100475844,chr7:100473055-100473458;chr7:100473009-100473458,6,2
Erich2,1.1922821919613988,0.612817905,0.008415013,chr2:70507913-70508272;chr2:70508779-70509564;chr2:70509130-70509746,chr2:70506980-70507187;chr2:70509093-70509560;chr2:70506449-70506943;chr2:70508891-70509438,3,4
Naaa,4.592022222326715,0.653590248,0.008266178,chr5:92277790-92278208;chr5:92277790-92278208;chr5:92277994-92278342;chr5:92278564-92278895;chr5:92277585-92278713;chr5:92277585-92278713,chr5:92277597-92278375;chr5:92279002-92279219;chr5:92277410-92278329;chr5:92277410-92278329;chr5:92278709-92279114;chr5:92278034-92278319;chr5:92278577-92278895,6,7
Abcc10,1.7444165866386792,0.544496469,0.008075368,chr17:46326554-46326848;chr17:46328089-46328325;chr17:46326492-46326688;chr17:46328095-46328330;chr17:46329894-46330089;chr17:46327700-46328362;chr17:46327700-46328362,chr17:46328017-46328601;chr17:46328017-46328601;chr17:46328017-46328601;chr17:46327967-46328325;chr17:46328132-46328363,7,5
Aifm2,1.314175667503955,0.671174083,0.008012654,chr10:61714815-61715502;chr10:61716168-61716370;chr10:61717088-61717580;chr10:61714940-61715400;chr10:61716177-61716368,chr10:61714786-61715272;chr10:61716974-61717356;chr10:61715199-61715502;chr10:61714940-61716207;chr10:61716577-61716800,5,5
Gm42842,0.0,0.53981795,0.007957089,None,chr3:56128065-56128391,0,1
Gm42819,0.8159573904609594,0.61416162,0.007939533,chr3:98029745-98029930;chr3:98031251-98031432;chr3:98028818-98029030;chr3:98030887-98031103;chr3:98030302-98030747,chr3:98028812-98029002;chr3:98031837-98032031;chr3:98032218-98032447;chr3:98029782-98030142;chr3:98030615-98030904;chr3:98032228-98032679;chr3:98031654-98031909,5,7
Id1,1.4929973182526874,0.62762621,0.007643019,chr2:152735049-152735739;chr2:152735049-152735739;chr2:152735963-152736142;chr2:152736501-152736718;chr2:152737620-152738238;chr2:152734516-152734927;chr2:152735236-152736019;chr2:152736255-152736711;chr2:152737625-152738281;chr2:152737625-152738281;chr2:152735241-152735492;chr2:152736157-152736582;chr2:152736762-152737042;chr2:152737904-152738102,chr2:152734950-152735479;chr2:152734950-152735479;chr2:152736118-152736426;chr2:152736762-152736948;chr2:152737565-152738278;chr2:152737565-152738278;chr2:152735036-152735461;chr2:152735036-152735461;chr2:152737702-152738212;chr2:152735111-152735474;chr2:152735902-152736421;chr2:152737589-152738248,14,12
Sema4d,3.4807904163084653,0.717444193,0.007510821,chr13:51792230-51792526;chr13:51793493-51793727;chr13:51792152-51793233;chr13:51792152-51793233;chr13:51794632-51794938,chr13:51792786-51792953;chr13:51791838-51792056;chr13:51792988-51793221;chr13:51794321-51794700;chr13:51792713-51792975;chr13:51795643-51795854,5,6
Gm42551,1.084314828412026,0.608328349,0.007494821,chr5:43245982-43246232;chr5:43247825-43249027;chr5:43246112-43246504;chr5:43247075-43247433;chr5:43248003-43248404;chr5:43246353-43247079;chr5:43247618-43248468,chr5:43247939-43248620;chr5:43247453-43248157;chr5:43247453-43248157;chr5:43248751-43249210;chr5:43246320-43246624;chr5:43248036-43248937,7,6
Pcdh17,0.994430554885886,0.649507176,0.007276926,chr14:84443112-84443640;chr14:84444334-84444747;chr14:84442565-84442892;chr14:84443136-84443561;chr14:84444630-84444845;chr14:84442357-84442965;chr14:84443340-84443630,chr14:84443130-84443561;chr14:84444761-84445084;chr14:84442565-84443726;chr14:84442565-84443726;chr14:84444933-84445607;chr14:84443351-84443604,7,6
Acy3,1.631338798453359,0.66332644,0.007054954,chr19:3983615-3984728;chr19:3985209-3985617;chr19:3987406-3987603;chr19:3984771-3985567;chr19:3986428-3986778;chr19:3984814-3986934;chr19:3987709-3987971,chr19:3983533-3984790;chr19:3983533-3984790;chr19:3985169-3985363;chr19:3986146-3986849;chr19:3985265-3985614;chr19:3986698-3987085;chr19:3988225-3988530,7,7
Gm42648,4.614739915630716,0.662595498,0.00695383,chr5:65776106-65776291;chr5:65776898-65777184;chr5:65780004-65780381;chr5:65777041-65777317,chr5:65779682-65779892;chr5:65776676-65776897,4,2
Tpk1,1.6560091977904872,0.670640978,0.006828405,chr6:43666014-43666356;chr6:43664880-43665156;chr6:43665997-43666403;chr6:43667720-43667940;chr6:43665689-43666484;chr6:43665689-43666484;chr6:43667654-43667869,chr6:43664416-43664821;chr6:43665439-43666405;chr6:43668217-43668456;chr6:43664824-43665151;chr6:43665957-43666625;chr6:43665708-43666691,7,6
Gm18325,0.0,0.875452531,0.00680573,None,chr6:115159744-115159947,0,1
Vsig10,4.643986995145741,0.55575097,0.006765641,chr5:117318846-117319345;chr5:117318142-117318781;chr5:117319300-117319487;chr5:117317323-117317543;chr5:117317774-117318344;chr5:117318642-117319095,chr5:117319110-117319307;chr5:117317135-117317416;chr5:117318743-117319051;chr5:117320663-117320866;chr5:117317941-117318229,6,5
Rom1,1.2132017873877246,0.760061774,0.006590795,chr19:8928490-8928685;chr19:8930871-8931331;chr19:8928108-8928295;chr19:8929010-8929511;chr19:8929857-8930182;chr19:8930929-8931319;chr19:8927811-8928499;chr19:8929136-8929615;chr19:8929951-8930267;chr19:8930929-8931166,chr19:8927351-8927566;chr19:8928600-8929398;chr19:8928600-8929398;chr19:8929556-8929784;chr19:8930180-8930433;chr19:8927842-8928125;chr19:8929182-8929483;chr19:8929194-8930261;chr19:8929194-8930261,10,9
Kctd11,3.377702528427551,0.64483049,0.006571062,chr11:69879569-69879874;chr11:69881535-69881760;chr11:69879241-69879473;chr11:69879697-69880117;chr11:69880727-69880987,chr11:69880066-69880248;chr11:69879758-69880080;chr11:69880670-69880921,5,3
Gm15801,0.10283427745578035,0.565052002,0.006498443,chr19:40562428-40562613,chr19:40562120-40563360,1,1
Gm43702,4.210472487947291,0.948732779,0.006361204,chr5:140030293-140031158;chr5:140032452-140032672;chr5:140033872-140034241;chr5:140032663-140032851;chr5:140031807-140032147;chr5:140032433-140032948;chr5:140033135-140033558,chr5:140030136-140030362;chr5:140030509-140030700;chr5:140032981-140033144;chr5:140033760-140033954;chr5:140033800-140034366;chr5:140033436-140033789,7,6
Gm18988,0.9927422788431101,0.700146532,0.006341969,chr7:66128814-66128995;chr7:66126382-66126854;chr7:66128343-66128699;chr7:66126915-66127115;chr7:66128185-66128984,chr7:66127895-66128127;chr7:66128286-66128791;chr7:66128975-66129231;chr7:66125892-66126682;chr7:66128773-66128984;chr7:66126288-66126633,5,6
Gm16159,3.8416014636230726,0.608283376,0.006289923,chr8:25555288-25555487;chr8:25556492-25556681;chr8:25557506-25557766;chr8:25554750-25555089;chr8:25554660-25556108;chr8:25554660-25556108,chr8:25557242-25557668;chr8:25554700-25554998;chr8:25555340-25555588;chr8:25557431-25557854;chr8:25554765-25555177,6,5
Tmem204,1.3107952449142584,0.88841036,0.006214033,chr17:25079101-25079304;chr17:25081305-25081804;chr17:25082159-25082348;chr17:25081903-25082247;chr17:25080344-25080827;chr17:25081407-25081948;chr17:25082462-25083076,chr17:25080627-25081009;chr17:25082908-25083052;chr17:25080019-25081170;chr17:25081447-25081787;chr17:25082358-25082624;chr17:25080662-25081186,7,6
Gm44664,0.9751923539643734,0.78106529,0.006137753,chr7:122360235-122360413,chr7:122360335-122360543;chr7:122362666-122362887,1,2
Zc3h3,2.665748710922693,0.533302732,0.006068396,chr15:75841398-75841631;chr15:75841910-75842164;chr15:75843093-75843303;chr15:75841294-75842288;chr15:75840966-75841328;chr15:75841654-75842280;chr15:75842817-75843318,chr15:75841710-75842110;chr15:75841737-75842385;chr15:75841897-75842105,7,3
Azin2,5.058789127495599,1.064913037,0.005952412,chr4:128962383-128962780;chr4:128963249-128963652;chr4:128961198-128961388;chr4:128962379-128963293;chr4:128962379-128963293;chr4:128961151-128961570;chr4:128962583-128963113,chr4:128962227-128962597;chr4:128963073-128963347;chr4:128964341-128964518;chr4:128962444-128962647;chr4:128962309-128962574;chr4:128962974-128963320,7,6
Gm9770,0.3676868990288253,0.67502132,0.005941282,chr10:130410458-130410673,chr10:130412716-130413094;chr10:130414100-130414327,1,2
Gm7694,0.0,0.762171881,0.005633949,None,chr1:170305200-170305419,0,1
2610001A08Rik,9.98555321853917,0.580892407,0.005362148,chr11:19006180-19006630;chr11:19008226-19008567;chr11:19006170-19006766;chr11:19007851-19008042;chr11:19006293-19007064;chr11:19007606-19008169,chr11:19008019-19008398;chr11:19006149-19006495;chr11:19008136-19008398;chr11:19004845-19005085,6,4
