chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,region_length,distanceToTSS,geneId,SYMBOL
chr1,72536152,72536389,22.2950356756941,13.5638935125336,1.64370471171074,0.7,both,both,False,CpG:,1138,2738,541,381270,Marchf4
chr1,72536961,72537217,22.3521815013001,13.5756862709756,1.64648630317042,0.7,both,exo_only,False,CpG:,1138,2731,-31,381270,Marchf4
chr1,72710861,72711718,17.6617390287856,17.1966636868931,1.02704450993287,1,both,both,False,CpG:,1139,3725,0,19981,Rpl37a
chr1,72824693,72824937,28.7067313221541,5.85782981838232,4.90057448102541,0.1,both,exo_only,False,CpG:,1140,4547,190,16008,Igfbp2
chr1,72825362,72825653,28.7067313221541,5.85782981838232,4.90057448102541,0.1,both,exo_only,False,CpG:,1140,4547,40,16008,Igfbp2
chr1,72873698,72873966,28.4141364149505,16.2433963788344,1.74927310472919,0.1,both,both,False,CpG:,1140,5190,309,16011,Igfbp5
chr1,74098213,74098786,17.4705437194616,19.6448195003947,0.889320653677197,1,both,both,False,CpG:,1150,2419,-1345,21961,Tns1
chr1,74124244,74124923,20.9904992344552,21.1225308931093,0.993749250062773,1,both,endo_only,False,CpG:,1150,4943,0,21961,Tns1
chr1,74236580,74237193,26.2784547599318,11.6906566512025,2.24781682876888,0.4,both,exo_only,False,CpG:,1151,1378,30,76709,Arpc2
chr1,74284463,74285135,63.5424042739133,71.2545142281469,0.89176671769117,1,both,both,False,CpG:,1151,3505,0,227290,Aamp
chr1,74303866,74304355,13.8643864561663,12.2576907340814,1.13107654263276,0.4,both,endo_only,False,CpG:,1151,2732,0,69660,Tmbim1
chr1,74332449,74332824,32.6233152354243,19.0627409944456,1.71136539309483,0.4,both,both,False,CpG:,1152,5176,0,56695,Pnkd
chr1,74391332,74392430,22.1515101403407,22.7285167253263,0.974613099835828,1,both,both,False,CpG:,1152,3688,0,227292,Ctdsp1
chr1,74505461,74506819,43.0382538283164,29.2900240400883,1.46938267341165,0.4,both,both,False,CpG:,1153,2375,0,319651,Usp37
chr1,74587633,74588472,55.85923517618,43.0574399932024,1.29731900421852,0.7,both,both,False,CpG:,1154,3160,0,66821,Bcs1l
chr1,74601094,74601459,17.2775693763357,6.71793141967112,2.57185855243243,0.4,both,both,False,CpG:,1154,3964,0,269209,Stk36
chr1,74661672,74662164,28.9156648623217,15.1535454976927,1.90817817960322,0.2,both,both,False,CpG:,1154,2614,0,67534,Ttll4
chr1,74713618,74713831,19.4869428844691,16.3938037865376,1.1886773282276,1,both,both,False,CpG:,1155,2451,44,104086,Cyp27a1
chr1,74748732,74749045,10.5306084744854,10.2262918659988,1.02975825572694,1,both,exo_only,False,CpG:,1155,2941,0,241113,Prkag3
chr1,74771686,74772209,21.7939312638098,18.6358505141262,1.16946265732759,0.7,both,endo_only,False,CpG:,1155,5217,0,22420,Wnt6
chr1,74782669,74783024,15.1215009564093,8.11378481212226,1.86368030537577,0.4,both,endo_only,False,CpG:,1155,2386,230,22420,Wnt6
chr1,74854859,74856469,6.13204789167735,12.5540305094296,0.488452524236851,0.8,both,endo_only,False,CpG:,1156,2626,0,12570,Cdk5r2
chr1,74881947,74882612,13.0656943931379,2.62977556367033,4.96836862188436,0.1,both,exo_only,False,CpG:,1156,2127,1996,260298,Fev
chr1,75141432,75143190,24.4314356934352,17.8579501460104,1.36809854959156,0.4,both,both,False,CpG:,1158,3688,0,227298,Retreg2
chr1,75168558,75168942,11.5997563925825,7.67349070174051,1.51166618211337,0.7,both,both,False,CpG:,1158,2139,0,68818,Zfand2b
chr1,75210804,75211065,19.2261711587592,13.8808017682401,1.38509082398609,0.4,both,both,False,CpG:,1158,3211,0,20872,Stk16
chr1,75219212,75219982,12.8448130061503,13.5687697320422,0.946645367252252,1,both,both,False,CpG:,1158,2974,0,22145,Tuba4a
chr1,75236419,75236960,19.677753871944,14.2033104633375,1.38543432692944,0.1,both,both,False,CpG:,1159,3198,0,56812,Dnajb2
chr1,75317105,75318069,84.3927573994198,102.483429223593,0.82347710296946,0.7,both,both,False,CpG:,1159,4938,0,13437,Dnpep
chr1,75360355,75360970,11.1610008010494,0.349383438554616,31.9448478932544,0.666666666666667,exo_only,exo_only,False,CpG:,1159,893,26,13346,Des
chr1,75381924,75382387,20.6363874021767,2.85957813876375,7.2165845452638,0.7,both,exo_only,False,CpG:,1160,2468,0,11790,Speg
chr1,75387985,75389104,12.3651228206552,4.94691900762487,2.49956039336735,0.8,both,exo_only,False,CpG:,1160,1577,2375,11790,Speg
chr1,75421988,75423440,9.12026538953361,10.9435155811542,0.833394471995777,0.2,both,both,False,CpG:,1160,4153,-70,11790,Speg
chr1,75450376,75450680,8.99033405880466,18.3463470390545,0.490034012747422,0.2,both,endo_only,False,CpG:,1160,7455,0,241118,Asic4
chr1,75478669,75479786,39.1544336195368,20.0544869641861,1.95240265629632,0.4,both,both,False,CpG:,1160,4641,0,319998,Tmem198
chr1,75486710,75486948,32.4031218981135,16.3026234095183,1.98760169355288,0.4,both,endo_only,False,CpG:,1160,2038,285,98733,Obsl1
chr1,75487636,75488078,24.8924021946722,11.588175930915,2.14808632032105,0.4,both,both,False,CpG:,1160,3417,0,98733,Obsl1
chr1,75503722,75503961,3.57662163797059,10.4310582655035,0.34288195377058,0.8,both,endo_only,False,CpG:,1161,2995,-42,98733,Obsl1
chr1,75505201,75506384,18.4145544672167,12.1018871410134,1.52162668951105,0.7,both,both,False,CpG:,1161,3706,0,98733,Obsl1
chr1,75521431,75521985,37.3111301660538,14.4720341746368,2.57815381831008,0.4,both,exo_only,False,CpG:,1161,1432,0,71728,Stk11ip
chr1,75546264,75546756,24.3250765323639,17.457323945825,1.39340236841863,0.4,both,both,False,CpG:,1161,2720,0,20536,Slc4a3
chr1,77514349,77515453,37.1445166425565,23.5113982249005,1.57985145278248,0.2,both,both,False,CpG:,1176,4550,0,13838,Epha4
chr1,78196631,78197287,15.1665183176331,3.66273165767296,4.14076698353293,0.2,both,exo_only,False,CpG:,1181,2088,0,18505,Pax3
chr1,78488483,78488916,26.3713891966386,27.4826681208881,0.959564372739891,1,both,both,False,CpG:,1183,3934,0,23874,Farsb
chr1,78657622,78658549,22.3776042305859,18.8585805295455,1.18660066676424,0.7,both,both,False,CpG:,1185,3030,0,195434,Utp14b
chr1,79761251,79761833,17.4735252661982,17.6368175038806,0.990741400048706,1,both,both,False,CpG:,1193,4197,0,69368,Wdfy1
chr1,79775983,79776386,62.6225429188121,25.4949661834567,2.45627087591302,0.7,both,both,False,CpG:,1193,935,0,69163,Mrpl44
chr1,79858193,79859006,55.967770313527,39.941246518482,1.4012524693647,0.2,both,both,False,CpG:,1194,9923,0,20720,Serpine2
chr1,80758071,80758785,34.7282770840146,9.19679651783277,3.77612759145816,0.1,both,both,False,CpG:,1201,4748,0,210293,Dock10
chr1,82290195,82291822,32.7719444325207,14.74193127276,2.22304281753615,0.1,both,both,False,CpG:,1212,6591,0,16367,Irs1
chr1,82316445,82316916,72.1151974525122,41.2672297019162,1.74751729092112,0.4,both,both,False,CpG:,1213,1661,0,76867,Rhbdd1
chr1,82724792,82725181,35.4737934453266,24.0310337210125,1.47616593847599,0.4,both,both,False,CpG:,1216,2291,0,75734,Mff
chr1,82839328,82840320,21.9895026009302,13.6762698640994,1.6078581966749,0.2,both,both,False,CpG:,1217,5685,0,15463,Agfg1
chr1,84284316,84284612,28.7178905332941,16.1831470348653,1.77455537365036,1,both,both,False,CpG:,1228,2635,0,98496,Pid1
chr1,84695498,84695745,30.5305022211534,15.7159490450652,1.94264451568325,0.2,both,both,False,CpG:,1231,2744,-94,100628595,Mir5126
chr1,84838454,84840300,18.6560322543942,26.3564319452907,0.707836033842494,0.7,both,both,False,CpG:,1232,2908,0,14897,Trip12
chr1,84934572,84935054,18.6477076279368,17.5913670584392,1.06004880496146,1,both,both,False,CpG:,19,5175,0,71781,Slc16a14
chr1,85793327,85794491,21.8062479198312,10.0179278964596,2.17672238662625,0.1,both,both,False,CpG:,1239,2683,0,12283,Cab39
chr1,85894474,85894906,34.1716645636285,20.2223040258978,1.68980075266728,0.1,both,both,False,CpG:,1240,5120,0,64294,Itm2c
chr1,86018289,86018836,22.096490141355,5.48634514484689,4.02754284646298,0.2,both,exo_only,False,CpG:,1241,1884,221,70060,Spata3
chr1,86045856,86046583,18.1734509601405,8.5366984283715,2.12886177397827,0.4,both,endo_only,False,CpG:,1241,4560,0,72792,2810459M11Rik
chr1,86064458,86065168,30.769039977961,43.3763569535442,0.709350488122239,0.4,both,both,False,CpG:,1241,2138,0,70247,Psmd1
chr1,86154608,86155041,33.1256783600478,18.7577093663086,1.7659767359199,0.4,both,both,False,CpG:,1242,2829,0,78795,Armc9
chr1,86303140,86303984,20.5754887336968,14.5069885761614,1.41831563633457,0.7,both,exo_only,False,CpG:,1243,3115,0,227327,B3gnt7
chr1,86358611,86360007,32.9078705411094,28.4142473661833,1.15814683095474,0.4,both,both,False,CpG:,1243,3305,0,17975,Ncl
chr1,86524827,86528579,50.6347361034598,70.6885938954747,0.716307020879946,0.7,both,both,False,CpG:,1245,4840,0,19231,Ptma
chr1,86582144,86582638,63.6257713543272,39.7971662812525,1.59875130064976,0.4,both,both,False,CpG:,1245,3901,0,18582,Pde6d
chr1,86587037,86587467,27.2994940259171,4.22691753342224,6.45848749356001,0.2,both,exo_only,False,CpG:,1245,1462,0,26895,Cops7b
chr1,86669612,86670874,23.4076700948828,9.41173758059128,2.48707211547778,0.1,both,exo_only,False,CpG:,1246,3082,0,18159,Nppc
chr1,86703618,86704161,32.0901161907128,17.6096670094229,1.8223011357081,0.1,both,both,False,CpG:,1246,2092,0,208718,Dis3l2
chr1,87098682,87098940,13.3066552517614,10.5666752242869,1.25930389354419,1,both,both,False,CpG:,1249,2201,2666,76768,Alpi
chr1,87153912,87155085,11.225774439474,0.479663328844355,23.4034452175447,0.5,exo_only,exo_only,False,CpG:,1249,1413,0,13599,Ecel1
chr1,87213816,87214382,11.3335360149619,20.2530985044927,0.559595165769217,0.7,both,both,False,CpG:,1250,2873,0,26987,Eif4e2
chr1,87264206,87264956,21.3060004876377,14.0749768620189,1.51375030286064,0.7,both,exo_only,False,CpG:,1250,2126,0,98363,Efhd1
chr1,87326822,87327563,25.5392481457856,17.9430334472822,1.42335175492046,0.7,both,both,False,CpG:,1251,2400,0,227331,Gigyf2
chr1,87475331,87475685,20.4281631107782,11.7346683587945,1.74083855514062,0.7,both,exo_only,False,CpG:,1252,1887,2792,73234,Snorc
chr1,87509540,87510557,15.8320820876876,8.71342173444674,1.81697644968781,0.7,both,both,False,CpG:,1252,2361,0,23956,Neu2
chr1,87755866,87756662,22.9158273107641,18.4570339343725,1.2415769181682,0.7,both,both,False,CpG:,1254,2002,0,77040,Atg16l1
chr1,87853349,87853897,41.1385707805992,22.1134245558265,1.86034373268341,0.1,both,both,False,CpG:,1255,3519,62,227333,Dgkd
chr1,88008207,88008601,14.2380478676468,23.3775818066295,0.609047077042377,0.7,both,both,False,CpG:,1256,2249,0,227334,Usp40
chr1,88205329,88205799,5.48165229688627,11.5397539501074,0.475023325504723,1,both,endo_only,False,CpG:,1257,1529,0,15504,Dnajb3
chr1,88277213,88277704,102.15989887099,47.4922128188349,2.15108736374724,0.1,both,both,False,CpG:,1258,9525,0,171382,Trpm8
chr1,88700953,88702514,33.8469818524319,20.981448006201,1.61318617487356,0.4,both,both,False,CpG:,1261,4706,0,320982,Arl4c
chr1,89070436,89071245,70.5572002008234,49.6780199993165,1.42029010419083,0.2,both,both,False,CpG:,1264,5153,0,98402,Sh3bp4
chr1,89454368,89455875,17.3390824863792,22.7221646011328,0.763091139895834,0.7,both,both,False,CpG:,1267,3293,0,347722,Agap1
chr1,89580254,89581800,17.38955674296,21.3543413038668,0.814333558479331,0.4,both,both,False,CpG:,1268,2884,18,347722,Agap1
chr1,89930082,89931398,32.4150697973233,28.3269805187326,1.1443178624664,0.4,both,both,False,CpG:,1271,7931,0,14472,Gbx2
chr1,90603176,90603710,33.1862524715061,12.7339891515956,2.60611596856494,0.1,both,both,False,CpG:,1276,2642,0,108679,Cops8
chr1,90998517,90999142,33.7238166193196,9.14944497412621,3.68588659909836,0.1,both,both,False,CpG:,1279,3415,0,16978,Lrrfip1
chr1,91052628,91053202,35.304354331112,14.8370643943751,2.37947031789498,0.1,both,both,False,CpG:,1279,8075,-242,16978,Lrrfip1
chr1,91250291,91250853,29.4388821917583,32.65275442175,0.901574238164396,0.7,both,both,False,CpG:,1281,4018,0,67921,Ube2f
chr1,91297895,91298794,55.1945249688691,26.1740939326249,2.10874634709213,0.1,both,both,False,CpG:,1281,2904,0,50880,Scly
chr1,91366303,91366752,10.5048759806826,8.93171966916202,1.17613140243889,1,both,endo_only,False,CpG:,1282,2790,0,227358,Erfe
chr1,91398097,91399067,31.3466256064914,17.2908444333302,1.81290310761614,0.1,both,both,False,CpG:,1282,3355,0,67444,Ilkap
chr1,91412380,91413380,48.2260569550166,54.7646062374438,0.880606294253667,0.7,both,both,False,CpG:,1282,4929,0,55927,Hes6
chr1,91414213,91414442,48.2260569550166,54.7646062374438,0.880606294253667,0.7,both,both,False,CpG:,1282,4929,-175,55927,Hes6
chr1,91458999,91459734,31.5668641249163,26.62013046157,1.18582680015365,0.7,both,both,False,CpG:,1282,8127,0,18627,Per2
chr1,91494464,91494909,14.6505444732855,17.3020834728417,0.846750305897078,0.7,both,both,False,CpG:,1283,2490,0,74019,Traf3ip1
chr1,91540317,91541072,59.4704736333144,41.9705336342588,1.41695776736017,0.2,both,both,False,CpG:,1283,3135,0,65247,Asb1
chr1,92179620,92181074,45.5936404125723,42.5234046391091,1.07220108078175,1,both,both,False,CpG:,1288,5349,0,208727,Hdac4
chr1,92473460,92473964,21.787675119331,19.2138068817471,1.13395930610863,0.7,both,both,False,CpG:,1290,2129,0,67273,Ndufa10
chr1,92641726,92642045,37.5659230745009,9.40218038089413,3.99544802935684,0.2,both,both,False,CpG:,1291,2769,0,66915,Cops9
chr1,92831246,92831553,32.5073716416686,13.7366188848635,2.36647547072073,0.1,both,both,False,CpG:,1293,6268,-92,14733,Gpc1
chr1,92831686,92832865,32.5073716416686,13.7366188848635,2.36647547072073,0.1,both,both,False,CpG:,1293,6268,0,14733,Gpc1
chr1,92848434,92848783,8.53664630550834,8.24291983873366,1.03563378906033,0.2,both,endo_only,False,CpG:,1293,2448,-1595,387167,Mir149
chr1,92906972,92907592,27.6071196726421,16.2582632851214,1.69803620402104,0.1,both,both,False,CpG:,1293,5836,0,67446,Dusp28
chr1,92910510,92911527,21.3094870032053,12.0103169453236,1.77426516720714,0.1,both,both,False,CpG:,1293,11022,0,108657,Rnpepl1
chr1,92934261,92934948,68.9331579003204,62.225519870121,1.10779561254289,0.7,both,both,False,CpG:,1294,2603,0,23830,Capn10
chr1,93100328,93100711,23.9688231483476,23.7455654316177,1.00940208045889,1,both,both,False,CpG:,1295,4568,1111,16560,Kif1a
chr1,93101580,93102109,23.9688231483476,23.7455654316177,1.00940208045889,1,both,endo_only,False,CpG:,1295,4568,0,16560,Kif1a
chr1,93235701,93236507,50.1700582464243,17.1690790856691,2.92211702189087,0.1,both,both,False,CpG:,1296,3117,0,208777,Sned1
chr1,93305704,93305961,16.1461543197761,31.0588184976336,0.519857325577478,0.2,both,both,False,CpG:,1296,985,0,69821,Mterf4
chr1,93342560,93344092,16.9018058773265,15.2991959875974,1.1047512490871,0.7,both,both,False,CpG:,1297,4206,0,269224,Pask
chr1,93444931,93445766,35.4285375639588,14.1582369568559,2.50232692615043,0.1,both,both,False,CpG:,1297,3215,0,110611,Hdlbp
chr1,93478226,93479457,91.8664593651323,134.104928976456,0.685034174853192,0.1,both,both,False,CpG:,1298,2247,0,110611,Hdlbp
chr1,93511776,93512054,39.3904646159743,22.3747003663594,1.76049126786065,0.1,both,both,False,CpG:,1298,2294,-25,227377,Farp2
chr1,93635101,93635978,82.2257696885051,44.6355290141973,1.84215963167708,0.1,both,both,False,CpG:,1299,2200,0,59041,Stk25
chr1,93685454,93686634,14.6972441792651,14.893054916833,0.986852211405829,1,both,both,False,CpG:,1299,2197,0,51800,Bok
chr1,93753866,93755348,41.4901523404598,10.6225136855079,3.90586951156995,0.1,both,both,False,CpG:,1300,1988,0,66615,Atg4b
chr1,93801690,93802178,31.2818871630245,41.346773383913,0.756573841266065,0.2,both,both,False,CpG:,1300,3006,0,21915,Dtymk
chr1,93803477,93804391,28.2960815141121,31.021501853093,0.912144152404756,0.7,both,both,False,CpG:,1300,4244,0,66262,Ing5
chr1,95313518,95314246,27.8986607386936,22.0531466540066,1.26506485339247,0.7,both,both,False,CpG:,1312,2373,0,67698,Fam174a
chr1,95667365,95667768,30.9306288250975,2.90235420217888,10.6570827233551,0.2,both,exo_only,False,CpG:,1314,2706,0,20452,St8sia4
chr1,97660683,97662278,32.2102674506117,23.2745728250674,1.38392518276083,0.7,both,both,False,CpG:,1330,4580,0,52392,Macir
chr1,97769532,97770690,58.6258187311836,60.6853819253052,0.966061625901001,0.7,both,both,False,CpG:,1330,2095,0,227399,Ppip5k2
chr1,97976934,97977255,19.7400339587561,14.4999961379331,1.36138201493134,0.7,both,both,False,CpG:,1332,5060,0,18484,Pam
chr1,98095047,98095891,18.5054752132215,11.2844157128888,1.63991434594925,0.2,both,both,False,CpG:,1333,2180,0,18484,Pam
chr1,104768481,104768920,37.9843758224057,35.3606585693766,1.07419876662878,1,both,both,False,CpG:,1384,7035,0,23836,Cdh20
chr1,105355962,105356898,12.7535794528181,3.63396597376513,3.50954839557954,0.4,both,exo_only,False,CpG:,1388,3074,0,100504568,Gm17634
chr1,105663826,105664647,36.842934679965,27.3006841377139,1.34952422782216,0.2,both,both,False,CpG:,1391,2374,0,227446,Relch
chr1,105989879,105991754,27.9545998073753,40.7184221738469,0.686534455780812,0.2,both,both,False,CpG:,1393,3667,0,227449,Zcchc2
chr1,106171429,106173330,46.0520942490692,38.5715703495709,1.19393879563893,0.7,both,both,False,CpG:,1395,7170,0,626049,Gm20753
chr1,106712493,106712947,28.8552143480778,18.8719871588735,1.52899713767081,0.4,both,exo_only,False,CpG:,1399,5906,232,12043,Bcl2
chr1,106713656,106714232,26.2488557033692,19.9285494221145,1.31714833565563,0.7,both,both,False,CpG:,1399,6682,42,12043,Bcl2
chr1,106759347,106759902,49.6986027507193,36.9901626508892,1.34356269854154,0.4,both,both,False,CpG:,1399,4657,0,70750,Kdsr
chr1,106796242,106796781,39.268739449313,32.2322127641615,1.21830727963472,1,both,both,False,CpG:,1399,1787,0,20479,Vps4b
chr1,111864486,111864996,39.1256670173725,21.4683598250977,1.82248049390492,0.4,both,both,False,CpG:,1438,2153,0,319901,Dsel
chr1,118310997,118311533,28.6530113764273,13.7228940164342,2.08797148342859,0.8,both,both,False,CpG:,1487,986,0,22099,Tsn
chr1,118321756,118322057,10.0083289238412,10.9300080480099,0.915674433164164,0.7,both,endo_only,False,CpG:,1487,3905,0,67949,Nifk
chr1,118388759,118389005,54.0228281680282,45.3617815580048,1.19093268193068,0.7,both,both,False,CpG:,1488,2896,-53,76707,Clasp1
chr1,118389219,118389718,54.0228281680282,45.3617815580048,1.19093268193068,0.7,both,both,False,CpG:,1488,2896,0,76707,Clasp1
chr1,118459277,118459794,46.2327130258678,19.7586319706082,2.33987419243604,0.1,both,both,False,CpG:,1488,3243,0,76707,Clasp1
chr1,119053398,119053783,49.6940741665195,36.4891456659186,1.3618864804756,0.4,both,both,False,CpG:,1493,8716,0,14633,Gli2
chr1,119420294,119422877,32.0184163430624,12.6876276538328,2.52359363126408,0.1,both,both,False,CpG:,1496,4752,0,16324,Inhbb
chr1,119504422,119504997,61.6536130379136,47.9845048450676,1.28486504626818,0.1,both,both,False,CpG:,1496,2925,0,64143,Ralb
chr1,119525825,119526478,31.8068012782241,20.90124285908,1.52176602571777,0.4,both,both,False,CpG:,1496,3523,0,226351,Tmem185b
chr1,119648353,119649055,30.5282242919125,19.9593274367164,1.52952169298821,0.2,both,both,False,CpG:,1497,2333,0,226352,Epb41l5
chr1,119836759,119837754,25.1850491046107,13.7096925162531,1.83702508825442,0.2,both,both,False,CpG:,1499,4778,0,19258,Ptpn4
chr1,119913153,119913411,24.3293946169084,15.3093469711882,1.58918565649441,0.2,both,both,False,CpG:,1499,2436,0,66343,Tmem177
chr1,120120917,120121280,62.9021744443761,73.1260879627183,0.86018787818166,1,both,both,False,CpG:,1501,6862,0,13167,Dbi
chr1,120602843,120603990,17.9114862801553,13.1295181932712,1.36421504707879,0.7,both,both,False,CpG:,1505,4977,425,13798,En1
chr1,121327653,121328143,44.3764318693315,44.4852366489067,0.997554137332484,1,both,both,False,CpG:,1510,1795,0,72999,Insig2
chr1,121430990,121431205,33.9394761155122,16.8569839026814,2.01337773776444,0.1,both,both,False,CpG:,1511,2587,0,70829,Ccdc93
chr1,121567592,121568081,17.5656969215167,7.74549258863069,2.26786052927101,0.4,both,exo_only,False,CpG:,1512,1711,0,66942,Ddx18
chr1,124045451,124046133,19.628075617331,3.59517420294844,5.45956176511109,0.333333333333333,both,exo_only,False,CpG:,1531,540,0,269109,Dpp10
chr1,125435174,125435976,49.1535804489888,31.9257793504545,1.53962037729516,0.7,both,both,False,CpG:,192,3198,0,74117,Actr3
